algorithm,gid,dataset,n_runs,n_metric_complete,n_valid_output,median_train_log_nmse_penalized,median_train_log_nmse_valid_only,median_valid_log_nmse_penalized,median_valid_log_nmse_valid_only,median_id_test_log_nmse_penalized,median_id_test_log_nmse_valid_only,median_ood_test_log_nmse_penalized,median_ood_test_log_nmse_valid_only,median_seconds
llmsr,g0038,PO19,5,5,5,-2.760756526100785,-2.760756526100785,-2.675174124770937,-2.675174124770937,-2.7191905893673036,-2.7191905893673036,4.077639005918152,4.077639005918152,3608.644
llmsr,g0039,CRK0,5,5,5,-6.965095474916093,-6.965095474916093,-6.997775573918306,-6.997775573918306,-7.058668947673841,-7.058668947673841,-4.450864421041401,-4.450864421041401,3608.15
llmsr,g0040,feynman-i.29.16,5,5,5,-1.4449656450897967,-1.4449656450897967,-1.3531381231871529,-1.3531381231871529,-1.3061503077705128,-1.3061503077705128,-0.6084793561525262,-0.6084793561525262,3609.06
llmsr,g0041,PO41,5,5,5,-2.9729434100649383,-2.9729434100649383,-2.901673288146352,-2.901673288146352,-3.0068689177722083,-3.0068689177722083,0.8778959581651542,0.8778959581651542,3609.011
llmsr,g0042,feynman_test_15,5,5,5,-3.4447958972244948,-3.4447958972244948,-3.427682220024981,-3.427682220024981,-3.4172730904685196,-3.4172730904685196,-2.311203776863974,-2.311203776863974,3612.582
llmsr,g0043,CRK33,5,5,5,-6.256212253263052,-6.256212253263052,-6.3135927590349405,-6.3135927590349405,-6.314008903277296,-6.314008903277296,-2.3066825205878843,-2.3066825205878843,3607.225
llmsr,g0044,feynman-i.15.3t,5,5,5,-7.703649070564793,-7.703649070564793,-7.768093996382466,-7.768093996382466,-7.726441298759289,-7.726441298759289,-4.306735036327424,-4.306735036327424,3609.246
llmsr,g0045,feynman-bonus.20,5,5,5,0.0,0.0,2.98941514631518e-15,2.98941514631518e-15,1.8322221864512418e-15,1.8322221864512418e-15,0.0,0.0,3610.842
llmsr,g0046,II.6.15b_3_0,5,5,5,-0.6883419378220624,-0.6883419378220624,-0.6372719568273784,-0.6372719568273784,-0.6956223672109909,-0.6956223672109909,-1.1637749297858244,-1.1637749297858244,3610.05
llmsr,g0047,BPG5,5,5,5,-8.348302344481617,-8.348302344481617,-8.283692408592714,-8.283692408592714,-8.412725084123387,-8.412725084123387,-3.6309906738572493,-3.6309906738572493,3610.496
llmsr,g0048,MatSci21,5,5,5,-1.3342976430741758,-1.3342976430741758,-1.3442389272381428,-1.3442389272381428,-1.351950715123538,-1.351950715123538,-1.1520365348185448,-1.1520365348185448,3607.791
llmsr,g0049,BPG3,5,5,5,-6.632889433397537,-6.632889433397537,-6.396607143458996,-6.396607143458996,-6.710544223957251,-6.710544223957251,1.3955326544195343,1.3955326544195343,3607.927
llmsr,g0050,BPG9,5,5,5,-3.1388061918394494,-3.1388061918394494,-3.0822667459393918,-3.0822667459393918,-3.222886288819019,-3.222886288819019,1.2504239742228305,1.2504239742228305,3609.21
pyoperon,g0001,II.34.2_1_0,5,3,5,-0.9737433990629414,-0.9737433990629414,-0.967450221804614,-0.967450221804614,-0.9660877499964049,-0.9660877499964049,0.03224587212445426,-0.335749017657061,13.564
pyoperon,g0002,first_principles_hubble,5,5,5,-0.9119477891862715,-0.9119477891862715,-1.1294888305344903,-1.1294888305344903,-1.5275810273081472,-1.5275810273081472,-0.9809650020548982,-0.9809650020548982,9.541
pyoperon,g0003,feynman-ii.27.18,5,0,5,12.0,,12.0,,12.0,,12.0,,9.14
pyoperon,g0004,Korns-4,5,4,5,-2.8047408270650083,-2.8081068516140126,-2.8217449197869753,-2.8653241644365792,-2.782663530458191,-2.7876284419838773,-2.757245853000864,-2.7574574713276836,9.887
pyoperon,g0005,Keijzer-11,5,5,5,-1.5371671103544453,-1.5371671103544453,-1.6030177556585903,-1.6030177556585903,-1.3315893110801094,-1.3315893110801094,-1.787742280478911,-1.787742280478911,13.385
pyoperon,g0006,Keijzer-2,5,5,5,-0.20372388932250696,-0.20372388932250696,-0.025248238025232718,-0.025248238025232718,-0.25714506825358163,-0.25714506825358163,0.3412617206586984,0.3412617206586984,52.195
pyoperon,g0007,Korns-2,5,5,5,-1.0374400435790818,-1.0374400435790818,0.009168631792316287,0.009168631792316287,0.6953887990484469,0.6953887990484469,0.6446723763861244,0.6446723763861244,8.268
pyoperon,g0008,Nguyen-12,5,5,5,-2.100152392725676,-2.100152392725676,-2.7471034127960965,-2.7471034127960965,-1.8019097401203252,-1.8019097401203252,-1.1585809323870122,-1.1585809323870122,7.409
pyoperon,g0009,Nguyen-6,5,5,5,-3.6012041983030536,-3.6012041983030536,-1.7559977273053127,-1.7559977273053127,-3.1171548699970977,-3.1171548699970977,-1.2410387123143825,-1.2410387123143825,9.86
pyoperon,g0010,Nguyen-9,5,5,5,-2.7095546676979025,-2.7095546676979025,-1.9090012964611518,-1.9090012964611518,-0.5388094892124549,-0.5388094892124549,-2.2489688274319426,-2.2489688274319426,9.724
pyoperon,g0011,Vladislavleva-4,5,3,5,-1.041171674482246,-1.041171674482246,-1.0709095033219793,-1.0709095033219793,-0.9588348390473614,-0.9588348390473614,-0.9124762865711582,-0.9194643809053862,8.896
pyoperon,g0012,feynman_I_27_6,5,5,5,-1.5696754888104512,-1.5696754888104512,-1.5710724399672045,-1.5710724399672045,-1.5685254429864528,-1.5685254429864528,-0.6280478642922278,-0.6280478642922278,15.258
pyoperon,g0013,feynman-i.43.31,5,0,5,12.0,,12.0,,12.0,,12.0,,8.615
pyoperon,g0014,feynman-ii.34.11,5,5,5,-0.0006506159741943267,-0.0006506159741943267,0.0007629066975858471,0.0007629066975858471,-0.0009488954351607366,-0.0009488954351607366,-1.4858913504099214e-06,-1.4858913504099214e-06,10.055
pyoperon,g0015,III.21.20_3_0,5,5,5,-0.6252598134863614,-0.6252598134863614,-0.6377556858432831,-0.6377556858432831,-0.6137248631584417,-0.6137248631584417,-0.16568376907985816,-0.16568376907985816,14.113
pyoperon,g0016,feynman_II_15_4,5,5,5,-0.6032392019817583,-0.6032392019817583,-0.606026413294349,-0.606026413294349,-0.6042988091448794,-0.6042988091448794,-0.2099944161569269,-0.2099944161569269,11.113
pyoperon,g0017,strogatz_shearflow1,5,5,5,-0.4011890865176935,-0.4011890865176935,-1.0555388377505772,-1.0555388377505772,-0.5382856161364795,-0.5382856161364795,0.21020046656508143,0.21020046656508143,10.863
pyoperon,g0018,feynman-i.18.16,5,4,5,-0.030676903068288536,-0.030676903068288536,-0.019999784626418618,-0.019999784626418618,-0.0168139273317611,-0.0168139273317611,0.09512999355262955,0.08428670966285995,12.848
pyoperon,g0019,feynman-ii.34.2a,5,4,5,-0.21221558363221105,-0.21222039305029067,-0.22090814603342918,-0.2210691100250996,-0.23789175771941495,-0.23798030674968879,0.4579210238340856,0.4565464145987809,10.483
pyoperon,g0020,first_principles_leavitt,5,5,5,-4.107073369022978,-4.107073369022978,-3.3981932552978407,-3.3981932552978407,-3.5845499909451988,-3.5845499909451988,-3.404549998797467,-3.404549998797467,11.233
pyoperon,g0021,feynman-i.39.22,5,5,5,-0.10670692566472026,-0.10670692566472026,-0.12184684434123692,-0.12184684434123692,-0.10491688845063893,-0.10491688845063893,-0.03627005689701354,-0.03627005689701354,10.005
pyoperon,g0022,feynman-i.11.19,5,5,5,-0.03630201559321377,-0.03630201559321377,-0.030973411485350915,-0.030973411485350915,-0.04746821281228132,-0.04746821281228132,-0.04630127194121277,-0.04630127194121277,9.835
pyoperon,g0023,I.11.19_4_0,5,5,5,-1.3356456593739297,-1.3356456593739297,-1.3380259140023176,-1.3380259140023176,-1.3430365785947362,-1.3430365785947362,-0.9099974754168582,-0.9099974754168582,12.341
pyoperon,g0024,strogatz_predprey2,5,4,5,-1.0171919669131197,-1.0171919669131197,-1.2001843890939567,-1.2001843890939567,-1.2735228519131114,-1.2735228519131114,-0.47939789897434404,-0.5361848415800893,12.667
pyoperon,g0025,strogatz_barmag2,5,4,5,-0.48448860712526415,-0.48448860712526415,-0.7222195724726557,-0.7222195724726557,-0.3019315157368163,-0.3019315157368163,-0.10307192999383481,-0.17681178070767486,13.226
pyoperon,g0026,strogatz_barmag1,5,5,5,-0.9575300469096462,-0.9575300469096462,-1.4493407583399338,-1.4493407583399338,-1.3345701953625368,-1.3345701953625368,-0.4763842562302959,-0.4763842562302959,8.563
pyoperon,g0027,feynman_I_12_11,5,5,5,-0.48440606830289795,-0.48440606830289795,-0.48687394620842595,-0.48687394620842595,-0.4973756835233234,-0.4973756835233234,-0.12058254477801986,-0.12058254477801986,13.446
pyoperon,g0028,feynman-ii.4.23,5,5,5,-7.258947995448315,-7.258947995448315,-7.258948250969516,-7.258948250969516,-7.258947755883,-7.258947755883,-6.752962845941513,-6.752962845941513,9.036
pyoperon,g0029,strogatz_vdp1,5,5,5,-0.3515234540816306,-0.3515234540816306,-0.3457048601211959,-0.3457048601211959,-0.3719104855099018,-0.3719104855099018,-0.13453029711383643,-0.13453029711383643,10.358
pyoperon,g0030,feynman-iii.7.38,5,5,5,-6.50760028593899,-6.50760028593899,-6.507600477243399,-6.507600477243399,-6.507600304930232,-6.507600304930232,-6.507600297421935,-6.507600297421935,8.816
pyoperon,g0031,II.11.27_1_0,5,5,5,-1.192423068731497,-1.192423068731497,-1.0080446191221146,-1.0080446191221146,-1.2959466366440973,-1.2959466366440973,-0.5452575716550717,-0.5452575716550717,12.21
pyoperon,g0032,feynman-i.13.12,5,0,5,12.0,,12.0,,12.0,,12.0,,10.204
pyoperon,g0033,feynman-iii.10.19,5,0,3,12.0,,12.0,,12.0,,12.0,,8.015
pyoperon,g0034,CRK11,5,5,5,-3.437055219142504,-3.437055219142504,-3.135752350067969,-3.135752350067969,-3.223243487192658,-3.223243487192658,0.56262849156193,0.56262849156193,9.069
pyoperon,g0035,feynman-i.32.5,5,1,5,12.0,-0.1624521448620032,12.0,-0.08982663141665924,12.0,-0.17191259254280605,12.0,-0.11263387870423619,10.195
pyoperon,g0036,CRK10,5,5,5,-3.2561737844783805,-3.2561737844783805,-3.2741476885927105,-3.2741476885927105,-3.1936935940341957,-3.1936935940341957,1.2258729674670823,1.2258729674670823,9.315
pyoperon,g0037,CRK34,5,5,5,-3.4006775163329332,-3.4006775163329332,-3.3942332938168143,-3.3942332938168143,-3.3832881013864564,-3.3832881013864564,0.9510720415857958,0.9510720415857958,9.623
pyoperon,g0038,PO19,5,5,5,-1.0453051658000037,-1.0453051658000037,-1.1089626433813011,-1.1089626433813011,-1.094387338632407,-1.094387338632407,4.3802690051144175,4.3802690051144175,10.181
pyoperon,g0039,CRK0,5,5,5,-2.595111239325987,-2.595111239325987,-2.5699593821832196,-2.5699593821832196,-2.7173480313852654,-2.7173480313852654,0.44676758765958224,0.44676758765958224,11.462
pyoperon,g0040,feynman-i.29.16,5,5,5,-1.1192783362175323,-1.1192783362175323,-0.9891081618372228,-0.9891081618372228,-0.9870603197856337,-0.9870603197856337,-1.2599202815536614,-1.2599202815536614,11.739
pyoperon,g0041,PO41,5,5,5,-1.1357367630993704,-1.1357367630993704,-1.0716379611533489,-1.0716379611533489,-1.211580890176355,-1.211580890176355,3.3064117605151675,3.3064117605151675,8.724
pyoperon,g0042,feynman_test_15,5,5,5,-1.6534383916666469,-1.6534383916666469,-1.6575136406758657,-1.6575136406758657,-1.6597042470177126,-1.6597042470177126,-0.8323407697258964,-0.8323407697258964,13.132
pyoperon,g0043,CRK33,5,5,5,-3.2868867318534676,-3.2868867318534676,-3.3437889229590043,-3.3437889229590043,-3.291056704185891,-3.291056704185891,0.9878986607215446,0.9878986607215446,10.241
pyoperon,g0044,feynman-i.15.3t,5,5,5,-6.671273429387559,-6.671273429387559,-6.660387168175742,-6.660387168175742,-6.664311077008862,-6.664311077008862,-4.359093261340434,-4.359093261340434,13.486
pyoperon,g0045,feynman-bonus.20,5,0,3,12.0,,12.0,,12.0,,12.0,,7.715
pyoperon,g0046,II.6.15b_3_0,5,4,5,-1.0012546142913246,-1.0345363418757265,-0.9458137365224517,-0.9739226278073828,-0.9808563538649228,-1.014868511879926,-0.7949557082249281,-0.857144221087662,11.271
pyoperon,g0047,BPG5,5,4,5,-0.7469086331047632,-0.8122388422577131,-0.805413749765517,-0.8484747116991038,-0.7478623442899952,-0.8089092899918459,2.810371875984935,2.5791153076555506,9.255
pyoperon,g0048,MatSci21,5,5,5,-0.9876753303731522,-0.9876753303731522,-1.0188984155337903,-1.0188984155337903,-0.9937367894262856,-0.9937367894262856,-1.6288299935300103,-1.6288299935300103,9.338
pyoperon,g0049,BPG3,5,5,5,-4.4231358061966946,-4.4231358061966946,-4.387114581004717,-4.387114581004717,-4.320806421136595,-4.320806421136595,4.526067724279683,4.526067724279683,10.072
pyoperon,g0050,BPG9,5,5,5,-0.8583617197815442,-0.8583617197815442,-0.8927408503139049,-0.8927408503139049,-0.9614328193837859,-0.9614328193837859,1.4441826264358517,1.4441826264358517,9.654
pysr,g0001,II.34.2_1_0,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3605.09
pysr,g0002,first_principles_hubble,5,5,5,-2.558287800410802,-2.558287800410802,-1.785763515967163,-1.785763515967163,-2.2266720937447646,-2.2266720937447646,-2.280367364364337,-2.280367364364337,3602.346
pysr,g0003,feynman-ii.27.18,5,5,5,-1.2606884567243405e-06,-1.2606884567243405e-06,-3.2804851609701303e-06,-3.2804851609701303e-06,-1.6889247134120383e-06,-1.6889247134120383e-06,0.29174670541583336,0.29174670541583336,3602.544
pysr,g0004,Korns-4,5,5,5,-2.4816869682019815,-2.4816869682019815,-2.494303246911052,-2.494303246911052,-2.534848003882018,-2.534848003882018,-2.507649669705209,-2.507649669705209,3602.197
pysr,g0005,Keijzer-11,5,5,5,-10.188907094295239,-10.188907094295239,-9.122911611784703,-9.122911611784703,-9.54935505516279,-9.54935505516279,-9.79526381783831,-9.79526381783831,3602.273
pysr,g0006,Keijzer-2,5,5,5,-10.573505105980257,-10.573505105980257,-10.929413436423928,-10.929413436423928,-10.593740223740065,-10.593740223740065,-10.699586244562516,-10.699586244562516,3602.263
pysr,g0007,Korns-2,5,5,5,0.07738819684626111,0.07738819684626111,1.257474433655724,1.257474433655724,1.9703256616733476,1.9703256616733476,0.7184179165281096,0.7184179165281096,3602.262
pysr,g0008,Nguyen-12,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.034
pysr,g0009,Nguyen-6,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.477
pysr,g0010,Nguyen-9,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.092
pysr,g0011,Vladislavleva-4,5,5,5,-2.1213769446134907,-2.1213769446134907,-2.0606910519456716,-2.0606910519456716,-2.140723422017504,-2.140723422017504,-1.8254783688075988,-1.8254783688075988,3602.476
pysr,g0012,feynman_I_27_6,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3604.403
pysr,g0013,feynman-i.43.31,5,5,5,-0.08696548939881035,-0.08696548939881035,-0.09411484827498702,-0.09411484827498702,-0.09061957705113562,-0.09061957705113562,-0.03110585081060418,-0.03110585081060418,3602.558
pysr,g0014,feynman-ii.34.11,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.828
pysr,g0015,III.21.20_3_0,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3603.975
pysr,g0016,feynman_II_15_4,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3603.552
pysr,g0017,strogatz_shearflow1,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.498
pysr,g0018,feynman-i.18.16,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.422
pysr,g0019,feynman-ii.34.2a,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.561
pysr,g0020,first_principles_leavitt,5,5,5,-4.3671405980305416,-4.3671405980305416,-3.438137166936328,-3.438137166936328,-3.5198199470448737,-3.5198199470448737,-2.8475877082182666,-2.8475877082182666,3602.185
pysr,g0021,feynman-i.39.22,5,4,5,5.318072144964528e-10,-0.756549010560996,9.875627428715625e-10,-0.6315782023299562,5.644811362734519e-10,-0.73774011532845,1.4434718902922677e-10,-0.48104744484408024,3602.467
pysr,g0022,feynman-i.11.19,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.541
pysr,g0023,I.11.19_4_0,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3604.725
pysr,g0024,strogatz_predprey2,5,5,5,-10.307502349886718,-10.307502349886718,-10.229370689137289,-10.229370689137289,-10.464894193009957,-10.464894193009957,-10.155845332020254,-10.155845332020254,3602.849
pysr,g0025,strogatz_barmag2,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.223
pysr,g0026,strogatz_barmag1,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.167
pysr,g0027,feynman_I_12_11,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3604.082
pysr,g0028,feynman-ii.4.23,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.465
pysr,g0029,strogatz_vdp1,5,5,5,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,3602.186
pysr,g0030,feynman-iii.7.38,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.395
pysr,g0031,II.11.27_1_0,5,5,5,-3.423317274531233,-3.423317274531233,-3.1304950478838434,-3.1304950478838434,-3.281052687397162,-3.281052687397162,-2.17190433979936,-2.17190433979936,3604.154
pysr,g0032,feynman-i.13.12,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.378
pysr,g0033,feynman-iii.10.19,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3602.405
pysr,g0034,CRK11,5,2,5,12.0,9.288506728824967,9.51439873517154,9.51439873517154,9.290309675901785,9.290309675901785,12.0,12.0,3602.295
pysr,g0035,feynman-i.32.5,5,5,5,-8.873621573625767,-8.873621573625767,-8.874569013234831,-8.874569013234831,-8.873655000412882,-8.873655000412882,-8.872287568317022,-8.872287568317022,3602.238
pysr,g0036,CRK10,5,4,5,8.702855466345637,7.945025862865626,7.174667417198417,7.174667417198417,7.265472359573739,7.265472359573739,12.0,12.0,3602.379
pysr,g0037,CRK34,5,4,5,6.749149542096216,6.180425393120906,6.64452099735109,6.64452099735109,6.705616411184992,6.705616411184992,12.0,12.0,3602.114
pysr,g0038,PO19,5,5,5,-4.1296085866330605,-4.1296085866330605,-4.165319078544637,-4.165319078544637,-4.110698897481984,-4.110698897481984,-2.1649529940287437,-2.1649529940287437,3602.065
pysr,g0039,CRK0,5,3,5,12.0,7.035699376947642,7.068732013634572,7.068732013634572,6.907217129668975,6.907217129668975,10.604425433866108,10.604425433866108,3602.292
pysr,g0040,feynman-i.29.16,5,5,5,-2.695432117899828,-2.695432117899828,-2.442907519420104,-2.442907519420104,-2.40471302996494,-2.40471302996494,-3.061440804647122,-3.061440804647122,3602.512
pysr,g0041,PO41,5,5,5,-3.3629353253629475,-3.3629353253629475,-3.439619880312127,-3.439619880312127,-3.4237745617575706,-3.4237745617575706,-1.7933531868700818,-1.7933531868700818,3602.012
pysr,g0042,feynman_test_15,5,5,5,-3.659423823878635,-3.659423823878635,-3.657289433263571,-3.657289433263571,-3.636177829834004,-3.636177829834004,-3.286834894993384,-3.286834894993384,3604.612
pysr,g0043,CRK33,5,3,5,9.727477867198008,8.066030683729505,7.9305738935815,7.9305738935815,7.811734264731277,7.811734264731277,12.0,12.0,3602.075
pysr,g0044,feynman-i.15.3t,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3602.671
pysr,g0045,feynman-bonus.20,5,5,5,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,3602.641
pysr,g0046,II.6.15b_3_0,5,5,5,-1.0534491018425083,-1.0534491018425083,-1.0016937749152375,-1.0016937749152375,-1.018432013927305,-1.018432013927305,-0.5642098810008508,-0.5642098810008508,3603.478
pysr,g0047,BPG5,5,5,5,1.1181025972474012,1.1181025972474012,1.0858813269770429,1.0858813269770429,1.0529709679465866,1.0529709679465866,5.4289593304807555,5.4289593304807555,3602.163
pysr,g0048,MatSci21,5,5,5,-10.469035970772756,-10.469035970772756,-10.492723995624385,-10.492723995624385,-10.488789425027498,-10.488789425027498,-10.578691728221026,-10.578691728221026,3602.183
pysr,g0049,BPG3,5,5,5,6.780705910698676,6.780705910698676,6.6792298608747185,6.6792298608747185,6.845328305064777,6.845328305064777,12.0,12.0,3602.069
pysr,g0050,BPG9,5,5,5,6.215936917774381,6.215936917774381,6.288504744406918,6.288504744406918,6.097300103743391,6.097300103743391,10.84226292435472,10.84226292435472,3602.153
qlattice,g0001,II.34.2_1_0,5,5,5,-2.969362588636931,-2.969362588636931,-2.898108224129247,-2.898108224129247,-2.9740406611782904,-2.9740406611782904,-1.552063497853684,-1.552063497853684,425.683
qlattice,g0002,first_principles_hubble,5,5,5,-1.205316245792828,-1.205316245792828,-1.003766670332978,-1.003766670332978,-1.2531137647424524,-1.2531137647424524,-1.0032088425449373,-1.0032088425449373,120.779
qlattice,g0003,feynman-ii.27.18,5,5,5,-1.1372270621196299,-1.1372270621196299,-1.113953958039811,-1.113953958039811,-1.1633359428629744,-1.1633359428629744,-0.8704393595774693,-0.8704393595774693,104.664
qlattice,g0004,Korns-4,5,5,5,-2.777674496540123,-2.777674496540123,-2.85608584743289,-2.85608584743289,-2.814168178923727,-2.814168178923727,-2.784260258401488,-2.784260258401488,140.684
qlattice,g0005,Keijzer-11,5,5,5,-2.3159074404625843,-2.3159074404625843,-0.5626913360677859,-0.5626913360677859,-0.3402623482240727,-0.3402623482240727,-0.32153606308294064,-0.32153606308294064,146.753
qlattice,g0006,Keijzer-2,5,5,5,-0.6254193405017873,-0.6254193405017873,-0.20752847384411074,-0.20752847384411074,-0.7081721791215164,-0.7081721791215164,0.4975268151049661,0.4975268151049661,119.583
qlattice,g0007,Korns-2,5,4,5,-1.1141441030975825,-1.1243387035229881,0.08251821733327415,0.06987218571356044,1.2265888602079074,0.7785794862737488,0.7278377363211332,0.5329276679168391,132.397
qlattice,g0008,Nguyen-12,5,5,5,-4.231109731992676,-4.231109731992676,-3.5573813032112054,-3.5573813032112054,-4.335648946274211,-4.335648946274211,-2.2452287801904185,-2.2452287801904185,135.0
qlattice,g0009,Nguyen-6,5,5,5,-4.267440861997931,-4.267440861997931,-2.122751645726597,-2.122751645726597,-4.037884713918807,-4.037884713918807,-1.5005904217861672,-1.5005904217861672,144.553
qlattice,g0010,Nguyen-9,5,5,5,-4.350701595481667,-4.350701595481667,-4.645433555860527,-4.645433555860527,-2.3392070164530834,-2.3392070164530834,-3.3698055291544384,-3.3698055291544384,127.891
qlattice,g0011,Vladislavleva-4,5,5,5,-2.078315923826969,-2.078315923826969,-2.1438465409678225,-2.1438465409678225,-2.1437622283231836,-2.1437622283231836,-1.8674230362555013,-1.8674230362555013,165.993
qlattice,g0012,feynman_I_27_6,5,5,5,-2.8446552072523477,-2.8446552072523477,-2.8437308771794534,-2.8437308771794534,-2.8460261397405917,-2.8460261397405917,-1.8503125628256047,-1.8503125628256047,433.374
qlattice,g0013,feynman-i.43.31,5,5,5,-0.2333546820511954,-0.2333546820511954,-0.23019443772701753,-0.23019443772701753,-0.23270889491595032,-0.23270889491595032,-0.14648378790197264,-0.14648378790197264,99.031
qlattice,g0014,feynman-ii.34.11,5,5,5,-2.9594127566479043,-2.9594127566479043,-2.954778968367219,-2.954778968367219,-2.764076031381898,-2.764076031381898,-2.5630500584894405,-2.5630500584894405,541.372
qlattice,g0015,III.21.20_3_0,5,5,5,-0.9173111943157815,-0.9173111943157815,-0.9146766799006671,-0.9146766799006671,-0.8680702496842172,-0.8680702496842172,6.598702329914201e-05,6.598702329914201e-05,437.749
qlattice,g0016,feynman_II_15_4,5,5,5,-3.6932054659987705,-3.6932054659987705,-3.6949434929952165,-3.6949434929952165,-3.685550250152819,-3.685550250152819,-2.7639730005348366,-2.7639730005348366,340.944
qlattice,g0017,strogatz_shearflow1,5,5,5,-1.6750192303185827,-1.6750192303185827,-1.7914839802256899,-1.7914839802256899,-2.2507907044662,-2.2507907044662,0.023360849640697182,0.023360849640697182,148.078
qlattice,g0018,feynman-i.18.16,5,5,5,-1.4544718662670575,-1.4544718662670575,-1.3420727414670524,-1.3420727414670524,-1.6105321404870163,-1.6105321404870163,0.48290467005725723,0.48290467005725723,140.319
qlattice,g0019,feynman-ii.34.2a,5,5,5,-2.108183509427057,-2.108183509427057,-2.153909115003308,-2.153909115003308,-2.1391168943847045,-2.1391168943847045,-1.668841794414116,-1.668841794414116,143.808
qlattice,g0020,first_principles_leavitt,5,4,5,-4.087490242355744,-4.087490242355744,-3.4550428872753365,-3.4550428872753365,-3.5921761962039076,-3.5921761962039076,-2.746820269586471,-2.8845181531319253,125.224
qlattice,g0021,feynman-i.39.22,5,5,5,-1.6172783576052832,-1.6172783576052832,-1.401025193984724,-1.401025193984724,-1.6108645754261854,-1.6108645754261854,-1.2560771619558189,-1.2560771619558189,490.883
qlattice,g0022,feynman-i.11.19,5,5,5,-0.455775485777524,-0.455775485777524,-0.4853894959575987,-0.4853894959575987,-0.5416170557497737,-0.5416170557497737,-0.47281578977970873,-0.47281578977970873,140.106
qlattice,g0023,I.11.19_4_0,5,5,5,-1.7100289221090363,-1.7100289221090363,-1.7210450455188286,-1.7210450455188286,-1.7078756813959666,-1.7078756813959666,-1.1241821309141824,-1.1241821309141824,475.655
qlattice,g0024,strogatz_predprey2,5,5,5,-2.877893618254725,-2.877893618254725,-2.7476233367433083,-2.7476233367433083,-3.061069813047152,-3.061069813047152,-0.9668503032682999,-0.9668503032682999,143.695
qlattice,g0025,strogatz_barmag2,5,5,5,-2.2679500342843104,-2.2679500342843104,-2.4475564788407476,-2.4475564788407476,-1.771166169596516,-1.771166169596516,-0.31643804468722864,-0.31643804468722864,140.588
qlattice,g0026,strogatz_barmag1,5,5,5,-2.2440861098958584,-2.2440861098958584,-2.2080812303267785,-2.2080812303267785,-2.030511473062334,-2.030511473062334,-1.0737419145002476,-1.0737419145002476,164.227
qlattice,g0027,feynman_I_12_11,5,5,5,-1.6555922566569214,-1.6555922566569214,-1.6549254874530854,-1.6549254874530854,-1.6566501892776444,-1.6566501892776444,-1.2367893846194178,-1.2367893846194178,346.501
qlattice,g0028,feynman-ii.4.23,5,5,5,-4.796946608292642,-4.796946608292642,-4.722757423715279,-4.722757423715279,-4.869673306893917,-4.869673306893917,-4.4477787692538895,-4.4477787692538895,136.345
qlattice,g0029,strogatz_vdp1,5,5,5,-5.9090606976468685,-5.9090606976468685,-5.798928744033069,-5.798928744033069,-6.137396673962287,-6.137396673962287,-6.889844824999978,-6.889844824999978,130.704
qlattice,g0030,feynman-iii.7.38,5,0,0,12.0,,12.0,,12.0,,12.0,,85.774
qlattice,g0031,II.11.27_1_0,5,5,5,-0.11138618620457745,-0.11138618620457745,-0.2712669397884873,-0.2712669397884873,-0.10395415647725456,-0.10395415647725456,0.07782206760714824,0.07782206760714824,459.738
qlattice,g0032,feynman-i.13.12,5,5,5,0.002617307846575205,0.002617307846575205,0.021001004407693084,0.021001004407693084,0.006235704715718499,0.006235704715718499,0.007693087330827315,0.007693087330827315,99.948
