algorithm,gid,dataset,seeds,valid_for_symbolic_rate,pred_parse_rate,cas_equiv_rate,numeric_equiv_rate,equiv_final_rate,mean_tree_similarity,mean_var_f1,mean_op_f1,sym_f_formal
qlattice,g0016,feynman_II_15_4,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37333333333333335,0.13733333333333334
qlattice,g0017,strogatz_shearflow1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.48888888888888893,0.1488888888888889
qlattice,g0018,feynman-i.18.16,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3047619047619048,0.13047619047619047
qlattice,g0019,feynman-ii.34.2a,5,1.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5952380952380952,0.10238095238095239
qlattice,g0020,first_principles_leavitt,5,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.8400000000000001,0.14800000000000002
qlattice,g0021,feynman-i.39.22,5,1.0,1.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.5752380952380952,0.09561904761904763
qlattice,g0022,feynman-i.11.19,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6254545454545454,0.9199999999999999,0.15454545454545454
qlattice,g0023,I.11.19_4_0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.909090909090909,0.8214285714285714,0.17305194805194804
qlattice,g0024,strogatz_predprey2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8642857142857142,0.18642857142857144
qlattice,g0025,strogatz_barmag2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666
qlattice,g0026,strogatz_barmag1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.15000000000000002
qlattice,g0027,feynman_I_12_11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.5476190476190477,0.1480952380952381
qlattice,g0028,feynman-ii.4.23,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5904761904761905,0.15904761904761905
qlattice,g0029,strogatz_vdp1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7466666666666667,0.1746666666666667
qlattice,g0030,feynman-iii.7.38,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qlattice,g0031,II.11.27_1_0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6514285714285715,0.8142857142857143,0.14657142857142857
qlattice,g0032,feynman-i.13.12,5,1.0,1.0,0.0,1.0,1.0,0.0,0.4,0.8,1.0
qlattice,g0033,feynman-iii.10.19,5,1.0,1.0,0.0,0.4,0.4,0.0,0.16,0.8,0.44800000000000006
qlattice,g0034,CRK11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6452380952380953,0.07785714285714287
qlattice,g0035,feynman-i.32.5,5,1.0,1.0,0.0,0.0,0.0,0.09090909090909094,0.6666666666666666,0.4,0.13393939393939397
qlattice,g0036,CRK10,5,1.0,1.0,0.0,0.0,0.0,0.09230769230769229,0.13333333333333333,0.5285714285714287,0.09388278388278389
qlattice,g0037,CRK34,5,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.738095238095238,0.1138095238095238
qlattice,g0038,PO19,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8800000000000001,0.6285714285714284,0.15085714285714286
qlattice,g0039,CRK0,5,1.0,1.0,0.0,0.0,0.0,0.18000000000000002,0.13333333333333333,0.7428571428571428,0.14161904761904762
qlattice,g0040,feynman-i.29.16,5,1.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.14666666666666667
qlattice,g0041,PO41,5,1.0,1.0,0.0,0.0,0.0,0.0,0.96,0.7400000000000001,0.17000000000000004
qlattice,g0042,feynman_test_15,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.75,0.16071428571428573
qlattice,g0043,CRK33,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.6095238095238095,0.14095238095238094
qlattice,g0044,feynman-i.15.3t,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.08000000000000002
qlattice,g0045,feynman-bonus.20,5,1.0,1.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.5714285714285715,0.06785714285714287
qlattice,g0046,II.6.15b_3_0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.819047619047619,0.4000000000000001,0.12190476190476192
qlattice,g0047,BPG5,5,1.0,1.0,0.0,0.0,0.0,0.22000000000000003,0.26666666666666666,0.8800000000000001,0.18066666666666667
qlattice,g0048,MatSci21,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.16999999999999998
qlattice,g0049,BPG3,5,1.0,1.0,0.0,0.0,0.0,0.25217391304347825,0.0,0.7633333333333333,0.1519855072463768
qlattice,g0050,BPG9,5,1.0,1.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.8,0.12000000000000002
ragsr,g0001,II.34.2_1_0,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4488888888888889,0.1448888888888889
ragsr,g0002,first_principles_hubble,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23603174603174604,0.1236031746031746
ragsr,g0003,feynman-ii.27.18,5,1.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.6333333333333333,0.13666666666666666
ragsr,g0004,Korns-4,5,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6566666666666666,0.10566666666666666
ragsr,g0005,Keijzer-11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5472727272727272,0.12139393939393939
ragsr,g0006,Keijzer-2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.39434343434343433,0.1394343434343434
ragsr,g0007,Korns-2,5,0.8,1.0,0.0,0.0,0.0,0.0,0.42857142857142866,0.5290909090909091,0.07233766233766234
ragsr,g0008,Nguyen-12,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5272727272727272,0.11939393939393939
ragsr,g0009,Nguyen-6,5,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.4979797979797979,0.09090909090909091
ragsr,g0010,Nguyen-9,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.39434343434343433,0.1061010101010101
ragsr,g0011,Vladislavleva-4,5,1.0,1.0,0.0,0.0,0.0,0.0,0.888888888888889,0.7033333333333333,0.1592222222222222
ragsr,g0012,feynman_I_27_6,5,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.6157575757575757,0.12824242424242424
ragsr,g0013,feynman-i.43.31,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,0.16333333333333333
ragsr,g0014,feynman-ii.34.11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9155555555555555,0.4222222222222222,0.1337777777777778
ragsr,g0015,III.21.20_3_0,5,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.38987012987012987,0.08371428571428571
ragsr,g0016,feynman_II_15_4,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.44666666666666666,0.14466666666666667
ragsr,g0017,strogatz_shearflow1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.48461538461538467,0.14846153846153848
ragsr,g0018,feynman-i.18.16,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5507936507936508,0.1550793650793651
ragsr,g0019,feynman-ii.34.2a,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9714285714285713,0.37,0.13414285714285715
ragsr,g0020,first_principles_leavitt,5,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.40161616161616165,0.11288888888888889
ragsr,g0021,feynman-i.39.22,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8142857142857143,0.4444444444444445,0.1258730158730159
ragsr,g0022,feynman-i.11.19,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8142857142857143,0.18142857142857144
ragsr,g0023,I.11.19_4_0,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6457575757575758,0.16457575757575757
ragsr,g0024,strogatz_predprey2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5690909090909091,0.15690909090909094
ragsr,g0025,strogatz_barmag2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5490909090909091,0.15490909090909094
ragsr,g0026,strogatz_barmag1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6081818181818182,0.16081818181818183
ragsr,g0027,feynman_I_12_11,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6157575757575757,0.16157575757575757
ragsr,g0028,feynman-ii.4.23,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4377777777777778,0.14377777777777778
ragsr,g0029,strogatz_vdp1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6715151515151515,0.16715151515151516
ragsr,g0030,feynman-iii.7.38,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.48,0.14800000000000002
ragsr,g0031,II.11.27_1_0,5,0.8,1.0,0.0,0.0,0.0,0.0,0.7428571428571428,0.5581818181818182,0.10586147186147188
ragsr,g0032,feynman-i.13.12,5,1.0,1.0,0.0,0.2,0.2,0.0,1.0,0.5933333333333334,0.32933333333333337
ragsr,g0033,feynman-iii.10.19,5,0.8,1.0,0.0,0.0,0.0,0.0,0.8533333333333333,0.6066666666666667,0.12
ragsr,g0034,CRK11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9555555555555555,0.18888888888888888
ragsr,g0035,feynman-i.32.5,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4666666666666666,0.14666666666666667
ragsr,g0036,CRK10,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.6638461538461538,0.15971794871794875
ragsr,g0037,CRK34,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.6399999999999999,0.144
ragsr,g0038,PO19,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.5361616161616161,0.14561616161616162
ragsr,g0039,CRK0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.6914285714285714,0.1624761904761905
ragsr,g0040,feynman-i.29.16,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7466666666666667,0.1746666666666667
ragsr,g0041,PO41,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6373626373626373,0.16373626373626374
ragsr,g0042,feynman_test_15,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7943434343434344,0.17943434343434345
ragsr,g0043,CRK33,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8666666666666666,0.7903030303030303,0.1656969696969697
ragsr,g0044,feynman-i.15.3t,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9714285714285713,0.8142857142857143,0.17857142857142858
ragsr,g0045,feynman-bonus.20,5,1.0,1.0,0.0,0.4,0.4,0.0,0.7576190476190476,0.6775757575757575,0.47964069264069265
ragsr,g0046,II.6.15b_3_0,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6564102564102564,0.16564102564102562
ragsr,g0047,BPG5,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.7461904761904761,0.16795238095238096
ragsr,g0048,MatSci21,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7396103896103896,0.17396103896103896
ragsr,g0049,BPG3,5,1.0,1.0,0.0,0.2,0.2,0.0,0.7333333333333333,0.4892352092352093,0.2889235209235209
ragsr,g0050,BPG9,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8666666666666666,0.4377777777777778,0.13044444444444442
tpsr,g0001,II.34.2_1_0,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6933333333333334,0.16933333333333334
tpsr,g0002,first_principles_hubble,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.13999999999999999
tpsr,g0003,feynman-ii.27.18,5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.6,0.10999999999999999
tpsr,g0004,Korns-4,5,1.0,1.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.8,0.28
tpsr,g0005,Keijzer-11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.13333333333333333
tpsr,g0006,Keijzer-2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.15000000000000002
tpsr,g0007,Korns-2,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
tpsr,g0008,Nguyen-12,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.13333333333333333
tpsr,g0009,Nguyen-6,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666
tpsr,g0010,Nguyen-9,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.1
tpsr,g0011,Vladislavleva-4,5,1.0,1.0,0.0,0.0,0.0,0.0,0.611111111111111,0.7047619047619047,0.13158730158730159
tpsr,g0012,feynman_I_27_6,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9714285714285713,0.19714285714285715
tpsr,g0013,feynman-i.43.31,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.13999999999999999
tpsr,g0014,feynman-ii.34.11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.4,0.08444444444444446
tpsr,g0015,III.21.20_3_0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9714285714285713,0.8,0.17714285714285716
tpsr,g0016,feynman_II_15_4,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4800000000000001,0.148
tpsr,g0017,strogatz_shearflow1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285715,0.15714285714285717
tpsr,g0018,feynman-i.18.16,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.4,0.12
tpsr,g0019,feynman-ii.34.2a,5,1.0,1.0,0.0,0.0,0.0,0.0,0.7499999999999999,0.6095238095238096,0.13595238095238096
tpsr,g0020,first_principles_leavitt,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666
tpsr,g0021,feynman-i.39.22,5,1.0,1.0,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.04285714285714287
tpsr,g0022,feynman-i.11.19,5,1.0,1.0,0.0,0.0,0.0,0.0,0.7446153846153847,0.8,0.15446153846153848
tpsr,g0023,I.11.19_4_0,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2
tpsr,g0024,strogatz_predprey2,5,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.9714285714285715,0.16
tpsr,g0025,strogatz_barmag2,5,1.0,1.0,0.0,0.0,0.0,0.23076923076923075,0.6666666666666666,0.6666666666666666,0.20256410256410257
tpsr,g0026,strogatz_barmag1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666
tpsr,g0027,feynman_I_12_11,5,1.0,1.0,0.0,0.0,0.0,0.04444444444444447,0.4666666666666667,0.6533333333333333,0.12533333333333335
tpsr,g0028,feynman-ii.4.23,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666
tpsr,g0029,strogatz_vdp1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.18571428571428572
tpsr,g0030,feynman-iii.7.38,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.38,0.13799999999999998
tpsr,g0031,II.11.27_1_0,5,1.0,1.0,0.0,0.0,0.0,0.07142857142857144,0.64,0.7314285714285714,0.15857142857142859
tpsr,g0032,feynman-i.13.12,5,1.0,1.0,0.0,0.2,0.2,0.0,0.9142857142857143,0.6785714285714286,0.3307142857142857
tpsr,g0033,feynman-iii.10.19,5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.8,0.13
tpsr,g0034,CRK11,5,1.0,1.0,0.0,0.0,0.0,0.033333333333333326,0.6666666666666666,0.7142857142857143,0.1480952380952381
tpsr,g0035,feynman-i.32.5,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285715,0.12380952380952381
tpsr,g0036,CRK10,5,1.0,1.0,0.0,0.0,0.0,0.13846153846153844,0.5333333333333333,0.5476190476190477,0.1496336996336996
tpsr,g0037,CRK34,5,1.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.8,0.1618181818181818
tpsr,g0038,PO19,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.5,0.13
tpsr,g0039,CRK0,5,1.0,1.0,0.0,0.0,0.0,0.040000000000000036,0.6666666666666666,0.8,0.15866666666666668
tpsr,g0040,feynman-i.29.16,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.17500000000000002
tpsr,g0041,PO41,5,1.0,1.0,0.0,0.0,0.0,0.011111111111111117,0.8,0.5142857142857143,0.13476190476190478
tpsr,g0042,feynman_test_15,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8261904761904761,0.18261904761904763
tpsr,g0043,CRK33,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.16666666666666666
tpsr,g0044,feynman-i.15.3t,5,1.0,1.0,0.0,0.0,0.0,0.0,0.7714285714285714,0.8,0.15714285714285714
tpsr,g0045,feynman-bonus.20,5,1.0,1.0,0.0,0.0,0.0,0.00714285714285714,0.0,0.7142857142857142,0.07357142857142858
tpsr,g0046,II.6.15b_3_0,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444445,0.14444444444444446
tpsr,g0047,BPG5,5,1.0,1.0,0.0,0.0,0.0,0.030000000000000006,0.6666666666666666,0.8076190476190476,0.15642857142857144
tpsr,g0048,MatSci21,5,1.0,1.0,0.0,0.0,0.0,0.011111111111111117,0.8,0.758095238095238,0.15914285714285717
tpsr,g0049,BPG3,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.13333333333333333
tpsr,g0050,BPG9,5,1.0,1.0,0.0,0.0,0.0,0.07333333333333332,0.7333333333333333,0.6742857142857143,0.16276190476190475
udsr,g0001,II.34.2_1_0,5,1.0,1.0,0.6,1.0,1.0,0.6,1.0,0.8742857142857143,1.0
udsr,g0002,first_principles_hubble,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3504761904761905,0.13504761904761903
udsr,g0003,feynman-ii.27.18,5,1.0,1.0,0.0,0.4,0.4,0.48,0.7666666666666666,0.8533333333333333,0.506
udsr,g0004,Korns-4,5,1.0,1.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.8476190476190476,0.25476190476190474
udsr,g0005,Keijzer-11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8357142857142856,0.15023809523809523
udsr,g0006,Keijzer-2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4038095238095238,0.14038095238095238
udsr,g0007,Korns-2,5,1.0,1.0,0.0,0.0,0.0,0.0,0.38095238095238093,1.0,0.1380952380952381
udsr,g0008,Nguyen-12,5,1.0,1.0,0.0,0.0,0.0,0.3529411764705882,0.6666666666666666,0.8857142857142858,0.26112044817927177
udsr,g0009,Nguyen-6,5,1.0,1.0,0.0,0.6,0.6,0.15555555555555556,1.0,0.7595238095238095,0.6742857142857143
udsr,g0010,Nguyen-9,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8571428571428571,0.1523809523809524
udsr,g0011,Vladislavleva-4,5,1.0,1.0,0.0,0.0,0.0,0.0,0.888888888888889,0.95,0.18388888888888888
udsr,g0012,feynman_I_27_6,5,1.0,1.0,0.2,0.2,0.2,0.0,1.0,0.8928571428571429,0.3492857142857143
udsr,g0013,feynman-i.43.31,5,1.0,1.0,0.0,1.0,1.0,0.6,1.0,0.76,1.0
udsr,g0014,feynman-ii.34.11,5,1.0,1.0,0.0,0.0,0.0,0.175,0.7777777777777778,0.52,0.18227777777777782
udsr,g0015,III.21.20_3_0,5,1.0,1.0,0.4,1.0,1.0,0.8,1.0,0.96,1.0
udsr,g0016,feynman_II_15_4,5,1.0,1.0,0.6,0.8,0.8,0.6,1.0,0.8666666666666666,0.8333333333333334
udsr,g0017,strogatz_shearflow1,5,1.0,1.0,0.4,0.6,0.6,0.22857142857142856,1.0,0.7333333333333333,0.67
udsr,g0018,feynman-i.18.16,5,1.0,1.0,0.0,0.0,0.0,0.3,0.8761904761904761,0.8800000000000001,0.26561904761904764
udsr,g0019,feynman-ii.34.2a,5,1.0,1.0,0.0,0.4,0.4,0.0,0.8714285714285713,0.6285714285714286,0.4833333333333333
udsr,g0020,first_principles_leavitt,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6285714285714286,0.16285714285714287
udsr,g0021,feynman-i.39.22,5,1.0,1.0,0.0,0.0,0.0,0.11428571428571428,0.9028571428571428,0.6742857142857143,0.192
udsr,g0022,feynman-i.11.19,5,1.0,1.0,0.0,0.0,0.0,0.019999999999999997,0.6799999999999999,0.8133333333333332,0.15533333333333335
udsr,g0023,I.11.19_4_0,5,1.0,1.0,0.2,0.8,0.8,0.0,1.0,0.9714285714285715,0.8371428571428572
udsr,g0024,strogatz_predprey2,5,1.0,1.0,0.4,0.8,0.8,0.0,1.0,1.0,0.8400000000000001
udsr,g0025,strogatz_barmag2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.715079365079365,0.17150793650793653
udsr,g0026,strogatz_barmag1,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.18571428571428572
udsr,g0027,feynman_I_12_11,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6285714285714286,0.16285714285714287
udsr,g0028,feynman-ii.4.23,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5952380952380952,1.0
udsr,g0029,strogatz_vdp1,5,1.0,1.0,0.0,1.0,1.0,0.9666666666666666,1.0,1.0,1.0
udsr,g0030,feynman-iii.7.38,5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.37333333333333335,1.0
udsr,g0031,II.11.27_1_0,5,1.0,1.0,0.0,1.0,1.0,0.3857142857142857,1.0,1.0,1.0
udsr,g0032,feynman-i.13.12,5,1.0,1.0,0.0,0.2,0.2,0.0,1.0,0.8642857142857142,0.3464285714285714
udsr,g0033,feynman-iii.10.19,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.7166666666666666,0.15166666666666667
udsr,g0034,CRK11,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7247619047619047,0.13914285714285715
udsr,g0035,feynman-i.32.5,5,1.0,1.0,0.0,0.0,0.0,0.018181818181818188,1.0,0.4419047619047619,0.14964502164502164
udsr,g0036,CRK10,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7755555555555556,0.14422222222222222
udsr,g0037,CRK34,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8547619047619047,0.15214285714285714
udsr,g0038,PO19,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.6033333333333333,0.14033333333333334
udsr,g0039,CRK0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8142857142857143,0.1480952380952381
udsr,g0040,feynman-i.29.16,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9777777777777779,0.19777777777777777
udsr,g0041,PO41,5,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.7422222222222221,0.15422222222222223
udsr,g0042,feynman_test_15,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8528571428571429,0.1852857142857143
udsr,g0043,CRK33,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7466666666666667,0.1746666666666667
udsr,g0044,feynman-i.15.3t,5,1.0,1.0,0.0,0.0,0.0,0.025,0.5700000000000001,0.6952380952380952,0.13402380952380952
udsr,g0045,feynman-bonus.20,5,1.0,1.0,0.0,0.2,0.2,0.07142857142857142,0.8242857142857142,0.7711111111111111,0.3456825396825397
udsr,g0046,II.6.15b_3_0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.5268686868686869,0.14602020202020202
udsr,g0047,BPG5,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.16666666666666666
udsr,g0048,MatSci21,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8047619047619048,0.18047619047619048
udsr,g0049,BPG3,5,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.13333333333333333
udsr,g0050,BPG9,5,1.0,1.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.6642857142857143,0.13976190476190475
