dataset_id,dataset_name,family,srsd_variant,algorithm,status,termination_reason,timeout_type,budget_exhausted,recovered_from_timeout,seconds,train_nmse_nonsemantic,train_nmse_semantic,delta_log10_train_nmse_semantic_minus_nonsemantic,train_outcome_2x,valid_nmse_nonsemantic,valid_nmse_semantic,delta_log10_valid_nmse_semantic_minus_nonsemantic,valid_outcome_2x,id_nmse_nonsemantic,id_nmse_semantic,delta_log10_id_nmse_semantic_minus_nonsemantic,id_outcome_2x,ood_nmse_nonsemantic,ood_nmse_semantic,delta_log10_ood_nmse_semantic_minus_nonsemantic,ood_outcome_2x,normalized_expression,instantiated_expression,variables,operator_set,ast_node_count,tree_depth,n_features,feature_names,target_name,inject_prompt_semantics,llm_model_assignment,background_preview,result_path,dataset_name_semantic,seed,host,task_label,id_r2,ood_r2,has_expression,artifact_valid,llm_config_path,log10_train_nmse_nonsemantic_clipped,log10_train_nmse_semantic_clipped,log10_valid_nmse_nonsemantic_clipped,log10_valid_nmse_semantic_clipped,log10_id_nmse_nonsemantic_clipped,log10_id_nmse_semantic_clipped,log10_ood_nmse_nonsemantic_clipped,log10_ood_nmse_semantic_clipped
g0151,MatSci3,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3622.3,0.0227141201617145,0.006120946898259538,-0.5694773071172257,semantic_better_ge_2x,0.0227828072630358,0.006038639433905939,-0.576668137413473,semantic_better_ge_2x,0.0252872941151551,0.006064101574805102,-0.6201358926449587,semantic_better_ge_2x,0.1111368062301881,0.028911015151995734,-0.5847945708720775,semantic_better_ge_2x,c0 + c1*x0**2 + c2*x1 + c3*x0*x1,190.57785676164355 + 57.51636447574721*x0**2 + -0.5449927034662595*x1 + 0.7705848847378122*x0*x1,x0;x1,add;mul;pow,14.0,4.0,2,epsilon;T,sigma,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate Stress given Strain and Temperature,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0151_MatSci3/result.json,MatSci3,1314,anon-node-04,g0151_MatSci3,0.9632719996075731,-2.568365386133359,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-1.6437040810511079,-2.2131813881683335,-1.6423927638508637,-2.2190609012643367,-1.597097640158501,-2.21723353280346,-0.9541420878145898,-1.5389366586866673
g0152,first_principles_tully_fisher,srbench2025,,llmsr,ok,completed,not_timeout,False,False,3610.957,0.0006018820211689,0.00019268734208859333,-0.49465818454142196,semantic_better_ge_2x,0.000249905452835,9.304876156392116e-05,-0.42906513511209976,semantic_better_ge_2x,0.000738660104884,0.0005564793331526117,-0.12299560346655669,similar_within_2x,0.0011370581060986,6.443119126422529e-05,-1.2466864975669152,semantic_better_ge_2x,"c0 + c1*power(x0, c2) + c3/(exp((c4 - x0)/c5) + 1) + c6*sin(c7*x0)","125.12944067433624 + -255.34631219048146*power(x0, 0.009292267882017242) + 125.12944465557786/(exp((1.0 - x0)/1.0) + 1) + 0.3277976814084716*sin(-8.793592831973283*x0)",x0,add;exp;mul;pow;power;sin,29.0,9.0,1,DV,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"The Tully-Fisher relation is an empirical correlation between the luminosity of a spiral galaxy and its rotational velocity, named after astronomers Richard Tully and J. Richard Fisher, who first proposed it in 1977, bas",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0152_first_principles_tully_fisher/result.json,first_principles_tully_fisher,1314,anon-node-05,g0152_first_principles_tully_fisher,0.9420643917533746,0.9953304192954407,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-3.2204886293014847,-3.7151468138429067,-3.6022242676417964,-4.031289402753896,-3.1315553566397973,-3.254550960106354,-2.9442173413692654,-4.190903838936181
g0153,MatSci21,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3612.617,0.5825550387901739,0.04631294058986531,-1.0996346061004187,semantic_better_ge_2x,0.5685056970916935,0.045264848669122566,-1.0989737484221216,semantic_better_ge_2x,0.5572374836000177,0.04446817282542553,-1.097991037471877,semantic_better_ge_2x,0.5387112077024859,0.0704633789488407,-0.8833925458066965,semantic_better_ge_2x,c0 + c1*x0**2 + c2*x1 + c3*x0*x1,531.2421157555923 + 159.07970290424797*x0**2 + -1.8809375834871713*x1 + 1.8171844171187703*x0*x1,x0;x1,add;mul;pow,14.0,4.0,2,epsilon;T,sigma,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate Stress given Strain and Temperature,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0153_MatSci21/result.json,MatSci21,1314,anon-node-02,g0153_MatSci21,0.9553273792382114,-1.6283623856043605,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.234663036973757,-1.3342976430741758,-0.24526517881602114,-1.3442389272381428,-0.2539596776516607,-1.351950715123538,-0.2686439890118484,-1.1520365348185448
g0154,first_principles_leavitt,srbench2025,,llmsr,ok,completed,not_timeout,False,False,3610.413,0.0002414994893689,4.737913286190615e-05,-0.7073291088538425,semantic_better_ge_2x,0.0007047657104819,0.0004244772164620623,-0.22019038111615208,similar_within_2x,9.477427797908396e-05,0.00037589712681116864,0.5983785216584079,semantic_worse_ge_2x,0.0010866565737935,0.007012326852064966,0.8097698391873873,semantic_worse_ge_2x,c0 + c1*x0 + c2*x0**2 + c3*x0**3 + c4*exp(c5*x0) + c6/(exp(c7*(-c8 + x0)) + 1),14.954230364180109 + -3.012176489857025*x0 + 3.946865557098449*x0**2 + -2.4929794795704447*x0**3 + 0.00765124562008426*exp(3.4245474262567677*x0) + 0.3929365849351883/(exp(413.1291726868499*(-0.7374076672923484 + x0)) + 1),x0,add;exp;mul;pow,35.0,9.0,1,logP,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,The Leavitt dataset models the relationship between the luminosity of a star and its period. The dataset is based on the Leavitt Law. The data was taken from 1912 paper by Leavitt. y-axis is magnitude at maxima and minim,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0154_first_principles_leavitt/result.json,first_principles_leavitt,1314,anon-node-03,g0154_first_principles_leavitt,0.6830337141059969,0.5371133455059554,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-3.6170837831919864,-4.324412892045829,-3.1519552341515733,-3.3721456152677254,-4.023309515483898,-3.4249309938254897,-2.9639076883629003,-2.154137849175513
g0155,PO8,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3623.994,0.2483383285120665,0.0006419587878238825,-2.587536605367771,semantic_better_ge_2x,0.2674724186769837,0.0006592633531437171,-2.60822006988771,semantic_better_ge_2x,0.2314906612993291,0.0008021892337160172,-2.460256646615569,semantic_better_ge_2x,0.2017399458051524,0.0006754925509339432,-2.4751713356688065,semantic_better_ge_2x,-c0*x0 - c1*x2 - c2*x0**2 - c3*x0*x1 - c4*x1*x2 - c5*x0**3 - c6*x0**2*x1 - c7*x0*x2 - c8*x2**2 + c9*x1,-0.5236225752253961*x0 - -0.0016977955439066322*x2 - 0.051324534272690396*x0**2 - -0.0007532007681168404*x0*x1 - 0.0001256614562382307*x1*x2 - 0.8365573861669757*x0**3 - -0.0007100145142199752*x0**2*x1 - -0.0012119160028002908*x0*x2 - 0.3732885518272828*x2**2 + -0.0013914480412787293*x1,x0;x1;x2,add;mul;pow,52.0,4.0,3,x;t;v,dv_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0155_PO8/result.json,PO8,1314,anon-node-04,g0155_PO8,0.9991927252411807,0.9993188133105158,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.6049562463066371,-3.192492851674408,-0.5727209950781389,-3.180941064965849,-0.6354665244213025,-3.0957231710368713,-0.6952081001753965,-3.170379435844203
g0156,Keijzer-12,keijzer,,llmsr,ok,completed,not_timeout,False,False,3614.731,0.3724253351647506,6.492011425596273e-16,-11.571039217282426,semantic_better_ge_2x,8.432318635899959,1.4613389996056745e-14,-12.92594700906374,semantic_better_ge_2x,0.6310072165115244,2.911137666073048e-15,-11.800034326079652,semantic_better_ge_2x,0.547061255466771,1.2773799972662556e-15,-11.738035957817454,semantic_better_ge_2x,c0 + c1*x0 + c2*x1 + c3*x0**2 + c4*x1**2 + c5*x0**3 + c6*x1**3 + c7*x0**4,-1.192763973946335e-06 + 1.6075045560712288e-06*x0 + -1.000000171997198*x1 + 1.2388131712242068e-06*x0**2 + 0.5000000736758566*x1**2 + -1.0000002221747206*x0**3 + 4.892533886386708e-08*x1**3 + 0.9999998615817175*x0**4,x0;x1,add;mul;pow,33.0,4.0,2,x1;x2,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0156_Keijzer-12/result.json,Keijzer-12,1314,anon-node-05,g0156_Keijzer-12,0.9999999999999956,0.9999999999999966,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.4289607827175742,-12.0,0.9259470090637403,-12.0,-0.1999656739203474,-12.0,-0.261964042182546,-12.0
g0157,PO26,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3612.235,0.3966032096344429,0.12122909984052399,-0.514749344128189,semantic_better_ge_2x,0.3348278865292945,0.12066355288788153,-0.44324551275959434,semantic_better_ge_2x,0.402675619919213,0.12314329845222717,-0.5145445537549522,semantic_better_ge_2x,0.1572119816227721,0.19030309183386424,0.08296020235811374,similar_within_2x,c0*x0 + c1*x0**2 + c2*x1 + c3*x2 + c4*x0*x1 + c5*x0*x2 + c6*x1*x2 + c7*sin(x0) + c8*cos(x1) + c9*exp(x2),-16.686163610928258*x0 + -0.06526916972447176*x0**2 + -0.006231946092259213*x1 + -0.48840557639338267*x2 + -0.02813589673375121*x0*x1 + -0.4657535065124352*x0*x2 + 0.01734037796573462*x1*x2 + 16.860754840534*sin(x0) + -0.0004181191311713939*cos(x1) + -0.009299719399344066*exp(x2),x0;x1;x2,add;cos;exp;mul;pow;sin,39.0,4.0,3,x;t;v,dv_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0157_PO26/result.json,PO26,1314,anon-node-02,g0157_PO26,0.876778756834257,0.761279403041431,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.4016437754537442,-0.9163931195819331,-0.47517837845225397,-0.9184238912118483,-0.3950446640480889,-0.9095892178030411,-0.8035143580780388,-0.7205541557199251
g0158,PO0,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3611.138,0.1544760886875797,0.0007492957343768153,-2.314208004401809,semantic_better_ge_2x,0.1484592881626073,0.0006927010704994498,-2.3310615150568834,semantic_better_ge_2x,0.1682221590111617,0.000750344010273551,-2.3506227824625947,semantic_better_ge_2x,0.1032093529281671,0.0005981295284351417,-2.236923812072666,semantic_better_ge_2x,-c0*x2 - c1*x0 + c2*x0**3 + c3*x2**3 + c4*x1*x2 + c5*sin(x1) + c6*cos(x1) + c7*exp(x0) + c8*exp(x2) + c9*tanh(x2),-0.015797921109518696*x2 - 0.6227899390588792*x0 + -0.7925583968791423*x0**3 + -0.03622142512743152*x2**3 + -0.00035820473885367235*x1*x2 + 0.9407688073754849*sin(x1) + 0.012825398492039774*cos(x1) + -0.0020815253725828403*exp(x0) + 0.0014771431275841837*exp(x2) + -0.7103985606292037*tanh(x2),x0;x1;x2,add;cos;exp;mul;pow;sin;tanh,43.0,4.0,3,x;t;v,dv_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0158_PO0/result.json,PO0,1314,anon-node-03,g0158_PO0,0.9992482057518607,0.9993296275014532,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.8111387353634746,-3.1253467397652837,-0.8283926261475587,-3.159454141204442,-0.7741167974654819,-3.1247395799280766,-0.9862809447530001,-3.223204756825666
g0159,CRK30,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3627.014,0.003567476684647,0.00014274639839501605,-1.3977959839896146,semantic_better_ge_2x,0.0042471566747694,0.0001387158238531061,-1.485972276560668,semantic_better_ge_2x,0.0039698971723087,0.0001468047237662504,-1.4320392276880405,semantic_better_ge_2x,0.1588534487737109,0.0009412826516238441,-2.2272765935105747,semantic_better_ge_2x,-c0*x1 + c1*x1**2 + c2*exp(-c3*x0),--0.028363189050058777*x1 + -0.008309928366396128*x1**2 + 0.07170148757424799*exp(-0.18186191673376975*x0),x0;x1,add;exp;mul;pow,17.0,5.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0159_CRK30/result.json,CRK30,1314,anon-node-04,g0159_CRK30,0.9992541995280866,-2.53664655598494,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-2.447638856548912,-3.8454348405385264,-2.371901717880816,-3.857873994441484,-2.401220742122847,-3.8332599698108876,-0.7990033520226498,-3.0262799455332248
g0160,PO16,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3611.107,0.3512390547346695,6.62253699477462e-06,-4.724578406667187,semantic_better_ge_2x,0.368465223713611,6.040855245438537e-06,-4.7852980757494485,semantic_better_ge_2x,0.3758286351701401,7.276190873545625e-06,-4.71308578360779,semantic_better_ge_2x,0.5000993654024987,6.229983078130687e-06,-4.904569436422304,semantic_better_ge_2x,c0*x0 + c1*x0**2 + c2*x0**3 + c3*x2 + c4*x2**2 + c5*x2**3 + c6*sin(x1) + c7*cos(x1) + c8*x0*x2 + c9*x1,0.001298569308694711*x0 + 0.0003266514412122091*x0**2 + -3.107676244219686*x0**3 + -0.12820439443980716*x2 + -0.0004887274467701384*x2**2 + 0.018376292023246695*x2**3 + 0.8889599985349839*sin(x1) + 0.0004889085230029422*cos(x1) + -0.1152464824755051*x0*x2 + 1.0313402234638847e-05*x1,x0;x1;x2,add;cos;mul;pow;sin,42.0,4.0,3,x;t;v,dv_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate Acceleration in Non-linear Harmonic Oscillator given Position at time t, Time and Velocity at time t",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0160_PO16/result.json,PO16,1314,anon-node-05,g0160_PO16,0.999992722253052,0.9999936909153495,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.45439720030365716,-5.178975606970845,-0.43360349521873176,-5.21890157096818,-0.42501013316949515,-5.138095916777285,-0.30094369654684916,-5.205513132969153
g0161,CRK13,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3611.39,0.0002071424528244,1.1339303059343212e-06,-2.261682751927496,semantic_better_ge_2x,0.000202937781212,1.0967172470965793e-06,-2.267268234488165,semantic_better_ge_2x,0.0001973251986738,1.153270009641019e-06,-2.233251550232294,semantic_better_ge_2x,0.0152869023987747,7.339468792831906e-05,-2.3186548645617657,semantic_better_ge_2x,c0*exp(c1*x0) + c2*x1/(c3*x1 + 1),-0.00022825457905046*exp(0.008505238222000971*x0) + -0.02105334439917634*x1/(-0.3651029367884535*x1 + 1),x0;x1,add;exp;mul;pow,17.0,6.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0161_CRK13/result.json,CRK13,1314,anon-node-02,g0161_CRK13,0.9999943410064763,0.9616970016151185,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-3.683730885471781,-5.945413637399277,-3.692637092225253,-5.959905326713418,-3.7048174512597485,-5.9380690014920425,-1.815680507223843,-4.134335371785609
g0162,CRK11,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3611.126,0.0031293401975764,3.3092403013767323e-06,-2.975724474121968,semantic_better_ge_2x,0.0026260179701302,4.312318686347838e-06,-2.7845868453577673,semantic_better_ge_2x,0.0038031580354335,2.79365485811128e-06,-3.1339716221340432,semantic_better_ge_2x,3.784117972852245,0.0004061514231349331,-3.969276688092776,semantic_better_ge_2x,c0 + c1/(c2 + x1) + c3*x1**2 + c4*x1**3 + c5*x0*x1,-0.0013770361054554654 + 0.5292254097297422/(1.299616879933135 + x1) + -0.2877305551407173*x1**2 + -0.32045039119023055*x1**3 + -3.604016545570001e-07*x0*x1,x0;x1,add;mul;pow,23.0,5.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0162_CRK11/result.json,CRK11,1314,anon-node-03,g0162_CRK11,0.9999971231650434,0.9993570114295485,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-2.5045472211622117,-5.48027169528418,-2.5807023063113976,-5.365289151669165,-2.419855627654235,-5.553827249788278,0.5779646674126545,-3.3913120206801213
g0163,CRK8,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3626.12,0.0313738526783939,2.787359170274882e-06,-4.051374918779073,semantic_better_ge_2x,0.0285294571471,2.2886339965202435e-06,-4.095717163185402,semantic_better_ge_2x,0.0242815435631183,2.1632635126961237e-06,-4.050166865929695,semantic_better_ge_2x,8981358902.60236,244384.99110107718,-4.565267521302798,semantic_better_ge_2x,c0*x1**2 + c1*x0*x1 + c2*exp(-c3*x0) + c4*sin(c5*x0) + c6*cos(c7*x1) + c8*x0**2*x1**2,-0.6623933652296246*x1**2 + -0.03992374965714907*x0*x1 + -0.5899350790219502*exp(-1.4472900703511236*x0) + -5.687978899396483e-05*sin(1.152578189510383*x0) + -8.728574071012375e-06*cos(0.9570851219417368*x1) + -0.37187974185440476*x0**2*x1**2,x0;x1,add;cos;exp;mul;pow;sin,37.0,5.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0163_CRK8/result.json,CRK8,1314,anon-node-04,g0163_CRK8,0.9999977334434463,-569922.5273944528,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-1.50343214709029,-5.554807065869364,-1.5447064919342983,-5.6404236551197,-1.6147237088802613,-5.664890574809956,9.953342051506139,5.388074530203341
g0164,CRK18,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3611.187,0.0510437195250709,1.3851435585824524e-07,-5.566447526907648,semantic_better_ge_2x,0.049282106124214,9.994956845440174e-08,-5.692908336264507,semantic_better_ge_2x,0.0559319916182425,1.6964093774464867e-07,-5.518129619402245,semantic_better_ge_2x,48693.24003417351,0.013495158630890201,-6.557290679434223,semantic_better_ge_2x,c0*x1**c1*exp(-c2*x0) + c3*x0**c4,-0.4727622748903262*x1**2.0147279674381893*exp(-0.09952550119979137*x0) + 2.1177617923029114e-06*x0**0.22562965467151672,x0;x1,add;exp;mul;pow,16.0,5.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0164_CRK18/result.json,CRK18,1314,anon-node-05,g0164_CRK18,0.9999998136720221,0.5420422123384736,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-1.2920576863567086,-6.8585052132643565,-1.3073107404016833,-7.00021907666619,-1.2523397161015193,-6.770469335503765,4.68746867333716,-1.869822006097063
g0165,CRK10,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3612.188,0.0102409836015969,7.2200133048223e-07,-4.151803672849772,semantic_better_ge_2x,0.0085601687798424,8.246747667320328e-07,-4.016199621402244,semantic_better_ge_2x,0.0085904045421805,6.951489421955183e-07,-4.091935750017227,semantic_better_ge_2x,90.13434940105036,0.004777000504199195,-4.275735041176321,semantic_better_ge_2x,c0*x1**2 + c1*exp(-c2*x0) + c3*x0*x1 + c4*sin(c5*x0) + c6*cos(c7*x1) + c8*x1**3 + c9*log(x1 + 1.0e-6),0.5368156545312625*x1**2 + 0.06157832667457264*exp(-0.8094384568417303*x0) + 4.8640804391531e-07*x0*x1 + 1.1095151171716775e-05*sin(0.608863007969683*x0) + 0.548501809224337*cos(1.7332287808431535*x1) + -0.30701507047064913*x1**3 + 0.9134625416997441*log(x1 + 1.0e-6),x0;x1,add;cos;exp;log;mul;pow;sin,40.0,5.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0165_CRK10/result.json,CRK10,1314,anon-node-02,g0165_CRK10,0.9999992413423574,0.9786356933331247,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-1.9896583292751067,-6.141462002124879,-2.0675176723051387,-6.083717293707383,-2.0659863837473624,-6.15792213376459,1.9548903282982593,-2.320844712878062
g0166,CRK24,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3610.478,0.0035393811166591,1.1192392742648692e-07,-4.500004388300668,semantic_better_ge_2x,0.00349182771742,9.067130412568327e-08,-4.5855829457608035,semantic_better_ge_2x,0.0029901207282271,8.222889079842497e-08,-4.560664291607994,semantic_better_ge_2x,6.779316590307494,0.0001125706504371117,-4.779760740228525,semantic_better_ge_2x,c0*exp(-c1*x0) + c2*x1 + c3*x1**2 + c4*x0*x1 + c5*x1*sin(c6*x0) + c7*cos(c8*x0) + c9,-0.001033705049569274*exp(-1.1379187568107716*x0) + 0.15194739399704887*x1 + -0.2258208469105675*x1**2 + 1.4180318934759806e-07*x0*x1 + -7.580465500799056e-07*x1*sin(-1.8066116353570523*x0) + -1.4726260500138843e-06*cos(2.9348199335267084*x0) + 0.3062931252516124,x0;x1,add;cos;exp;mul;pow;sin,34.0,5.0,2,t;A,dA_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,Calculate Rate of change of concentration in chemistry reaction kinetics given Time and Concentration at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0166_CRK24/result.json,CRK24,1314,anon-node-03,g0166_CRK24,0.9999999095137628,0.9996816826180933,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-2.4510726704932138,-6.9510770587938815,-2.4569471920052965,-7.0425301377661,-2.5243112763764586,-7.084975567984452,0.8311859156933465,-3.9485748245351786
g0167,BPG3,llm-srbench,,llmsr,ok,completed,not_timeout,False,False,3614.396,0.0073162835960061,2.411699553150132e-07,-4.481967328471148,semantic_better_ge_2x,0.0066466135839155,1.8953209226446451e-07,-4.544917673950288,semantic_better_ge_2x,0.0090834655558404,2.1314490932296134e-07,-4.629576609128357,semantic_better_ge_2x,33238191.62608547,2.737372037146538,-7.084303560779502,semantic_better_ge_2x,c0*x1*exp(c1*x0) + c2*x0*x1 + c3*x1**2,-0.8393296754932393*x1*exp(0.024326622939681648*x0) + 0.02050047683509099*x0*x1 + 0.2576379401967657*x1**2,x0;x1,add;exp;mul;pow,17.0,5.0,2,t;P,dP_dt,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,Calculate Population growth rate given Time and Population at time t,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0167_BPG3/result.json,BPG3,1314,anon-node-04,g0167_BPG3,0.999999773981547,-2.1418952058007523,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-2.135709468614778,-6.617676797085926,-2.1773995691950745,-6.722317243145363,-2.0417484262992294,-6.671325035427586,7.521637387308932,0.4373338265294297
