x0,x1,x2,x3,x4,x5,x6,x7,y
2.639274001121520996e-01,3.053963184356689453e-01,3.645976305007934570e+00,-2.101824283599853516e+00,6.825472163840000000e+11,6.246289610862731934e-01,1.118691802024841309e+00,1.201089669887987765e-14,-6.883831501007080078e+00
-2.569853544235229492e+00,-2.914141714572906494e-01,-1.424785107374191284e-01,8.748744010925292969e+00,5.148460236800000000e+10,-1.280840277671813965e+00,-4.127873420715332031e+00,-1.161629657481927369e-13,4.789530277252197266e+00
4.061195552349090576e-01,-6.389764308929443359e+00,1.253610849380493164e+00,-2.101746946573257446e-01,1.680313712640000000e+11,-1.771696805953979492e-01,-1.671672582626342773e+00,-5.522011071058124942e-14,-2.562315702438354492e+00
-1.214743256568908691e+00,8.928171992301940918e-01,-1.196194291114807129e-01,1.343317866325378418e+00,1.643772723200000000e+10,1.189061641693115234e+00,9.825856208801269531e+00,1.791626878322807870e-13,1.043831825256347656e+01
1.203939989209175110e-01,1.150975704193115234e+00,-4.870127677917480469e+00,1.379795968532562256e-01,-8.416576307200000000e+10,6.573584079742431641e+00,3.040898561477661133e+00,-1.239527347408030111e-14,1.945619583129882812e+01
3.461497306823730469e+00,-4.467216134071350098e-01,-1.125180721282958984e+00,4.560106098651885986e-01,-1.544875704320000000e+11,6.436098575592041016e+00,7.611448764801025391e+00,-5.428768667784834856e-14,4.692861175537109375e+01
2.619324624538421631e-01,4.284133017063140869e-01,2.771388292312622070e+00,1.601060628890991211e-01,-8.906976788480000000e+11,2.303396165370941162e-01,-4.966153800487518311e-01,2.054203161738765715e-13,4.415412247180938721e-01
-1.913214325904846191e+00,-5.616813659667968750e+00,3.382733821868896484e+00,-1.329216212034225464e-01,2.625421926400000000e+10,-2.186390906572341919e-01,1.362575143575668335e-01,1.216367094937845228e-14,1.026673889160156250e+01
4.363228678703308105e-01,-5.554588437080383301e-01,-1.697437286376953125e+00,2.905086576938629150e-01,-4.329224192000000000e+10,1.444452285766601562e+00,1.329003125429153442e-01,-1.519737535414424773e-14,-5.435114502906799316e-01
-1.163494214415550232e-01,-8.925995826721191406e-01,2.983300387859344482e-01,-7.365774512290954590e-01,2.815218483200000000e+11,-8.069082498550415039e-01,8.792421340942382812e+00,4.911913974517401194e-13,-7.210566997528076172e+00
-2.059016525745391846e-01,1.410761177539825439e-01,-2.397184520959854126e-01,-5.931572318077087402e-01,2.724757708800000000e+10,1.807512283325195312e+00,-1.583565026521682739e-01,3.996449506504969051e-14,-1.730883866548538208e-01
1.905913203954696655e-01,4.074958324432373047e+00,4.988728046417236328e+00,-1.894561052322387695e-01,-2.145389772800000000e+11,2.473320960998535156e+00,4.223306179046630859e+00,-4.615104752894207130e-14,1.027709960937500000e+01
3.178609609603881836e-01,1.428959816694259644e-01,-8.250167369842529297e-01,-2.243276685476303101e-01,6.684231680000000000e+10,1.792542576789855957e+00,6.911867856979370117e-01,-1.790400137445958412e-14,1.469476819038391113e+00
1.555759161710739136e-01,-6.750286817550659180e-01,9.528962135314941406e+00,-4.073219299316406250e-01,5.824613580800000000e+10,4.107913076877593994e-01,3.357612848281860352e+00,-1.840509251352807213e-14,-2.607095479965209961e+00
1.690297871828079224e-01,1.707630157470703125e-01,8.932561278343200684e-01,8.798128128051757812e+00,-5.281669120000000000e+11,-1.871550440788269043e+00,-5.244662284851074219e+00,-2.034083215448137527e-13,1.770349693298339844e+01
-6.622592926025390625e+00,-6.389797687530517578e+00,2.781663417816162109e+00,4.799507558345794678e-01,-1.158971494400000000e+10,5.630655288696289062e-01,-6.065311431884765625e-01,-3.026976726997615552e-13,4.331057357788085938e+01
1.761102080345153809e+00,4.289748191833496094e+00,1.494842171669006348e-01,-1.247734278440475464e-01,-2.153910886400000000e+10,7.251019477844238281e-01,-2.019033432006835938e+00,1.567963830604798825e-13,6.072028160095214844e+00
-1.022940754890441895e+00,-2.292284518480300903e-01,-1.049954056739807129e+00,1.702943444252014160e+00,-1.564536340480000000e+11,1.742788255214691162e-01,3.175184726715087891e-01,-1.195388731577151642e-13,-1.498188614845275879e+00
1.797265857458114624e-01,1.204926729202270508e+00,1.287301778793334961e-01,1.900260686874389648e+00,-9.132344606720000000e+11,-4.086882114410400391e+00,-1.941864192485809326e-01,3.143086512629247875e-14,1.254795193672180176e+00
-9.202948570251464844e+00,-4.112027883529663086e-01,3.547444581985473633e+00,-5.295140743255615234e+00,-2.589120102400000000e+10,-1.007603049278259277e+00,-1.363396048545837402e-01,-7.681222194758086097e-13,-1.486256408691406250e+01
-8.539369702339172363e-01,2.428254485130310059e-01,-1.376960575580596924e-01,-2.263390123844146729e-01,1.991590871040000000e+11,1.850072443485260010e-01,3.460268020629882812e+00,2.402360266013509049e-14,4.639830291271209717e-01
5.995299816131591797e-01,-1.272048950195312500e+00,4.041424095630645752e-01,-2.792295455932617188e+00,1.063648460800000000e+11,-7.104600071907043457e-01,2.892983436584472656e+00,2.177322585466059945e-13,-3.946465492248535156e+00
5.436828136444091797e-01,1.625232219696044922e+00,1.780603170394897461e+00,-4.550622940063476562e+00,4.820504412160000000e+11,9.177459716796875000e+00,2.681316852569580078e+00,-2.480378099092850341e-13,1.738843536376953125e+01
7.488143920898437500e+00,2.920218467712402344e+00,1.139568239450454712e-01,-1.578745841979980469e-01,-1.473570201600000000e+10,-8.873884201049804688e+00,2.161105126142501831e-01,5.778381787814590442e-13,1.993128395080566406e+01
5.669530034065246582e-01,-1.168901920318603516e+00,3.925465643405914307e-01,-9.811229109764099121e-01,2.425376972800000000e+10,1.710252761840820312e+00,3.141512632369995117e+00,5.838069285814262432e-13,4.324931621551513672e+00
4.085485458374023438e+00,9.103909492492675781e+00,-1.179700121283531189e-01,3.422697544097900391e+00,2.963048243200000000e+10,3.816823959350585938e-01,-1.202105805277824402e-01,1.330166394917934106e-14,3.674423217773437500e+01
-4.091951549053192139e-01,2.829632163047790527e-01,-5.050761222839355469e+00,8.367857933044433594e-01,-1.038808186880000000e+11,3.349700212478637695e+00,-1.718334555625915527e+00,-2.525045026313590263e-14,-1.009809780120849609e+01
7.929054498672485352e-01,1.116649270057678223e+00,2.946288585662841797e-01,8.267883300781250000e+00,3.364652851200000000e+10,3.750417530536651611e-01,-2.619850397109985352e+00,8.239889348095330579e-13,2.338800907135009766e+00
-2.300446271896362305e+00,1.153814911842346191e+00,1.592978388071060181e-01,3.399828910827636719e+00,4.259943628800000000e+10,2.483651399612426758e+00,2.457306385040283203e-01,-1.936212962964228845e-13,-1.502394795417785645e+00
3.787140846252441406e+00,1.778518795967102051e+00,-5.907841324806213379e-01,6.287551879882812500e+00,-5.359772467200000000e+10,5.438210010528564453e+00,7.175293445587158203e+00,-1.448123271416325991e-14,4.204166793823242188e+01
-9.125310897827148438e+00,-8.333601355552673340e-01,-8.959162712097167969e+00,-4.416855812072753906e+00,1.548285542400000000e+10,2.956020832061767578e-01,4.691466987133026123e-01,3.568284177250108380e-14,4.731467819213867188e+01
-3.150057554244995117e+00,3.377666950225830078e+00,1.566397547721862793e-01,-3.500487089157104492e+00,6.747327283200000000e+10,-1.425781846046447754e-01,2.379117727279663086e+00,-3.193944403661469478e-14,-1.152737140655517578e+01
-1.085405871272087097e-01,8.398907184600830078e-01,-9.388074874877929688e+00,-1.250115156173706055e+00,5.597788241920000000e+11,-5.555516481399536133e-01,-2.136685848236083984e+00,-7.354395412974279456e-14,1.283205127716064453e+01
-2.873782873153686523e+00,-1.433410048484802246e-01,-1.098692715167999268e-01,1.555131077766418457e+00,1.735428341760000000e+11,4.579752683639526367e-01,-9.502139091491699219e+00,-4.404481540229952807e-14,-4.110675334930419922e+00
-1.062833666801452637e+00,4.711515009403228760e-01,-5.627448558807373047e+00,2.133712291717529297e+00,1.295221637120000000e+11,4.033056259155273438e+00,2.639796018600463867e+00,-8.373326446271811552e-13,-1.861666798591613770e+00
-3.644910097122192383e+00,3.552881479263305664e-01,-1.121283650398254395e+00,1.588683128356933594e+00,5.097409085440000000e+11,-5.246204376220703125e+00,1.305365264415740967e-01,-6.101169509930073898e-14,-3.761179208755493164e+00
-4.401479244232177734e+00,6.334580183029174805e-01,2.904904186725616455e-01,2.331131935119628906e+00,-1.618087608320000000e+11,-5.217795968055725098e-01,1.213074326515197754e+00,-1.225862673089744836e-14,-2.743938446044921875e+00
4.900723099708557129e-01,-1.461018085479736328e+00,4.102714657783508301e-01,1.725447177886962891e-01,8.019867729920000000e+11,-3.243377506732940674e-01,-3.607667088508605957e-01,2.269515345511112503e-14,-5.282040238380432129e-01
8.645794987678527832e-01,3.085002422332763672e+00,-1.547799259424209595e-01,-3.122912943363189697e-01,-2.322103705600000000e+10,3.670105338096618652e-01,9.898931980133056641e-01,-1.551649298414323197e-13,3.078867673873901367e+00
-3.986521244049072266e+00,-6.973272562026977539e-01,-1.893969297409057617e+00,7.357679605484008789e-01,-4.823827087360000000e+11,-1.547150015830993652e+00,-3.346980094909667969e+00,-2.631512324398951191e-14,6.564668178558349609e+00
6.890651226043701172e+00,-1.786327213048934937e-01,5.608233809471130371e-01,5.797038555145263672e+00,-8.606341529600000000e+10,1.658012270927429199e+00,-4.021256268024444580e-01,1.288450954001901794e-14,1.353489518165588379e+00
2.216484546661376953e-01,3.970642805099487305e+00,-2.892352640628814697e-01,-2.373836189508438110e-01,-5.980013854720000000e+11,4.096744656562805176e-01,3.647347688674926758e+00,9.612908342601644840e-13,2.442971706390380859e+00
-5.375691890716552734e+00,1.832858800888061523e+00,-1.913212418556213379e+00,-7.697970867156982422e-01,-1.094469058560000000e+11,-4.647145867347717285e-01,-5.856262683868408203e+00,1.177769836410540172e-14,-5.658608436584472656e+00
8.297046422958374023e-01,5.623300671577453613e-01,-3.425585329532623291e-01,-2.440436363220214844e+00,1.508367564800000000e+11,5.243473529815673828e+00,-2.059229373931884766e+00,-1.049466198351552831e-14,-9.494954109191894531e+00
-7.227327823638916016e+00,2.469300031661987305e+00,-7.478243708610534668e-01,-5.016283035278320312e+00,2.644341719040000000e+11,-3.153323233127593994e-01,5.498227477073669434e-01,-1.023773740885551217e-14,-1.426851940155029297e+01
-1.379343271255493164e+00,8.895592689514160156e-01,8.853102922439575195e-01,-6.321892738342285156e-01,-1.247496929280000000e+11,-4.273021697998046875e+00,-2.134812355041503906e+00,3.063688354659060975e-13,7.335408210754394531e+00
5.521973609924316406e+00,2.716377258300781250e+00,1.399742960929870605e+00,2.967649936676025391e+00,3.191744921600000000e+10,-1.715535521507263184e-01,-7.026267051696777344e+00,-3.856487882942377654e-13,2.035909080505371094e+01
1.088539004325866699e+00,3.276549875736236572e-01,-5.606123805046081543e-01,-9.634498596191406250e+00,2.111057100800000000e+11,-6.433122158050537109e+00,4.384652376174926758e-01,-4.201270204667352515e-14,2.937184095382690430e+00
-1.099141538143157959e-01,-1.397715359926223755e-01,1.512017250061035156e+00,1.602929383516311646e-01,-1.676482252800000000e+10,-2.158497810363769531e+00,-2.386601924896240234e+00,1.469725660889920765e-14,5.409204006195068359e+00
-2.097412824630737305e+00,-5.890641808509826660e-01,4.030202388763427734e+00,-1.487636417150497437e-01,-2.173505536000000000e+10,7.753098487854003906e+00,6.004247069358825684e-01,1.162697223927328799e-14,5.291114807128906250e+00
-6.783940196037292480e-01,-6.308471560478210449e-01,5.755848288536071777e-01,-1.327114999294281006e-01,1.373499187200000000e+10,-4.148439884185791016e+00,-3.957546710968017578e+00,2.837371722123893658e-13,1.676922035217285156e+01
2.579889774322509766e+00,-2.171120792627334595e-01,-2.682446837425231934e-01,-1.671198010444641113e-01,2.763515494400000000e+10,-3.972569406032562256e-01,1.411733150482177734e+00,1.232341119883524627e-14,-1.076117038726806641e+00
-1.087877869606018066e+00,-3.459763228893280029e-01,-1.004806756973266602e+00,-1.556451767683029175e-01,1.281157529600000000e+11,6.788618564605712891e-01,-3.404345273971557617e+00,-1.256124280383120323e-14,-1.778306961059570312e+00
-2.874493002891540527e-01,7.504398345947265625e+00,1.021705985069274902e+00,-6.300292968750000000e+00,5.507048407040000000e+11,2.901258945465087891e+00,4.936604022979736328e+00,-2.359600145482310118e-13,5.728184700012207031e+00
9.018700599670410156e+00,2.788769721984863281e+00,2.327167272567749023e+00,2.835760116577148438e+00,5.443677716480000000e+11,7.252155303955078125e+00,1.606665402650833130e-01,1.189708935208678986e-14,3.291554641723632812e+01
-4.138344764709472656e+00,-2.682213783264160156e-01,-4.117702484130859375e+00,7.264251232147216797e+00,-7.070226841600000000e+10,-1.360811293125152588e-01,4.373834729194641113e-01,5.205637827808244633e-14,-2.886155319213867188e+01
-6.320127844810485840e-01,-2.383416891098022461e-01,1.398001611232757568e-01,-8.725862503051757812e-01,1.802958848000000000e+10,8.340329527854919434e-01,6.042535305023193359e+00,9.503494996163097674e-13,5.068321228027343750e+00
8.171766281127929688e+00,-7.442469000816345215e-01,5.268128395080566406e+00,7.399704456329345703e+00,-5.421217792000000000e+10,-4.755044937133789062e+00,-1.664161205291748047e+00,1.062027188739565753e-14,4.081394195556640625e+01
1.629496455192565918e+00,-1.617136001586914062e-01,4.993275642395019531e+00,1.788913011550903320e+00,1.636697866240000000e+11,6.212164163589477539e-01,-4.010747671127319336e-01,-1.690909510933952253e-14,8.419870376586914062e+00
-1.301147937774658203e-01,-1.812487840652465820e-01,5.559391021728515625e+00,9.261650085449218750e+00,2.606695014400000000e+10,-2.101390510797500610e-01,1.745010912418365479e-01,-2.225843478715489043e-13,5.147604370117187500e+01
-8.082449913024902344e+00,5.705800056457519531e-01,-8.557701706886291504e-01,9.538100242614746094e+00,-2.954733772800000000e+10,-2.594999670982360840e-01,1.874117136001586914e+00,-1.870146934177235182e-14,-1.326043987274169922e+01
-1.725010126829147339e-01,-2.570347070693969727e+00,-1.353742599487304688e+00,-6.261008739471435547e+00,5.200099409920000000e+11,-3.887373208999633789e-01,-5.448138117790222168e-01,2.571367394726443989e-14,9.130970954895019531e+00
-1.225378066301345825e-01,-4.204998016357421875e+00,-4.761883735656738281e+00,-9.807742834091186523e-01,-1.233003827200000000e+10,6.814506649971008301e-01,1.518874764442443848e-01,1.208009522491240717e-13,5.289108276367187500e+00
-1.114863157272338867e-01,3.509134054183959961e+00,-1.224747300148010254e+00,3.112647533416748047e+00,2.764052889600000000e+11,1.973304867744445801e+00,5.705904364585876465e-01,-1.284791771669763216e-13,-3.077478170394897461e+00
2.164123773574829102e+00,-1.257423907518386841e-01,-1.263053894042968750e+00,3.745746374130249023e+00,4.197698764800000000e+10,4.440768241882324219e+00,2.763414680957794189e-01,-5.720308124748663126e-13,-3.776032924652099609e+00
-6.103281974792480469e-01,3.022100627422332764e-01,4.247765839099884033e-01,-1.059890747070312500e+00,7.721403023360000000e+11,-4.178673028945922852e-01,-4.331794977188110352e-01,1.330311491661798767e-14,-4.536525607109069824e-01
1.419254541397094727e+00,-5.724655151367187500e+00,7.335041165351867676e-01,4.421028494834899902e-01,1.454830714880000000e+11,1.825361102819442749e-01,6.997483968734741211e-01,-2.247274801415056339e-14,-7.672729015350341797e+00
-7.710760235786437988e-01,4.141228675842285156e+00,-1.159520268440246582e+00,2.965229034423828125e+00,1.456736829440000000e+11,1.001936197280883789e-01,8.257175087928771973e-01,2.350995679872239924e-14,-6.548714160919189453e+00
1.045864582061767578e+00,-6.620068073272705078e+00,-1.500978350639343262e+00,-2.954369306564331055e+00,1.990366412800000000e+10,8.063898086547851562e-01,3.493727445602416992e-01,7.969062150621486484e-14,-2.207519292831420898e+00
-4.503316402435302734e+00,1.403578519821166992e-01,-5.081900119781494141e+00,-2.379748821258544922e+00,-2.397684531200000000e+10,2.022270441055297852e+00,4.456357955932617188e+00,-1.566992520983523374e-13,2.047353172302246094e+01
2.780040025711059570e+00,-6.034125089645385742e-01,1.450678259134292603e-01,-5.439359545707702637e-01,8.744426700800000000e+10,-9.071528911590576172e-01,1.056000947952270508e+00,7.756194639460187168e-14,-2.714372873306274414e+00
-8.421191573143005371e-01,9.349602460861206055e-01,4.033878326416015625e+00,6.285529732704162598e-01,1.483284889600000000e+10,-1.698863953351974487e-01,-3.048065602779388428e-01,5.811481938039486650e-13,1.799940824508666992e+00
-3.641398429870605469e+00,-1.052833944559097290e-01,-1.916023612022399902e+00,-4.716456532478332520e-01,3.822973337600000000e+10,-1.733959615230560303e-01,-6.395599365234375000e+00,-2.231187104647855413e-14,2.396034002304077148e+00
-1.365429520606994629e+00,-1.335520982742309570e+00,3.637515902519226074e-01,4.807450294494628906e+00,1.983971328000000000e+10,-2.180011034011840820e+00,-3.396440029144287109e+00,4.172338472982484170e-13,1.097655391693115234e+01
6.704023480415344238e-01,-6.859536767005920410e-01,-2.233430594205856323e-01,1.439051508903503418e+00,-5.905328128000000000e+10,5.098130106925964355e-01,-4.357300996780395508e-01,-1.100405573953300298e-13,-1.003407955169677734e+00
2.110569328069686890e-01,-1.088991835713386536e-01,4.525670051574707031e+00,-2.951737165451049805e+00,4.647860961280000000e+11,-2.664806842803955078e-01,3.835673928260803223e-01,-4.013558420074697652e-13,-1.348378562927246094e+01
2.904330968856811523e+00,7.687351703643798828e+00,-7.947108745574951172e+00,-1.226222395896911621e+00,-9.334978969600000000e+10,5.184056162834167480e-01,-5.224327445030212402e-01,-1.253872629640093161e-13,3.180070304870605469e+01
-4.729316532611846924e-01,-9.977639198303222656e+00,1.053793311119079590e+00,-4.545899868011474609e+00,-2.761329868800000000e+11,-9.609085083007812500e+00,-5.717188835144042969e+00,-4.892048138110949296e-13,5.486525726318359375e+01
-1.483329534530639648e-01,5.802609920501708984e+00,4.604722023010253906e+00,-1.376844525337219238e+00,1.481163735040000000e+11,2.610822916030883789e-01,-1.032008230686187744e-01,-5.166297077641157642e-13,-7.227648735046386719e+00
-1.806617379188537598e-01,-1.181015133857727051e+00,6.250483036041259766e+00,-1.365163475275039673e-01,-3.175904051200000000e+11,-1.856338977813720703e+00,5.431219339370727539e-01,-9.371657096191032821e-13,-1.648147344589233398e+00
6.413271903991699219e+00,1.085995435714721680e-01,-4.948273897171020508e-01,-8.540497779846191406e+00,-1.268869611520000000e+11,-2.669205665588378906e+00,-1.074253320693969727e+00,6.993120275564090882e-14,7.789953708648681641e+00
-3.599554538726806641e+00,-1.183322519063949585e-01,-5.628921031951904297e+00,-6.815440177917480469e+00,1.046194503680000000e+11,-3.074311614036560059e-01,-1.456751227378845215e+00,1.750522876610080547e-13,3.923736572265625000e+01
6.580013751983642578e+00,9.193535447120666504e-01,-2.056523412466049194e-01,1.639383077621459961e+00,-8.609062584320000000e+11,8.731784820556640625e-01,2.190480083227157593e-01,-1.050970969323009041e-13,5.903484344482421875e+00
-4.148108661174774170e-01,-1.098773360252380371e+00,-1.177619844675064087e-01,-3.699301779270172119e-01,-4.526356889600000000e+10,-2.072092592716217041e-01,-2.631794214248657227e+00,-1.546321257888186307e-13,1.044678926467895508e+00
-8.353807449340820312e+00,-2.954019546508789062e+00,-5.582489013671875000e+00,1.068472623825073242e+00,1.928393195520000000e+11,-2.597894370555877686e-01,-5.097111701965332031e+00,-1.744208042700392397e-14,2.003674888610839844e+01
1.190229892730712891e+00,2.185406208038330078e+00,-2.458438724279403687e-01,-3.918789625167846680e+00,3.562942955520000000e+11,-1.491038501262664795e-01,-1.135643720626831055e-01,3.639189373027401642e-13,3.581479072570800781e+00
-1.220918074250221252e-01,6.258034110069274902e-01,9.600091576576232910e-01,7.714868783950805664e-01,3.512457216000000000e+10,-1.395449757575988770e+00,-2.039620131254196167e-01,9.562801939200227253e-13,9.488477110862731934e-01
1.645215302705764771e-01,-1.784135848283767700e-01,1.042028069496154785e-01,-5.011852741241455078e+00,-1.202616115200000000e+10,-7.197547554969787598e-01,-1.779050379991531372e-01,8.252365262494121279e-13,-4.235540032386779785e-01
1.351006627082824707e+00,-1.545138061046600342e-01,-1.050991892814636230e+00,7.195232391357421875e+00,-3.217462681600000000e+10,-3.900743424892425537e-01,-1.422588527202606201e-01,-2.003305426276705270e-14,-7.715388298034667969e+00
-6.243770599365234375e+00,9.989104270935058594e+00,-1.663569211959838867e-01,1.985046565532684326e-01,7.443792527360000000e+11,-7.415283203125000000e+00,-1.735186338424682617e+00,3.573764480418843703e-14,-4.953579711914062500e+01
-7.532444596290588379e-01,-2.581462264060974121e-01,-1.409951090812683105e+00,4.349222779273986816e-01,-2.957611417600000000e+10,3.008101701736450195e+00,-6.923207283020019531e+00,-1.496811741664039880e-14,-2.124448204040527344e+01
5.280943393707275391e+00,5.132077336311340332e-01,-2.900502383708953857e-01,1.658881008625030518e-01,-9.507133194240000000e+11,-7.125082969665527344e+00,-3.742470741271972656e-01,-9.949136512473616412e-14,5.328646659851074219e+00
3.332523107528686523e-01,-3.275518417358398438e-01,1.596055746078491211e+00,-3.280482053756713867e+00,4.838381977600000000e+10,2.717812359333038330e-01,1.178706526756286621e+00,2.354273189158345714e-13,-5.024639129638671875e+00
8.278373479843139648e-01,-4.197825491428375244e-01,4.020134806632995605e-01,8.563851356506347656e+00,-6.402917171200000000e+10,-8.095335960388183594e-01,-4.767764210700988770e-01,-1.250546432900179195e-13,3.481238365173339844e+00
-6.494752407073974609e+00,1.015622764825820923e-01,-1.265421628952026367e+00,-1.923516631126403809e+00,5.104973004800000000e+10,-3.411768913269042969e+00,-1.134781360626220703e+00,-8.322641485486101387e-14,5.646049499511718750e+00
2.826445400714874268e-01,-1.117658495903015137e+00,2.928000390529632568e-01,1.348814070224761963e-01,1.427846266880000000e+11,6.749199628829956055e-01,-5.196084976196289062e+00,-9.906980699128306589e-14,-3.783348083496093750e+00
1.067490339279174805e+00,-4.059413075447082520e-01,6.036654472351074219e+00,1.779956370592117310e-01,4.228486348800000000e+10,-2.224885463714599609e+00,2.874650716781616211e+00,2.832976095466094302e-13,-5.754608631134033203e+00
-4.365479946136474609e+00,-1.557463109493255615e-01,8.788617849349975586e-01,1.398665159940719604e-01,5.714744115200000000e+10,-8.512127995491027832e-01,-2.500585317611694336e-01,-1.198509878581194288e-13,1.015683770179748535e+00
-1.996090292930603027e+00,8.374350070953369141e-01,-9.926493167877197266e-01,2.400492429733276367e+00,-2.147864412160000000e+11,-3.491111755371093750e+00,1.100243777036666870e-01,-2.871621939803253865e-14,-4.438550472259521484e+00
-1.326199918985366821e-01,1.220654487609863281e+00,-3.788638591766357422e+00,4.321451663970947266e+00,-9.711115960320000000e+11,-3.524726331233978271e-01,2.943580150604248047e-01,1.877708736110553223e-14,-1.663805389404296875e+01
-3.372867584228515625e+00,-2.703889906406402588e-01,-2.533136129379272461e+00,-1.147838473320007324e+00,-1.487455682560000000e+11,-1.981061697006225586e+00,7.087849974632263184e-01,4.289073639979733288e-14,2.415470838546752930e+00
-2.165095657110214233e-01,1.312113553285598755e-01,-2.844913005828857422e-01,-7.247339248657226562e+00,-3.974739148800000000e+10,-6.106533050537109375e+00,-1.827380657196044922e+00,-1.928526782712935983e-13,1.319235610961914062e+01
-2.817358970642089844e+00,-2.165492177009582520e-01,-2.702427148818969727e+00,-6.684461593627929688e+00,6.652288696320000000e+11,4.626763820648193359e+00,2.710081040859222412e-01,9.450421809041945065e-14,1.992825698852539062e+01
2.073346823453903198e-01,-3.112572431564331055e+00,7.436249256134033203e+00,-2.185162782669067383e+00,-4.481959198720000000e+11,4.858190536499023438e+00,-3.311963081359863281e-01,8.951630533831841929e-14,-1.850377464294433594e+01
1.308394789695739746e+00,9.504729270935058594e+00,-7.180245399475097656e+00,1.039880990982055664e+00,3.046190284800000000e+10,-6.858478546142578125e+00,3.799131512641906738e-01,-1.616258803226536256e-14,2.363712549209594727e+00
3.459954857826232910e-01,-8.524885773658752441e-01,-2.561539173126220703e+00,-1.953803539276123047e+00,2.066228428800000000e+10,-6.541821956634521484e-01,2.260998725891113281e+00,-9.522042849303621881e-14,3.230681896209716797e+00
-1.836568355560302734e+00,3.397653579711914062e+00,-1.484121441841125488e+00,4.647985458374023438e+00,-2.586475929600000000e+10,1.744845956563949585e-01,1.430264413356781006e-01,-4.213060225666774572e-14,-1.311324214935302734e+01
-2.182384490966796875e+00,-1.406804472208023071e-01,-3.106131553649902344e-01,-2.163807898759841919e-01,3.632324280320000000e+11,1.806909441947937012e-01,2.129425406455993652e-01,4.860992657658089189e-14,4.127063155174255371e-01
-5.217317581176757812e+00,-2.313871145248413086e+00,-1.285074353218078613e+00,-8.084471225738525391e-01,-8.945800806400000000e+10,1.418931007385253906e+00,1.515714377164840698e-01,-3.328885019200644724e-13,1.332618522644042969e+01
3.525331616401672363e-01,1.355314105749130249e-01,2.321688413619995117e+00,-2.768741369247436523e+00,1.003978956800000000e+10,1.834833025932312012e-01,-1.738933920860290527e-01,3.154983056492116633e-13,-6.412281990051269531e+00
-6.143801808357238770e-01,-4.289774894714355469e-01,8.184157371520996094e+00,6.215176582336425781e-01,1.438922342400000000e+10,1.339933633804321289e+00,5.382745265960693359e+00,4.350637417601527224e-13,1.256267547607421875e+01
-3.405620813369750977e+00,-3.223617672920227051e-01,8.770040512084960938e+00,-8.230648636817932129e-01,1.321302261760000000e+11,1.427717357873916626e-01,-1.042075306177139282e-01,2.232371087301527474e-14,-6.135348320007324219e+00
-1.586953282356262207e+00,4.404287040233612061e-01,-1.468733996152877808e-01,-5.354878306388854980e-01,3.407393996800000000e+10,-5.257001519203186035e-01,4.016864895820617676e-01,1.243798087528086294e-13,-8.314574956893920898e-01
2.248121738433837891e+00,2.006623983383178711e+00,3.155290365219116211e+00,-1.833004057407379150e-01,-2.674315264000000000e+11,1.361029446125030518e-01,-1.183667778968811035e-01,7.754235621659777422e-14,3.916659355163574219e+00
-2.845167636871337891e+00,3.328047513961791992e+00,7.320597767829895020e-01,8.363181352615356445e-01,-9.306753433600000000e+10,-9.340693473815917969e+00,2.135069072246551514e-01,1.018188998554419439e-14,-1.085092067718505859e+01
-2.329454898834228516e+00,4.324506282806396484e+00,-3.815957546234130859e+00,-5.563811659812927246e-01,-3.394507571200000000e+11,-7.240471839904785156e+00,-1.615201979875564575e-01,-4.509829738385401354e-13,-6.781134128570556641e+00
1.821429133415222168e-01,4.709776937961578369e-01,6.823804974555969238e-01,-7.638475418090820312e+00,-9.797651660800000000e+10,-1.289095133543014526e-01,-7.207699298858642578e+00,-7.867578794397769859e-14,-4.197420597076416016e+00
-2.758398056030273438e+00,4.465378820896148682e-01,-1.536814123392105103e-01,6.006707549095153809e-01,2.424499200000000000e+10,6.081756353378295898e-01,-7.651978135108947754e-01,1.965995996642405652e-14,-1.789415717124938965e+00
-6.777015686035156250e+00,1.856871962547302246e+00,7.856235027313232422e+00,-7.499626874923706055e-01,9.274929152000000000e+10,7.286078929901123047e-01,-8.513693809509277344e+00,-3.335815646062986750e-14,-2.467907714843750000e+01
-3.398357331752777100e-01,3.355829715728759766e+00,-1.542782664299011230e+00,-2.772472798824310303e-01,8.971623628800000000e+10,6.455017566680908203e+00,-5.448158383369445801e-01,-7.548613969142470292e-14,-4.229494571685791016e+00
2.196801453828811646e-01,1.394744873046875000e+00,1.137630417943000793e-01,-2.971763849258422852e+00,8.967748321280000000e+11,2.531986832618713379e-01,2.196094244718551636e-01,-3.124382669901157317e-14,2.392566017806529999e-02
6.944999694824218750e-01,1.372320801019668579e-01,5.551760792732238770e-01,2.013135403394699097e-01,-7.906727034880000000e+11,2.055676579475402832e-01,-2.834606647491455078e+00,3.022072067419834251e-13,-3.756313323974609375e-01
3.142328262329101562e+00,-4.802646636962890625e+00,3.547143697738647461e+00,8.991246819496154785e-01,-3.179699814400000000e+10,-2.352726906538009644e-01,-3.269782960414886475e-01,7.121571127949311020e-13,-1.182524013519287109e+01
5.643362045288085938e+00,8.773407340049743652e-01,2.222859859466552734e-01,8.589093208312988281e+00,-8.017315430400000000e+10,-2.419092655181884766e+00,-1.759045422077178955e-01,1.505046087757477835e-14,7.285915851593017578e+00
