dataset_dir,dataset,family,subgroup,basename,pysr_status,llmsr_status,id_gap_log10_nmse,ood_gap_log10_nmse,overall_gap_score,signed_advantage,advantage_side,pool,selection_mode,pysr_id_r2,pysr_id_nmse,pysr_ood_r2,pysr_ood_nmse,llmsr_id_r2,llmsr_id_nmse,llmsr_ood_r2,llmsr_ood_nmse,selection_note
sim-datasets-data/srbench1.0/feynman/feynman_I_24_6,feynman_I_24_6,srbench1.0,srbench1.0/feynman,feynman_I_24_6,timed_out,ok,0.01079616345927037,-0.05242151771615289,0.03160884058771163,-0.02081267712844126,llmsr,A,relaxed,0.9634631165247007,0.013428100000458323,0.8783533737986886,0.07971909856551088,0.9625434594746451,0.013766093985156607,0.8921851579935361,0.07065466823974789,relaxed_A_for_llmsr_balance
sim-datasets-data/llm-srbench/lsrtransform/I.50.26_0_0,I.50.26_0_0,llm-srbench,llm-srbench/lsrtransform,I.50.26_0_0,timed_out,ok,-3.7926216586329765e-05,-0.053788125342867366,0.02691302577972685,-0.02691302577972685,llmsr,A,relaxed,-0.00024589192594204334,1.0001963499187188,-38.53019753129645,37.99751467548252,-0.0001585459256090438,1.000109008244618,-33.92535740875915,33.5712155153067,relaxed_A_for_llmsr_balance
sim-datasets-data/llm-srbench/lsrtransform/II.36.38_0_0,II.36.38_0_0,llm-srbench,llm-srbench/lsrtransform,II.36.38_0_0,timed_out,ok,-0.00010837886569358398,-0.03480736221030208,0.017457870537997834,-0.017457870537997834,llmsr,A,relaxed,-0.00059209427046647,1.0004431341121867,-0.08784720046986805,1.0869564216016794,-0.00034242610571122434,1.0001935031160336,-0.004062012172831642,1.0032398404354699,relaxed_A_for_llmsr_balance
sim-datasets-data/korns/Korns-9,Korns-9,korns,korns,Korns-9,timed_out,ok,-0.02113387542214041,-9.739483345892759e-06,0.010571807452743151,-0.010571807452743151,llmsr,A,strict,-0.07457008799958098,1.049866010001448,-0.0011520766670154448,1.00002242624063,-0.02353069607244329,1.0,-0.0011296250931411844,1.0,below_q75_backfill
sim-datasets-data/keijzer/Keijzer-15,Keijzer-15,keijzer,keijzer,Keijzer-15,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9999999999838001,1.6199953014430998e-11,0.9999999999925364,7.436246815120833e-12,
sim-datasets-data/llm-srbench/bio_pop_growth/BPG10,BPG10,llm-srbench,llm-srbench/bio_pop_growth,BPG10,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.99999996326337,2.2547512456591007e-08,0.9999825614534811,5.024469144510161e-07,
sim-datasets-data/llm-srbench/matsci/MatSci8,MatSci8,llm-srbench,llm-srbench/matsci,MatSci8,timed_out,ok,,,,,llmsr,B,one-sided,,,0.9999956287108979,1.88619729472192e-08,0.999999880031174,6.072552878065012e-08,0.9999361698710817,2.7542496887161324e-07,
sim-datasets-data/nguyen/Nguyen-8,Nguyen-8,nguyen,nguyen,Nguyen-8,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9999982825490248,2.0555172369615956e-07,0.9544010884663084,8.800077341718818e-06,
sim-datasets-data/srbench2025/firstprinciples/first_principles_rydberg,first_principles_rydberg,srbench2025,srbench2025/firstprinciples,first_principles_rydberg,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9980619095185435,4.010855364381406e-06,0.9999217481509555,2.361486216538459e-06,
sim-datasets-data/llm-srbench/chem_react/CRK17,CRK17,llm-srbench,llm-srbench/chem_react,CRK17,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9998984566997081,5.387479902582508e-05,0.9118850288532757,0.00014338063519346182,
sim-datasets-data/llm-srbench/matsci/MatSci25,MatSci25,llm-srbench,llm-srbench/matsci,MatSci25,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9995431294106762,0.00011290155427949936,0.9379726400239907,0.00012754578064416562,
sim-datasets-data/llm-srbench/matsci/MatSci11,MatSci11,llm-srbench,llm-srbench/matsci,MatSci11,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9998451599298648,7.712079118840186e-05,0.9848547831121907,0.0002004236925451365,
sim-datasets-data/llm-srbench/phys_osc/PO32,PO32,llm-srbench,llm-srbench/phys_osc,PO32,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9998298791457536,0.00017011185178885286,0.9998591691620137,0.000138851892943267,
sim-datasets-data/llm-srbench/chem_react/CRK28,CRK28,llm-srbench,llm-srbench/chem_react,CRK28,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9943546667486822,0.00018420013914144918,-1.0251285633840204,0.0001570222072011381,
sim-datasets-data/llm-srbench/matsci/MatSci3,MatSci3,llm-srbench,llm-srbench/matsci,MatSci3,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.999720594895285,4.6132131273344007e-05,0.9117172291948352,0.0007152699480626835,
sim-datasets-data/srbench2025/firstprinciples/first_principles_tully_fisher,first_principles_tully_fisher,srbench2025,srbench2025/firstprinciples,first_principles_tully_fisher,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9896606516930294,9.93108353433178e-05,0.952914774947444,0.0006496851287136425,
sim-datasets-data/llm-srbench/matsci/MatSci21,MatSci21,llm-srbench,llm-srbench/matsci,MatSci21,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9997017036476661,0.0002969311744549146,0.953531467817996,0.0012457680151985776,
sim-datasets-data/srbench2025/firstprinciples/first_principles_leavitt,first_principles_leavitt,srbench2025,srbench2025/firstprinciples,first_principles_leavitt,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.7686119638217105,0.00027440804227041413,0.8711934148677397,0.0019513067980605633,
sim-datasets-data/llm-srbench/phys_osc/PO8,PO8,llm-srbench,llm-srbench/phys_osc,PO8,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9992190060067617,0.0007760740270004034,0.9992678163810778,0.0007260631896261715,
sim-datasets-data/keijzer/Keijzer-12,Keijzer-12,keijzer,keijzer,Keijzer-12,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9992702020159997,0.00047253020119735205,0.9953355614628635,0.001729276528286079,
sim-datasets-data/llm-srbench/phys_osc/PO26,PO26,llm-srbench,llm-srbench/phys_osc,PO26,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9990430188249164,0.0009563758279728083,0.9986891641981028,0.0010449710212095328,
sim-datasets-data/llm-srbench/phys_osc/PO0,PO0,llm-srbench,llm-srbench/phys_osc,PO0,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9988548919291008,0.0011428991166688226,0.9988861243502972,0.000993838378716816,
sim-datasets-data/llm-srbench/chem_react/CRK30,CRK30,llm-srbench,llm-srbench/chem_react,CRK30,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9993726887515118,0.0001234810891357042,-67.99440680783228,0.01836294273664114,
sim-datasets-data/llm-srbench/phys_osc/PO16,PO16,llm-srbench,llm-srbench/phys_osc,PO16,timed_out,ok,,,,,llmsr,B,one-sided,,,,,0.9982514968757209,0.0017481292721836714,0.9982041857473872,0.00177329882621058,
sim-datasets-data/llm-srbench/chem_react/CRK13,CRK13,llm-srbench,llm-srbench/chem_react,CRK13,timed_out,ok,-13.66163097374653,-16.157447070291216,14.909539022018873,-14.909539022018873,llmsr,C,mid-gap,-6220852968.904365,1267773701.2054071,-55369887812957.88,106097585254.89717,0.9998644127154234,2.7631901032811886e-05,0.9961467554459026,7.3834345478056e-06,
sim-datasets-data/llm-srbench/chem_react/CRK11,CRK11,llm-srbench,llm-srbench/chem_react,CRK11,timed_out,ok,-14.250392387071514,-14.568189264801173,14.409290825936344,-14.409290825936344,llmsr,C,mid-gap,-2239182649.93377,2174439474.40681,-159990482834951.3,101059902582442.75,0.9999874195222634,1.2216728896936814e-05,0.5675808843488697,0.2731427077920056,
sim-datasets-data/llm-srbench/chem_react/CRK8,CRK8,llm-srbench,llm-srbench/chem_react,CRK8,timed_out,ok,-14.177623478085968,-13.83634355531887,14.00698351670242,-14.00698351670242,llmsr,C,mid-gap,-80195729.37119766,76540996.5652168,-2.2857408380696123e+21,9.801328204939938e+20,0.9999994672447122,5.084762051975848e-07,-33318344.881755594,14287010.924151411,
sim-datasets-data/llm-srbench/chem_react/CRK18,CRK18,llm-srbench,llm-srbench/chem_react,CRK18,timed_out,ok,-13.81854724637077,-13.458736309893915,13.638641778132342,-13.638641778132342,llmsr,C,mid-gap,-463387047.03262144,421887331.3755035,-1.5625389592599712e+17,4604509780221149.0,0.9999929628526553,6.406919067742955e-06,-5432.686083937086,160.12055614913595,
sim-datasets-data/llm-srbench/chem_react/CRK10,CRK10,llm-srbench,llm-srbench/chem_react,CRK10,timed_out,ok,-13.334726861963567,-13.690668551424924,13.512697706694246,-13.512697706694246,llmsr,C,mid-gap,-617845587.5329539,566124537.883944,-730076673567556.8,163243146249331.94,0.9999714140198264,2.6192992417757378e-05,-13.8833234887854,3.327870401725811,
sim-datasets-data/llm-srbench/chem_react/CRK24,CRK24,llm-srbench,llm-srbench/chem_react,CRK24,timed_out,ok,-12.907268311918878,-14.110306018812143,13.508787165365511,-13.508787165365511,llmsr,C,mid-gap,-38684937.3218309,35154733.66095725,-8279449863419.466,2927967837647.254,0.9999952106828528,4.35226669682973e-06,0.9357762793500489,0.022712256439634038,
sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,BPG3,llm-srbench,llm-srbench/bio_pop_growth,BPG3,timed_out,ok,-13.037153148690258,-12.817075925080948,12.927114536885604,-12.927114536885604,llmsr,C,mid-gap,-9754262.443516625,9198680.773439916,-1.817286355223894e+18,1.5833083303012332e+18,0.9999991045500178,8.444470033680351e-07,-276914.6116960264,241262.3599623973,
sim-datasets-data/llm-srbench/chem_react/CRK34,CRK34,llm-srbench,llm-srbench/chem_react,CRK34,timed_out,ok,-12.846727347883345,-12.603054845450469,12.724891096666907,-12.724891096666907,llmsr,C,mid-gap,-6139321.72112633,5645768.044514178,-1594291503389.637,1294567183580.0254,0.9999991262380763,8.035181356589891e-07,0.6023391045440732,0.3229012663966716,
sim-datasets-data/llm-srbench/chem_react/CRK9,CRK9,llm-srbench,llm-srbench/chem_react,CRK9,timed_out,ok,-11.94332900551441,-13.112159623573994,12.527744314544202,-12.527744314544202,llmsr,C,mid-gap,-291691.8923754706,261633.4585346989,-463897051774.9872,110025597186.84613,0.9999996676491136,2.9810157916678345e-07,0.9641687475458869,0.008498340168629003,
sim-datasets-data/llm-srbench/bio_pop_growth/BPG17,BPG17,llm-srbench,llm-srbench/bio_pop_growth,BPG17,timed_out,ok,-11.74841223682099,-11.27122809977294,11.509820168296965,-11.509820168296965,llmsr,C,mid-gap,-15641694.780502316,12527852.126225611,-1725022280695193.2,45009573725973.04,0.9999720828166988,2.235961810576198e-05,-9236.75859936222,241.03316310393996,
sim-datasets-data/llm-srbench/chem_react/CRK2,CRK2,llm-srbench,llm-srbench/chem_react,CRK2,timed_out,ok,-11.594898565436145,-11.271123992429995,11.43301127893307,-11.43301127893307,llmsr,C,mid-gap,-157072076.37224707,137094453.010406,-161934379084.4194,17808473698.10125,0.9996007909095214,0.00034843463466936703,0.13260868777684442,0.09538996880668213,
sim-datasets-data/llm-srbench/chem_react/CRK0,CRK0,llm-srbench,llm-srbench/chem_react,CRK0,timed_out,ok,-10.124200191699028,-9.95958143240008,10.041890812049555,-10.041890812049555,llmsr,C,mid-gap,-1892753.4067922498,1712028.8996879377,-33077732529.527046,8711894382.694248,0.9998578018080739,0.00012862070915657032,-2.6303984969349976,0.9561613161724694,
sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18,feynman-ii.35.18,srsd,srsd/srsd-feynman_hard,feynman-ii.35.18,timed_out,ok,-13.021915841781109,-10.918103664081249,11.97000975293118,-11.97000975293118,llmsr,C,mid-gap,-0.7053553235564356,1.000000125896592,-99.65592631034635,1.000001094282048,0.9999999999998379,9.507891407917908e-14,0.9999999987845539,1.2075268913174398e-11,
sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18,feynman-ii.35.18,srsd,srsd/srsd-feynman_hard_dummy,feynman-ii.35.18,timed_out,ok,-13.02435754846581,-10.466692297383553,11.74552492292468,-11.74552492292468,llmsr,C,mid-gap,-0.7053553235564356,1.000000125896592,-99.65592631034635,1.000001094282048,0.9999999999998388,9.454585773997891e-14,0.9999999966068875,3.414351099926878e-11,
sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.2,feynman-bonus.2,srsd,srsd/srsd-feynman_hard,feynman-bonus.2,timed_out,ok,-11.773622258054598,-11.155812737516163,11.46471749778538,-11.46471749778538,llmsr,C,mid-gap,-617857118278.9545,601067567842.1617,-143901876122.5492,142326626014.5593,-0.04055681148577306,1.0122808872422118,-0.005202866954450824,0.9941992166311746,
sim-datasets-data/srbench1.0/feynman/feynman_II_8_7,feynman_II_8_7,srbench1.0,srbench1.0/feynman,feynman_II_8_7,timed_out,ok,16.210842037983234,17.141451806009243,16.67614692199624,16.67614692199624,pysr,C,mid-gap,1.0,2.301288570065866e-18,1.0,2.301288058459893e-18,0.9331701901356413,0.0373949639099787,0.5824376151348108,0.3187298878302511,
sim-datasets-data/srbench1.0/feynman/feynman_I_14_3,feynman_I_14_3,srbench1.0,srbench1.0/feynman,feynman_I_14_3,timed_out,ok,16.135544716588196,17.14845527706762,16.641999996827906,16.641999996827906,pysr,C,mid-gap,1.0,1.4977746500656603e-19,1.0,2.4723318030904154e-19,0.9939947528898744,0.002046403134920034,0.9499625355666814,0.034798620879144884,
sim-datasets-data/srbench1.0/feynman/feynman_I_43_16,feynman_I_43_16,srbench1.0,srbench1.0/feynman,feynman_I_43_16,timed_out,ok,15.983335134065033,17.21606215271437,16.5996986433897,16.5996986433897,pysr,C,mid-gap,1.0,2.896676330064906e-18,1.0,1.2790545968730134e-18,0.9412067466607081,0.027876298391419658,0.7361239271201703,0.2103542231959869,
sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,feynman_III_15_14,srbench1.0,srbench1.0/feynman,feynman_III_15_14,timed_out,ok,16.020899113128998,16.65815998039759,16.339529546763295,16.339529546763295,pysr,C,mid-gap,1.0,1.2460799785039057e-17,1.0,1.2460791600613244e-17,0.8208989493380658,0.1307510036279541,0.3072914098804931,0.5671600252295927,
sim-datasets-data/srbench1.0/feynman/feynman_II_15_4,feynman_II_15_4,srbench1.0,srbench1.0/feynman,feynman_II_15_4,timed_out,ok,15.601959565668754,16.91756394676135,16.259761756215052,16.259761756215052,pysr,C,mid-gap,1.0,3.097883559560883e-17,1.0,2.3709981129516616e-17,0.8046556642356089,0.12388669168164289,-2.394355019426863,1.9610792979112859,
sim-datasets-data/srbench1.0/feynman/feynman_II_3_24,feynman_II_3_24,srbench1.0,srbench1.0/feynman,feynman_II_3_24,timed_out,ok,15.800568990514389,16.656719909231334,16.22864444987286,16.22864444987286,pysr,C,mid-gap,1.0,2.125261535350619e-18,1.0,2.12526244784943e-18,0.9769907715650314,0.013427073696218327,0.8518833664419759,0.09641230762090713,
sim-datasets-data/llm-srbench/lsrtransform/I.11.19_3_0,I.11.19_3_0,llm-srbench,llm-srbench/lsrtransform,I.11.19_3_0,timed_out,ok,13.419193460912016,18.94723975549108,16.183216608201548,16.183216608201548,pysr,C,mid-gap,0.9999999999999934,1.7285521463476186e-15,1.0,2.3900283034090567e-20,0.827977098051385,0.04538119697221604,0.572015056203224,0.2116619532323459,
sim-datasets-data/srbench1.0/feynman/feynman_II_21_32,feynman_II_21_32,srbench1.0,srbench1.0/feynman,feynman_II_21_32,timed_out,ok,15.139225999631165,16.03959448925729,15.589410244444228,15.589410244444228,pysr,C,mid-gap,0.9999999999999999,5.48764580605396e-17,0.9999999999999999,5.4876464177676194e-17,0.8269479655437911,0.07561571658609736,0.2211034991405817,0.6011468977099323,
sim-datasets-data/llm-srbench/lsrtransform/III.15.14_1_0,III.15.14_1_0,llm-srbench,llm-srbench/lsrtransform,III.15.14_1_0,timed_out,ok,14.051268142693523,16.904488401032356,15.47787827186294,15.47787827186294,pysr,C,mid-gap,0.9999999999999922,7.61745178409728e-15,1.0,1.2460795582072681e-17,0.12618085370715726,0.8571915015341924,-0.00018531984408443058,1.0000786883203854,
sim-datasets-data/llm-srbench/lsrtransform/I.11.19_2_0,I.11.19_2_0,llm-srbench,llm-srbench/lsrtransform,I.11.19_2_0,timed_out,ok,13.457634717722073,17.44902097412986,15.453327845925966,15.453327845925966,pysr,C,mid-gap,0.9999999999999938,2.133779625807524e-15,1.0,9.798057084362794e-19,0.8212951261411874,0.06120463068681245,0.5633274330700337,0.27552495459704196,
sim-datasets-data/llm-srbench/lsrtransform/I.11.19_4_0,I.11.19_4_0,llm-srbench,llm-srbench/lsrtransform,I.11.19_4_0,timed_out,ok,13.473836422045693,17.42532327471488,15.449579848380287,15.449579848380287,pysr,C,mid-gap,0.9999999999999939,2.099826266695736e-15,1.0,1.0319088426095983e-18,0.8190377492893312,0.06252011757040742,0.5622217803095915,0.27476702324595387,
sim-datasets-data/llm-srbench/lsrtransform/I.11.19_1_0,I.11.19_1_0,llm-srbench,llm-srbench/lsrtransform,I.11.19_1_0,timed_out,ok,13.461466578311633,17.225392340577056,15.343429459444344,15.343429459444344,pysr,C,mid-gap,0.9999999999999938,2.1096469590839385e-15,1.0,1.6482735930967244e-18,0.8209356857135764,0.06104869184021562,0.5581371953516765,0.2769629277554326,
sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,feynman_III_15_27,srbench1.0,srbench1.0/feynman,feynman_III_15_27,timed_out,ok,14.555769516964252,15.604021404753844,15.07989546085905,15.07989546085905,pysr,C,mid-gap,0.9999999999999999,6.987700636160286e-17,0.9999999999999999,6.987700636668207e-17,0.9409004556795352,0.025124869103488053,0.5990206578711621,0.28077322840097946,
sim-datasets-data/srbench1.0/feynman/feynman_I_12_2,feynman_I_12_2,srbench1.0,srbench1.0/feynman,feynman_I_12_2,timed_out,ok,14.786982750083096,15.229533712606885,15.00825823134499,15.00825823134499,pysr,C,mid-gap,0.9999999999999996,3.473958065405032e-16,0.9999999999999996,3.473957994375117e-16,0.7038108896546279,0.21271950895923505,0.3015106213353239,0.5893296280669146,
sim-datasets-data/srbench1.0/feynman/feynman_II_11_20,feynman_II_11_20,srbench1.0,srbench1.0/feynman,feynman_II_11_20,timed_out,ok,14.695067198878778,15.237033644147955,14.966050421513366,14.966050421513366,pysr,C,mid-gap,0.9999999999999993,3.9999999854693536e-16,0.9999999999999996,3.9999999838265237e-16,0.6971605317566811,0.1982107426028413,0.22543139692313774,0.6903886353145651,
sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_2_0,II.34.29b_2_0,llm-srbench,llm-srbench/lsrtransform,II.34.29b_2_0,timed_out,ok,13.752049646411033,16.093393710913727,14.92272167866238,14.92272167866238,pysr,C,mid-gap,0.9999999999999939,4.055536497230682e-15,0.9999999999999999,6.216322888398425e-17,0.6525922503192253,0.22913844448249038,0.15007865014299382,0.770774388604167,
sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1,strogatz_shearflow1,srbench1.0,srbench1.0/strogatz,strogatz_shearflow1,timed_out,ok,13.998410104687668,15.585729234413469,14.792069669550568,14.792069669550568,pysr,C,mid-gap,0.9999999999999963,3.599729998138156e-15,0.9999999999999956,3.599465787360654e-15,0.6355745534266792,0.3586575949612203,-16.093584998193787,13.8665136785625,
sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0,II.21.32_3_0,llm-srbench,llm-srbench/lsrtransform,II.21.32_3_0,timed_out,ok,14.053934159134377,15.423186370922284,14.73856026502833,14.73856026502833,pysr,C,mid-gap,0.9999999999999947,4.1715120037847734e-15,0.9999999999999997,3.774088702654563e-16,0.39758823312254066,0.47231056114196823,-1.2273676615048856e-06,0.9999964865442404,
sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0,II.21.32_2_0,llm-srbench,llm-srbench/lsrtransform,II.21.32_2_0,timed_out,ok,14.047559903234971,15.07763877873503,14.562599340985,14.562599340985,pysr,C,mid-gap,0.9999999999999951,4.023975798290655e-15,0.9999999999999991,8.36251301752562e-16,0.4547394288478366,0.448967871112316,1.7658514657181712e-05,0.9999437852475256,
sim-datasets-data/llm-srbench/lsrtransform/III.15.27_2_0,III.15.27_2_0,llm-srbench,llm-srbench/lsrtransform,III.15.27_2_0,timed_out,ok,14.068194991087633,15.02599905690396,14.547097023995796,14.547097023995796,pysr,C,mid-gap,0.9999999999999957,3.562913448936686e-15,0.9999999999999991,9.417789581726515e-16,0.49622377034747334,0.4168696364857934,5.3841819829481e-05,0.9998803644537011,
sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_4_0,II.34.29b_4_0,llm-srbench,llm-srbench/lsrtransform,II.34.29b_4_0,timed_out,ok,13.719761773580721,15.37408265922167,14.546922216401196,14.546922216401196,pysr,C,mid-gap,0.9999999999999933,4.369194201322537e-15,0.9999999999999997,3.260477480809875e-16,0.6525401212723041,0.22917282704515585,0.14773064943408154,0.7715496244881024,
sim-datasets-data/llm-srbench/lsrtransform/III.15.27_1_0,III.15.27_1_0,llm-srbench,llm-srbench/lsrtransform,III.15.27_1_0,timed_out,ok,13.938721216653143,15.026043901244053,14.482382558948597,14.482382558948597,pysr,C,mid-gap,0.9999999999999957,3.562913448936686e-15,0.9999999999999991,9.417734840888484e-16,0.6260927403750312,0.30940440263878616,-3.8749798579429395e-05,0.9999778029420575,
sim-datasets-data/srbench1.0/feynman/feynman_II_34_29b,feynman_II_34_29b,srbench1.0,srbench1.0/feynman,feynman_II_34_29b,timed_out,ok,14.107014621788595,14.707617541085371,14.407316081436983,14.407316081436983,pysr,C,mid-gap,0.9999999999999982,9.417731078083893e-16,0.9999999999999989,9.417731089220596e-16,0.7776008582480044,0.12049274735981708,0.4435479400436806,0.4803566713115263,
sim-datasets-data/llm-srbench/lsrtransform/III.13.18_0_0,III.13.18_0_0,llm-srbench,llm-srbench/lsrtransform,III.13.18_0_0,timed_out,ok,13.546456623390435,15.256635341393887,14.401545982392161,14.401545982392161,pysr,C,mid-gap,0.9999999999999911,6.655831317273263e-15,0.9999999999999996,3.7847121597127226e-16,0.6868072523197006,0.23423885162898858,0.23214825085708324,0.683389335012186,
sim-datasets-data/korns/Korns-3,Korns-3,korns,korns,Korns-3,timed_out,ok,14.220508997976143,14.18190303795712,14.201206017966632,14.201206017966632,pysr,C,mid-gap,0.999999999999993,6.326036345697111e-15,0.9999999999999933,6.672489602692314e-15,-0.16098487401016492,1.051091879320603,-0.015049558817995301,1.014357264165503,
