x0,x1,x2,x3,x4,x5,x6,y
2.922358810901641846e-01,-5.882299639171094967e+28,1.715941833069223321e-10,5.380304609781320104e-21,6.852921785593935056e-08,3.319436856575174165e-29,6.688166639047154981e+26,5.176276172800000000e+10
8.727220892906188965e-01,2.933227990780952618e+27,-1.922670772591672517e-10,6.345462098903103886e-20,-7.981251570754466229e-08,9.703115673834322524e-30,3.406708982636153291e+27,6.900978155520000000e+11
-5.790686607360839844e-01,1.024979314930175216e+27,8.955007846367379898e-10,1.368449477551369119e-20,5.054171303697785333e-09,4.069178513507035484e-30,2.846102579674784656e+26,-3.220395786240000000e+11
2.253869622945785522e-01,-1.180646223079869484e+27,6.416023962119155044e-11,2.363106577996073682e-21,-6.409083930236647575e-09,4.089771669900672909e-30,1.187511879863175294e+27,-1.133082828800000000e+10
-4.315151274204254150e-01,7.359213617612148777e+28,-3.504637205442584502e-11,1.465374527385983526e-20,-7.565557069710848737e-08,6.289316450232765139e-30,3.129674009249752168e+27,-9.095918387200000000e+10
5.166293382644653320e-01,-9.601104687086552989e+28,2.390161124576906104e-10,9.432078799826483970e-21,2.181000269274591119e-08,9.242227096447535512e-30,1.428681881764731063e+27,1.456985866240000000e+11
-8.933470398187637329e-02,-9.322099011137269328e+27,1.311113110441519680e-11,1.220186319259832013e-20,-3.520925773159433447e-09,4.408344556826626559e-30,1.280593486376327038e+27,4.677477760000000000e+08
-3.558283448219299316e-01,3.656736742107022912e+27,6.394034746115551116e-10,2.184786915496563004e-20,5.421414428496973414e-08,5.149937799766045460e-30,1.467616871078787602e+26,-1.197556891648000000e+12
1.892116665840148926e-01,1.809880896568887154e+27,-1.599100886429116741e-11,1.030000451989628383e-20,7.837526183607224084e-09,2.965591503113248948e-30,1.430227165515785712e+26,-3.998172160000000000e+09
5.551705360412597656e-01,1.698094217778017630e+27,-3.836702830439797651e-11,5.441306514238334973e-20,2.207012705923716567e-08,1.121575929582838233e-30,2.672399920909343086e+26,-2.095707914240000000e+11
-4.074741899967193604e-01,1.019679639144774757e+27,-4.670081682478510743e-11,3.363671476692640127e-20,-1.101641267098329990e-08,3.763666591332842303e-30,4.159290392918200197e+27,-2.784990003200000000e+10
9.954414963722229004e-01,-3.344434250382835741e+28,3.954207100642648243e-11,5.309806445709997733e-21,6.054938950228461181e-08,2.074230687845167908e-30,2.224748539721496444e+26,5.745103994880000000e+11
8.180049657821655273e-01,-2.947184059477358316e+28,-8.214823266072812658e-11,6.059397678364264802e-21,3.735587394970707464e-09,4.505318891108446516e-29,1.084523467891981909e+26,-2.785848832000000000e+09
-7.549773901700973511e-02,6.960888616095170221e+27,-5.746333617273613470e-11,3.625741681795046006e-20,4.237470463408499199e-08,5.930092373163850170e-29,3.653070341041908696e+26,1.550029568000000000e+09
-8.843955397605895996e-01,1.036479398878002484e+28,1.494398355061932193e-11,3.270918680631303442e-20,-1.087996004400793026e-08,1.215332738343406650e-29,1.036148818466806350e+27,5.915821568000000000e+09
2.771676182746887207e-01,1.856698437880056816e+27,1.734168884881537309e-11,7.856463715007056352e-21,1.720053210974015201e-09,2.003520282784448223e-30,5.295752089149005025e+27,2.063250816000000000e+09
4.031174778938293457e-01,-1.615874127962442365e+27,1.403861332738287615e-10,3.731398818529636700e-21,-2.177408653381007753e-08,7.085378904044654606e-30,2.937208835045547287e+26,-8.695663820800000000e+10
-6.705271601676940918e-01,5.953833102180307779e+28,2.288098044367359307e-10,1.429472202887572029e-21,6.972462163190584761e-09,1.444305270493751426e-29,5.437264884357918248e+26,-3.703293542400000000e+10
-2.477627843618392944e-01,-3.807062653764591611e+27,-1.197647120365630258e-10,1.427776139319572370e-21,-5.862863527994477408e-09,5.292173819921757491e-29,7.722469676301945954e+26,-1.643654912000000000e+09
1.803007274866104126e-01,-9.743718265922623127e+28,-4.156541083544240678e-11,7.655977268067936772e-20,1.436628149775742713e-09,1.471179328302702497e-30,1.004936263411303135e+27,-3.659133952000000000e+09
-9.770039916038513184e-01,1.894776354570960662e+27,-6.121817636151050124e-11,2.191342200682010706e-21,-3.180997154572651198e-08,1.390242874706213437e-30,1.917343953696784338e+27,-6.842571161600000000e+11
-9.506794214248657227e-01,-7.229287148568956228e+28,-8.274248647355264552e-11,2.094634972382723373e-21,4.524054908472407988e-09,7.242950818467296076e-30,1.454445342407836771e+26,2.456659558400000000e+10
4.317655265331268311e-01,2.266229674090466077e+28,1.401645639831361478e-11,8.554255185180890901e-21,1.800094850956668324e-09,3.028972014407890790e-29,4.391838091491798942e+26,1.798276000000000000e+08
9.081838726997375488e-01,8.619145245371604703e+28,1.421570777759839643e-10,7.866893137749900239e-21,-2.702311707736271273e-09,5.099696983132804761e-29,1.063609527138645926e+27,-3.420608256000000000e+09
4.510383903980255127e-01,4.093740168242783226e+28,2.604604552869371759e-11,9.425878176406604048e-20,-1.825692264034728396e-09,2.989662580536732064e-29,6.550157692194578445e+26,-3.586994560000000000e+08
-9.623866677284240723e-01,-5.154824749324805566e+28,3.263700976141592491e-10,4.028773479916717935e-21,5.053226814766276220e-08,4.072783989779877604e-30,1.570450275059529606e+26,-1.948531294208000000e+12
-3.022122383117675781e-01,4.500847945003764820e+27,-2.220878619896282657e-10,1.054048224139550129e-21,-3.399117787239447352e-08,2.984183008918396568e-29,4.575636284353900276e+26,-3.822501068800000000e+10
-7.080385088920593262e-01,6.965193053144305903e+28,2.908502952370106698e-11,4.034872321347162621e-21,7.471646057410907815e-08,2.880710278554496422e-30,2.994305197302493091e+26,-2.670626242560000000e+11
8.506612777709960938e-01,-1.342596180805440778e+28,-8.366460302333678101e-10,3.922206767625745688e-20,-1.976503760658943065e-08,2.996524909669826834e-29,2.379478168804805529e+26,2.347189534720000000e+11
4.593030810356140137e-01,-7.886186153269596711e+27,4.513569032416064886e-11,1.861552399040507700e-21,-1.287277395789487855e-08,8.718271385156081072e-29,2.339847737239170139e+26,-1.530492544000000000e+09
6.619583815336227417e-02,-2.639485579926063870e+27,-1.102497329541485271e-10,1.394023252528609151e-20,-6.573991129243950127e-08,1.174976380991541175e-30,2.021596096764235343e+27,2.041635635200000000e+11
-2.161477953195571899e-01,-4.392023960885085639e+27,1.335607579394659794e-11,1.127245024569648405e-21,2.940558374575630296e-08,3.456130561926081209e-30,6.182999158387709348e+27,-1.228115865600000000e+10
-9.522928595542907715e-01,9.322011057061525881e+27,-5.571389530278914037e-11,4.773984048057435131e-21,1.266105553732188582e-09,9.868196608554197540e-29,3.776721080177272666e+26,3.403581760000000000e+08
-1.160721853375434875e-01,1.268729632635366218e+28,-5.957247473098448154e-10,8.001691265853365897e-21,1.448956421512548332e-08,2.818234164401512828e-30,8.994514351178705627e+26,1.777550950400000000e+11
8.956588506698608398e-01,-1.055775637652399249e+27,-1.049916924233951221e-11,8.863840615684646038e-20,8.039411625304637710e-08,2.836991104579617773e-29,7.397226277101217468e+26,-1.332397465600000000e+10
-8.344432115554809570e-01,-1.036571839201904657e+28,-4.454500657224969018e-11,1.082042067864004629e-20,1.625899059831681370e-08,1.423102436902093917e-29,1.008397628916038069e+26,2.123358003200000000e+10
-4.906595647335052490e-01,8.197579589445831475e+28,-3.009367408046692560e-11,2.435348647209398107e-20,-1.367474466995588500e-09,2.234269823850863261e-29,9.741809367331085145e+27,-4.518654080000000000e+08
-2.386593818664550781e-02,-1.637063120737963801e+28,1.021066564632633344e-10,1.767900649908194808e-21,7.662646339667844586e-08,3.015822125859479316e-29,2.250024268451293271e+26,-3.095819520000000000e+09
4.087726175785064697e-01,-1.221396704052172370e+27,5.573159989058495967e-11,7.323084246659652798e-20,-9.125467670401121723e-08,3.814063513615872202e-30,5.665438933698616753e+26,-2.725338972160000000e+11
-8.888276815414428711e-01,-6.341656505112680818e+27,1.392915296993813001e-11,3.127354053621909583e-20,1.766103885358916159e-08,8.188455279692443941e-29,9.841599464368034694e+27,-1.335139200000000000e+09
4.635713398456573486e-01,7.060196677573380851e+28,1.514810499259056087e-10,4.409746051312219864e-20,-2.685653033296375725e-09,5.276148653383325089e-30,6.425640693957513075e+26,-1.787218944000000000e+10
8.044367656111717224e-03,-4.547356053251144449e+28,5.602061523002355159e-11,1.337899512448187217e-21,-7.100700916140567642e-09,5.468332613403781744e-29,4.482633482331431419e+27,-2.925877200000000000e+07
8.907908797264099121e-01,1.794735263755446592e+28,-1.047491676731127086e-10,4.060846519595537942e-21,-1.102871349800693679e-09,2.412204309695284855e-30,1.695210770318367942e+27,2.133080064000000000e+10
-8.221809864044189453e-01,-6.338051922776306418e+28,-2.209128366348345196e-11,7.950799463342181037e-21,-2.339032967313414701e-09,7.701591624960395517e-29,3.289775809822671391e+27,-2.758127040000000000e+08
6.852172613143920898e-01,8.270397536138384830e+28,6.624056858584026486e-10,5.537604554706285649e-20,-2.055988268523378792e-09,4.513067749869067035e-29,1.849736193944781063e+26,-1.033882419200000000e+10
-1.961956471204757690e-01,5.308151488763913780e+28,-1.733572452256026963e-10,7.466549838177739039e-21,-1.620968959059609915e-08,3.035328410772391647e-30,1.735637732293106110e+26,-9.081767526400000000e+10
9.433817863464355469e-01,1.663410738115000484e+28,2.117235692322694263e-10,2.728347329285617758e-20,1.794478454719694582e-09,3.335636334819901303e-29,3.091545031971252294e+27,5.372621824000000000e+09
-1.899815648794174194e-01,-2.223169483671391647e+28,1.302677410386365864e-10,7.634141638601097513e-20,-1.042510522353268243e-09,3.016545139520828282e-30,1.057191093218663130e+27,4.276504832000000000e+09
5.217048525810241699e-01,-1.125227776663868300e+28,-3.751641775018299541e-10,7.815057670793808692e-20,1.096750246176725341e-09,2.045664858566513401e-30,2.451291159016316076e+27,-5.246739251200000000e+10
-5.353386402130126953e-01,-2.189111274845496961e+27,-3.204174078841326434e-11,5.472301230284638342e-20,-6.979959721320483368e-09,3.648166917471893811e-29,2.247925397910586599e+27,-1.640940928000000000e+09
-2.936831116676330566e-01,7.030596648340429771e+27,2.243355778919209342e-10,1.066218038122379854e-20,-3.905868073417195774e-09,3.292916500314408117e-29,5.740539391958479374e+27,3.907365376000000000e+09
8.679336868226528168e-03,-1.038977884924926741e+27,-1.110330785647484220e-10,1.225518766543636382e-21,-6.117603135180615936e-08,7.152822563284665122e-30,1.300629749493379994e+27,4.121096448000000000e+09
-4.404273331165313721e-01,1.174394813359427683e+28,1.764763474243480346e-10,3.309359799336431343e-21,-3.536783532709364408e-09,7.681309024770290534e-30,6.691278678559366078e+27,1.789385932800000000e+10
3.491505980491638184e-01,-9.481615828562123074e+27,1.192097948132797569e-10,7.607300273958605322e-20,2.868583592885443068e-09,6.669838453684341736e-29,2.271223451208241025e+26,8.950491520000000000e+08
-7.379450201988220215e-01,-3.071016314574407588e+27,-6.271571040272760911e-10,1.018338295873946070e-21,-6.327318224919054046e-09,2.153244032683711706e-30,5.948896104140791708e+27,-6.799809576960000000e+11
8.543996810913085938e-01,8.385871674797403116e+28,-1.872557386928264123e-10,3.959508008828555642e-21,-4.371294437532924348e-09,1.908889037882235316e-30,3.304425180948343390e+27,1.831874068480000000e+11
7.267103195190429688e-01,1.005033042409411445e+28,-4.767275116335234486e-11,7.626479231942471537e-20,-4.911651085848234288e-09,2.350946120537210829e-29,1.740893763082028173e+27,3.618981120000000000e+09
1.264761239290237427e-01,-1.045576565670602568e+28,-2.559825441894592046e-11,8.397374404337813799e-21,6.819164788396392396e-09,4.221155450977955128e-29,5.708125658715872488e+27,-2.615102560000000000e+08
-4.320463240146636963e-01,-2.993551795381034645e+27,-9.855305460604313339e-11,1.018520251374900728e-20,4.963726141227198241e-08,7.658210654816180650e-30,5.172032064042900202e+26,1.379910451200000000e+11
6.678612232208251953e-01,-9.147429772497155895e+28,-2.202624055369639677e-10,7.078392912356529963e-21,-1.828721729602023061e-09,3.733579202166483427e-30,5.460460558225963586e+26,3.602623283200000000e+10
4.740829169750213623e-01,-2.693832049150453644e+27,-5.531084965038068901e-11,3.446221032209877893e-21,-2.947198929348360252e-08,1.415451981124569433e-29,3.498467441090385996e+26,2.729913753600000000e+10
-5.086720585823059082e-01,6.399305384248122371e+27,3.604351817010353898e-10,1.741541699583882957e-20,7.340962326907174429e-08,1.121969071317482045e-29,2.949257768659148449e+27,-5.998010040320000000e+11
-1.033450737595558167e-01,5.406817308400454139e+28,-7.936348106474255815e-11,2.527380285563843468e-21,5.139959213806832850e-08,2.854019597864273628e-30,6.619353642824351819e+26,7.385555763200000000e+10
-7.118867635726928711e-01,9.181539425602923343e+28,1.214519023545745924e-11,9.019941229500766388e-20,-7.918621491853627958e-08,1.611250595677759429e-29,3.140035766756883708e+26,2.124573491200000000e+10
-2.208934277296066284e-01,6.527612908001825133e+28,6.249996353790976400e-11,1.171677426991782090e-20,2.271457910651974998e-09,6.745931343933973803e-29,1.742191122592732165e+26,-2.324317120000000000e+08
-2.691743969917297363e-01,-3.979231576440768674e+27,-1.702248411672435680e-11,4.944653461191502375e-21,-9.660504396435953822e-09,7.485878443392410786e-29,2.281875818721509785e+27,-2.956539840000000000e+08
2.025540620088577271e-01,-6.860183678611326750e+28,-1.233395763994282746e-11,7.062468069977750288e-21,-1.860722798063818573e-09,9.072804694335836332e-30,8.174592732720700528e+26,2.561848960000000000e+08
-3.579601049423217773e-01,-1.216123001282427693e+27,6.176319455875045605e-10,1.309741060589628232e-20,3.267657433525528177e-08,2.785883243313210554e-30,5.704312938076765609e+27,-1.296605904896000000e+12
4.569754004478454590e-01,6.708262669615006757e+27,-3.441150420169236668e-10,9.737323793936323162e-21,2.056608749967381300e-08,6.282482182500813199e-29,6.871663781045973375e+26,-2.573871923200000000e+10
-6.957572102546691895e-01,2.111565324345085035e+28,-1.406974120543580398e-10,6.674568022510830141e-21,2.574543245259519608e-09,1.992227223920505247e-29,4.542525854481117527e+26,6.325213184000000000e+09
5.851625204086303711e-01,2.331261146807739817e+28,2.632925821810516709e-10,1.006600853397824361e-21,1.834404272926803969e-08,7.594640672640095868e-30,1.137874310998481358e+26,1.860685332480000000e+11
-1.394841820001602173e-01,4.287667453518363215e+28,9.325978878038654329e-10,4.448641634678111762e-20,1.914140135284014832e-08,9.516787217929549139e-30,1.882348414153621063e+27,-1.308195717120000000e+11
-8.176169991493225098e-01,1.936368125132186776e+28,-4.763870548041282404e-11,1.332377940495521542e-21,2.040458246810317178e-09,5.249974287427802669e-29,3.558216371358154939e+27,7.569207680000000000e+08
9.435616135597229004e-01,2.261255753048012069e+27,4.501294614822626272e-10,4.748950525417768795e-20,-2.075744909291188378e-09,7.600314191422362235e-29,1.788343400525627567e+26,-5.799895552000000000e+09
2.165623456239700317e-01,6.786424918456223689e+27,7.566464815811357880e-11,2.953124653848631577e-21,-4.594106428612576565e-09,5.520663515416513311e-30,7.775582427282686033e+27,-6.817980416000000000e+09
1.604463011026382446e-01,5.581318666912101556e+28,-2.216808507593537314e-11,8.382051852842549297e-20,1.051135400942371234e-09,9.365560791283832896e-29,2.213065921551711005e+27,-1.995964200000000000e+07
9.986459612846374512e-01,1.018869930381705720e+28,3.400859593938321268e-10,2.610144835338923996e-20,3.303240347918290354e-08,6.430992295608558913e-30,1.634092648918471982e+26,8.722327797760000000e+11
-2.441919147968292236e-01,-1.613980547547183191e+28,-2.124002779213540748e-10,8.462121643667975262e-20,3.860003161548775097e-08,6.801547385903016206e-29,1.763472946763130138e+26,1.471757516800000000e+10
2.056067995727062225e-02,2.659021951036114557e+28,1.155256879742383447e-11,1.543077806177683563e-20,5.987836004806013079e-09,7.001013392367494834e-30,2.923563778454224331e+26,1.015769120000000000e+08
-3.511791303753852844e-02,2.645660074102415931e+27,1.011263555533714609e-11,1.338438815628319752e-20,4.116454377367517736e-08,6.681375977757436520e-30,1.469199491039847440e+27,-1.094007936000000000e+09
-9.840418100357055664e-01,6.360766151381423196e+27,-6.413064523869138611e-11,2.083491379347342248e-20,7.837794413489973522e-09,6.112576266648778988e-30,4.199434935241169872e+27,4.045933363200000000e+10
7.246379852294921875e-01,-9.741102192950275415e+27,1.401988941607257289e-10,4.069711165419850120e-20,-3.853249097574007465e-08,8.709247801513519251e-30,2.514428829957401759e+26,-2.247409172480000000e+11
2.437844872474670410e-01,5.643613410193390265e+27,3.085395827717718475e-10,6.257979994307378525e-20,-1.717945607992987789e-08,4.557977652601554628e-30,6.342876056256881904e+27,-1.417503703040000000e+11
-3.732749819755554199e-01,-3.067979832925922406e+28,1.053214321311557455e-10,3.226799055878291370e-21,-7.904645826783962548e-08,4.874650188340194936e-30,8.656599514538864577e+26,3.187532103680000000e+11
-4.395885467529296875e-01,-4.529316141049934117e+28,6.428817894699179192e-11,4.468011231943777308e-21,-1.212723144128347030e-09,2.728871804914148837e-29,4.476391989580603645e+27,6.279514240000000000e+08
7.799089550971984863e-01,1.459858945284636461e+27,5.262012492401879626e-10,1.253897968189202622e-21,-8.209374868783925194e-08,1.144879964028567984e-30,1.110925573261663516e+27,-1.471349784576000000e+13
-4.326188266277313232e-01,4.085724423374760290e+28,-3.217907884600634816e-11,2.179232365371526745e-20,3.847928198297267954e-09,1.045303085254027483e-30,5.816718246876891056e+27,2.562322227200000000e+10
3.003024458885192871e-01,-2.178681721864545724e+28,-9.680096307862484650e-11,1.945343210152715175e-21,3.226623945806750271e-08,1.451434371016799209e-29,2.220885238110139452e+26,-3.231167692800000000e+10
9.266787171363830566e-01,2.061471021475823679e+27,2.888554118118946690e-10,3.615922304753959976e-21,3.836868600615161995e-08,1.975007604658360496e-29,8.473832125735602133e+27,2.600086732800000000e+11
-9.794242382049560547e-01,-2.802940850997630900e+27,8.901650944137529109e-11,2.043729033484116953e-20,-7.572407589861995802e-09,3.214866835148623237e-30,7.750721233785713606e+26,1.026791669760000000e+11
-3.471245467662811279e-01,6.240164349136142977e+28,6.970614085943793725e-10,1.541044589769679686e-20,-1.664840176829329721e-08,1.084256146853836117e-30,1.661642123322794249e+26,1.857663270912000000e+12
7.196046710014343262e-01,1.781030336411558005e+27,1.717192221750707404e-10,4.056259059928849813e-21,-4.450133150868396115e-09,9.662088852120567243e-30,9.939341825238849893e+26,-2.845672038400000000e+10
-9.536943435668945312e-01,3.358733339974640883e+28,5.850525619521818044e-10,8.800046572763481229e-21,-8.561907094417620101e-08,4.515451088175246240e-29,1.230932693060844301e+26,5.289850961920000000e+11
3.544837534427642822e-01,3.548088666139830626e+27,-5.176562303810250398e-11,4.596695170539026300e-21,-1.140609273697634762e-09,2.205974264233349814e-30,1.230718360341451870e+27,4.743995392000000000e+09
9.923417568206787109e-01,-8.687765952734183518e+27,1.641987587563953355e-11,1.726633707747175304e-21,4.167028500035030447e-09,1.359052928262512094e-29,6.411340040081810482e+26,2.497992960000000000e+09
-4.671578705310821533e-01,8.153798529783146994e+28,-6.554707471240206473e-11,1.839829416386579104e-21,1.788054260210003577e-09,2.147410082432445113e-29,2.495759802617604007e+26,1.274831360000000000e+09
-6.028512120246887207e-01,6.967001247270596690e+28,2.355485806404544746e-10,6.260262495810142035e-20,-1.063282351054795072e-09,8.183852608051912258e-30,4.827100823827182987e+26,9.224683520000000000e+09
-5.843839421868324280e-02,6.553040018092188451e+28,9.008054718817604112e-11,4.326439593222753400e-20,4.304708056679373840e-08,1.936212454267663924e-29,4.596242404288878267e+27,-5.851807232000000000e+09
-4.680745303630828857e-01,7.013442652091405785e+27,7.808593355251858270e-11,1.009171959347218617e-21,-1.619129608165792433e-09,7.653096708960724918e-29,8.040981489655296349e+26,3.866359360000000000e+08
9.484348297119140625e-01,-9.839810868062647816e+28,3.460354919271324547e-11,3.576131847674604949e-20,-2.700203083350061206e-08,2.460622564655372227e-29,1.966009563616234519e+27,-1.800734105600000000e+10
9.872813224792480469e-01,-5.615185944558135718e+27,-1.682957939674878389e-11,3.096236593343108721e-21,1.228091517369023222e-09,4.861370675678729587e-30,1.728136880324366185e+27,-2.098728320000000000e+09
-7.523346543312072754e-01,-6.664483971135563711e+27,4.848700954629414639e-11,1.485793933171252504e-20,1.006484140475549793e-08,2.662316480860986934e-29,5.703024322322752554e+27,-6.895308800000000000e+09
2.562308125197887421e-02,3.333984833947865934e+27,-8.005959090118253130e-11,2.733961494575894655e-20,-5.079693554677078282e-09,1.756198340241496378e-30,1.795627835292894732e+26,2.966734336000000000e+09
-6.218585968017578125e-01,-1.408815918988966593e+28,3.106314164225132401e-11,3.722493702247620512e-20,1.745126532171070721e-08,2.201585438525119721e-30,3.598319666761375799e+26,-7.655937638400000000e+10
-1.901239901781082153e-01,6.136626700117550149e+27,-1.012219995322194421e-11,9.531410751373171621e-21,-7.839646265495048283e-09,4.060131908983107160e-30,7.083339431422027532e+26,-1.857967744000000000e+09
-8.122227191925048828e-01,-6.747671880447012592e+28,1.046834355311609954e-10,6.415694256552830835e-20,-9.981556914340217190e-09,6.690601633580882096e-30,5.466109689131096400e+27,6.342437273600000000e+10
2.327508926391601562e-01,1.453507923146196629e+28,-2.622115025108229247e-10,1.187046992072642868e-20,1.242915637078567670e-08,1.694501437783785862e-30,1.604581363281910704e+26,-2.238271488000000000e+11
-5.297707319259643555e-01,2.865256431721025272e+28,2.173816265882422272e-10,1.112030030787822805e-20,4.422480515131610446e-08,8.620366886896432843e-30,9.897846243379921731e+26,-2.954071244800000000e+11
2.949464917182922363e-01,1.220347969758093834e+27,7.133063584241483568e-10,1.742849194251342264e-20,-1.625518275538695434e-09,1.997163209335201292e-30,7.375441410219929436e+26,-8.561850777600000000e+10
8.646467924118041992e-01,2.179552172066500671e+27,6.772169630631097448e-11,2.072044782944999560e-20,-8.467939238698818372e-08,9.209703104974972972e-29,3.768509253798443827e+27,-2.691960627200000000e+10
8.821229934692382812e-01,-1.853989717980273306e+27,-2.169864010692634793e-10,2.582166056964493044e-21,-7.794139555983292666e-09,3.260660483938013832e-29,8.571583931339383071e+27,2.287674572800000000e+10
-1.615997403860092163e-01,-8.292333872924610906e+28,-8.685682728604149361e-11,1.290300074567483805e-21,1.991469211759522295e-09,9.008229617470024461e-30,1.386584290412957390e+26,1.551489152000000000e+09
-6.040053367614746094e-01,2.537339789398715834e+28,-3.522633851282819251e-10,1.575158196777962782e-20,5.553123116897040745e-08,2.726587772370727099e-29,7.785337065548863644e+27,2.166686679040000000e+11
-3.843337893486022949e-01,1.051086268705328655e+28,-2.094815640396596734e-11,5.157190976459110570e-20,-3.452682406646090385e-08,4.954019040286246620e-29,2.873082787556992246e+26,-2.805584384000000000e+09
-3.778521716594696045e-01,-7.163860649895390442e+28,3.337266851755060770e-10,1.288385906736408641e-20,1.131421845101954204e-09,3.076509983966443981e-29,6.151167161666210966e+26,-2.318724352000000000e+09
5.433762073516845703e-01,-1.318827093587212993e+28,-3.189952468840573374e-11,5.623476322826303529e-21,7.208597452290632646e-08,3.626050245167952249e-30,2.872156945471932764e+26,-1.722946355200000000e+11
6.991761922836303711e-01,5.331985744639605167e+28,-9.256315158800987319e-11,1.042819792584800467e-21,-4.636493500242977461e-08,7.293901144682783495e-29,8.084023203815506551e+27,2.056953856000000000e+10
-3.760174512863159180e-01,-1.177546653566652215e+27,4.830510644260321840e-11,1.472353379128259529e-20,7.333904505912869354e-08,1.105389748530207597e-30,1.494907316302826840e+27,-6.025469624320000000e+11
5.169872045516967773e-01,-3.532069926793288502e+28,-1.123381804246648130e-10,1.809061609553230955e-20,-1.400833316012040086e-08,1.521743302438916453e-29,3.111632798397759048e+27,2.673142988800000000e+10
-6.742857396602630615e-02,-2.439243487160009555e+28,-1.884024707077269767e-11,2.234302884004524898e-20,1.957098927363176699e-09,3.690896080700555123e-29,3.120498746321441627e+27,3.368073200000000000e+07
-3.490702435374259949e-02,3.974997679740970858e+27,-3.053759745075268484e-10,5.476239385482215022e-21,-4.084220073252708971e-09,2.566140279031510891e-30,7.317638168730079082e+26,-8.482939904000000000e+09
1.896909475326538086e-01,6.603265573234883065e+27,-4.600609823657286768e-11,9.062182370703523148e-20,4.205275239144157240e-09,8.452053399135525376e-30,1.201066178473655599e+27,-2.171021824000000000e+09
-5.572515726089477539e-01,2.474643290788896990e+28,1.689847220487372681e-11,2.596622734535347790e-21,2.647596275551222789e-08,7.074297584627136548e-29,2.115710388904121495e+26,-1.762126848000000000e+09
-6.539589166641235352e-01,3.337243266821045989e+28,-6.129547425182124698e-10,1.106148728164956762e-20,3.363409817325191398e-08,1.060295434243963003e-30,1.350268166908301322e+27,6.357725478912000000e+12
5.356743335723876953e-01,-2.005427894518510396e+27,4.658461810747027698e-11,2.206969573079762401e-21,2.116824404652106750e-08,3.703128820344590628e-30,2.462389900842680460e+27,7.132296806400000000e+10
6.202039122581481934e-01,-5.682721097925464873e+27,-7.824987185989229488e-11,3.612736528484637095e-20,6.673190711126153474e-08,1.418014822120096604e-30,1.699850938109645138e+27,-1.141933604864000000e+12
7.290192842483520508e-01,-6.169982427414327458e+28,-5.718283624389641773e-10,1.433371846526844543e-20,-1.801741422724489894e-09,1.467221109685065625e-30,6.341930845090545027e+26,2.559596953600000000e+11
-8.879624009132385254e-01,-1.518952248753235248e+28,-1.232107610382726648e-10,5.335182795939476086e-20,3.086150890396766044e-09,4.696309451648129159e-29,6.480442281251689411e+26,3.594791424000000000e+09
6.654671430587768555e-01,2.024718171305222538e+27,-7.647585897885278428e-10,2.882486337593444020e-21,-2.552470412808816036e-08,2.775110975466455885e-29,2.543932367961452078e+26,2.340460462080000000e+11
7.779260277748107910e-01,4.157578535068159951e+27,-1.206358797578577224e-11,1.786834038647709343e-20,-3.938296355698867046e-09,3.439098495138598855e-30,1.499884838149724036e+27,5.373392896000000000e+09
-8.882440328598022461e-01,-4.056779150254659087e+28,-6.046156630912236096e-11,1.907049756111625061e-21,6.734287438803221448e-08,2.004875768830268419e-30,2.489581250157555730e+26,9.019570913280000000e+11
-8.253475427627563477e-01,-2.803306244104242939e+27,-5.674150732604132941e-11,3.819115102480419799e-21,4.716609325328136038e-09,2.047918798454554088e-30,4.895191445552059683e+26,5.392932044800000000e+10
-2.326371669769287109e-01,-3.486944940659160356e+27,-3.947059901143745719e-10,1.419664175346101595e-21,2.470367377327420400e-08,9.776373234093952008e-30,6.109393993202461623e+27,1.160129822720000000e+11
-6.378217935562133789e-01,4.178660654787215944e+27,2.735277282450709890e-11,1.367054801763197131e-21,-3.048864272159335087e-08,5.671718489158196018e-30,2.030529781132156584e+27,4.689149952000000000e+10
4.847920238971710205e-01,4.566866038138472101e+28,2.333075677096729805e-10,5.013136584210077160e-21,9.718241500422664103e-08,9.223470494811803603e-29,2.156735615682658211e+27,5.958646579200000000e+10
-9.228935241699218750e-01,-4.417748343945545601e+28,5.577634881737125738e-11,4.874196898488877739e-21,5.154006998964177910e-08,5.181396285543203453e-30,8.126626623336525414e+27,-2.560176291840000000e+11
-9.634841680526733398e-01,-6.907310062690476087e+28,-3.567733608544898516e-10,1.310901233905315704e-21,3.208549159694484842e-08,1.097585782594420529e-30,4.284691654279182908e+27,5.024319537152000000e+12
-4.608330130577087402e-01,-3.081119581546183050e+28,-2.519322250815747566e-10,6.059271824126534566e-20,-1.639578783851902699e-08,5.537082444350606759e-30,4.538541579122125149e+27,-1.718892134400000000e+11
7.598992586135864258e-01,9.695188394524764931e+28,-1.050914355538168365e-10,5.166799519379223611e-21,8.681174534785895958e-08,3.622945962070481526e-29,1.245534637607502792e+27,-9.567753830400000000e+10
2.058600634336471558e-01,-1.354240562564110231e+27,-2.791387954115265302e-11,4.842961217621554283e-20,7.590316641881145188e-08,4.224896344200011976e-30,3.259628812491841935e+27,-5.161859481600000000e+10
6.671859622001647949e-01,-2.999866189664441720e+27,-4.523768026842844847e-10,6.563184194842086928e-21,-8.236530568694888643e-09,1.512783176683389423e-30,5.576180673149158346e+26,8.216461967360000000e+11
