dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,dataset_key,method_norm,seed_norm,is_expected_method,is_expected_seed,is_finished_run,wrong_dataset_flag,is_evaluable_run,not_finished_flag,train_log_nmse_used,valid_log_nmse_used,id_log_nmse_used,ood_log_nmse_used,extreme_error_flag,run_outcome_class,failure_reason_normalized,result_status_raw,state_raw,timeout_type_raw,result_error_raw,result_valid_output_raw,result_metric_complete_raw,result_has_expression_raw,result_seconds,id_r2,ood_r2,result_equation,result_complexity,result_tree_depth,synthetic_missing_row
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,dso,521,True,True,True,False,True,False,-0.09726983589674493,-0.08340739522326313,-0.0365475810250702,-0.5129477944564953,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1756.276,0.08068308146150927,0.6929585486817036,"x₃            
             x₁⋅x₂⋅ℯ              
      ─────────────────────── - x₃
         ⎛        ⎛      x₃⎞⎞     
         ⎜  3  x₂⋅⎝x₂ - ℯ  ⎠⎟     
      sin⎝x₃ ⋅ℯ             ⎠     
-x₁ + ────────────────────────────
                   x₂",33.0,13.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,dso,522,True,True,True,False,True,False,-0.09455728034568572,-0.08033023903579396,-0.014542107703336,-0.29969889699459124,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3602.404,0.032901463674831266,0.4982979129454842,x1*(-x2 + cos(x1*(x2/x3 + x3 - exp(exp(x1))))/x3)*exp(-x2)/x3**2,32.0,10.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,imcts,520,True,True,True,False,True,False,-10.911683459540644,-10.911681935835471,-10.911689232740576,-10.911660792498314,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1025.98,0.9999999999877447,0.9999999999877401,8987773901.6430505*x0/x2 + 8987773901.6430505*x0*cos(x1)/x2**2,15.0,4.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,imcts,521,True,True,True,False,True,False,-0.14019302176760537,-0.16581773490741902,-0.08010719977526203,-0.006830664856637492,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.412,0.16841693981519024,0.015276868411089106,exp(cos(x1))/(x2*sin(x1 - 1.1978212057538085) + 4.5534124445417987e-10*x2**2/x0),21.0,7.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,imcts,522,True,True,True,False,True,False,-0.10535076736443993,-0.08531301308376892,-0.035613946255763335,-0.21769766446725977,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.892,0.07870463246333514,0.3940355584295342,x0*exp(-1.3823902635697722*x1)/x2**3,9.0,4.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,pyoperon,520,True,True,True,False,True,False,-0.0008271440687996904,0.0006322066309698986,-0.00043027333094952826,8.329485596724768e-06,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.379,0.0009607284722371601,-0.00035266659268495815,(8060692.000 + ((-38318636.000) * sin((((((-0.007) * X3) + (0.704 * X2)) * 0.499) ^ 2)))),14.0,7.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,pyoperon,521,True,True,True,False,True,False,-0.001005505319726223,0.0003000757732228375,0.0036856727082026555,-0.0007317218060498785,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,14.137,-0.008552491081720959,0.0013505138859848387,((-2234564.500) + (12662552306575045958593150976.000 * ((((0.491 * X1) * ((-2.512) * X1)) - ((-0.988) * X1)) * ((cos(0.240) + (0.140 / (sqrt(1 + ((-0.571) * X1) ^ 2)))) + (((-0.222) * X2) + ((-0.071) * X2)))))),29.0,9.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,pyoperon,522,True,True,True,False,True,False,-0.005811594278407533,-0.005215810497923104,0.002314760861404248,0.0002880950229452426,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.863,-0.005373872272846025,-0.000997285334911835,((-2140849.750) + (44924509871014122319993896960.000 * ((((0.135 * X1) + (0.672 * X1)) / (sqrt(1 + ((1.042 * X2) - (1.032 * X1)) ^ 2))) - sin(((0.933 * X1) ^ 2))))),26.0,8.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,udsr,520,True,True,True,False,True,False,-1.166997544792907,-1.1620476360238854,-1.3201005816394848,-0.005883523683682843,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.576,0.952146660372751,0.013126968700193808,x1*(x1 + (1.0 - (-3101.31*x1*x2**2 + 9.62963e-6*x1*x2*x3 + 1089.42*x1*x2 + 3.69924e-6*x1*x3 + 35357000.0*x1 + 103316.0*x2**3 + 1.82592e+15*x2**2*x3 + 63249900.0*x2**2 - 87653000.0*x2*x3**2 - 1.17943e+16*x2*x3 - 400219000.0*x2 + 0.898098*x3**3 + 110099000.0*x3**2 + 1.36127e+16*x3 + 417981000.0)*log(x3*sqrt(-x1 + 2*x3))/x3)/x3),93.0,11.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,udsr,521,True,True,True,False,True,False,-1.1676930386438007,-1.1643611973070127,-1.3184998294037544,-0.011881966286243143,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.618,0.9519699538097549,0.026663883890201134,x1*(4174.4*x1*x2**2 - 1.29581e-5*x1*x2*x3 - 1465.98*x1*x2 - 4.97779e-6*x1*x3 - 47686100.0*x1 - 146339.0*x2**3 - 2.44853e+15*x2**2*x3 - 89742300.0*x2**2 + 117680000.0*x2*x3**2 + 1.5838e+16*x2*x3 + 567847000.0*x2 - 1.2114*x3**3 - 148513000.0*x3**2 - 1.83625e+16*x3 - 593059000.0)/(x3*(x1 + sin(x3/(log(x3) - 1.0)))),84.0,9.0,False
g0423,423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,3,y,8000,1000,1000,1000,53,5,28235825615.541 * x0 * np.cos(x1) / (np.pi * x2 ** 2),g0423,udsr,522,True,True,True,False,True,False,-12.0,-12.0,-12.0,-12.0,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,2443.986,0.9999999999999264,0.9999999999999264,"⎛                           2                   2                   2      
x₁⋅⎝-5.80261e-6⋅x₁ - 254.688⋅x₂ ⋅x₃ + 3.57162e-6⋅x₂  + 1.97999e-5⋅x₂⋅x₃  + 265
──────────────────────────────────────────────────────────────────────────────
                                                                              
                                                                            x₃

                                         2                           ⎞        
7.25⋅x₂⋅x₃ - 9.09157e-6⋅x₂ - 1.9636e-5⋅x₃  - 2386.0⋅x₃ + 8987740000.0⎠⋅cos(x₂)
──────────────────────────────────────────────────────────────────────────────
2",44.0,5.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,dso,520,True,True,True,False,True,False,-0.08670233412294208,-0.06337123905237334,-0.10681820681515847,0.0005868648125095236,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1689.396,0.13509517297095552,-0.023131822574651073,"⎛          x₁         ⎞       
      ⎜ x₁ + ────────── + x₂⎟       
      ⎜      x₂⋅log(x₂)     ⎟       
x₁⋅cos⎝ℯ                    ⎠ - 2⋅x₂
────────────────────────────────────
                 x₂",24.0,10.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,dso,521,True,True,True,False,True,False,-0.10039760996633093,-0.11620539581398637,-0.0923962273009895,-0.020632015617224938,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1609.598,0.10589134183163573,0.025655108801691195,"x₁                                 
──────────────────────── + 2⋅x₂ + log(cos(x₁))
             ⎛ x₂⎞     2                      
       x₁⋅cos⎝ℯ  ⎠ + x₂                       
       ─────────────────                      
               x₂                             
-x₂ + ℯ",29.0,11.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,dso,522,True,True,True,False,True,False,-0.1003976112225869,-0.11620539581403809,-0.09239622731199293,-0.02063201561824953,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3602.762,0.10589134185428906,0.025655108803989912,x1/(-x2 + exp(x1*cos(x2 + exp(x2*(-x2 + 2*exp(x2))))/x2)),28.0,13.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,imcts,520,True,True,True,False,True,False,-12.0,-12.0,-12.0,-12.0,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,335.188,0.9999999999998778,0.9999999999998871,1348160917.600406*x0*sin(4*x0)/x1,10.0,4.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,imcts,521,True,True,True,False,True,False,-12.0,-12.0,-12.0,-12.0,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,244.242,0.999999999999963,0.9999999999999659,5392644477.5506981*x0**2*cos(x1)/sin(x1),11.0,4.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,imcts,522,True,True,True,False,True,False,-12.0,-12.0,-12.0,-12.0,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,208.401,1.0,1.0,-0.91210523062687205*x0**2 + 5392645462.793466*x0**2/x1 - x0*x1,18.0,4.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,pyoperon,520,True,True,True,False,True,False,-0.2792817333108818,-0.29656810064759603,-0.27059732535719616,-0.003797623907390373,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.293,0.406816308528433,-0.012854598192582722,((-78.584) + (768.524 * tanh(sqrt((((((-0.018) * X1) / tanh(((-1.405) * X2))) ^ 2) * tanh(sin(1.482))))))),19.0,10.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,pyoperon,521,True,True,True,False,True,False,-0.9539960146604876,-0.9779956283798203,-0.920140130024002,-0.6060503339993586,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.308,0.8670628396314671,0.7468986894243459,(43.141 + (0.024 * (((tanh(1.083) + ((-0.257) * X1)) * ((exp(((-0.287) * X1)) * (0.599 * X1)) / (0.437 * ((-1.979) * X2)))) ^ 2))),21.0,6.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,pyoperon,522,True,True,True,False,True,False,-6.217824748329622,-6.217824748329699,-6.217824748329474,-6.217824748329457,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.685,0.999999330174342,0.9999993812432073,(0.000 + (5329667072.000 * (sin(((0.657 * X1) / (sqrt(1 + (0.562 * X1) ^ 2)))) / ((0.909 * X2) / (1.401 * X1))))),19.0,8.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,udsr,520,True,True,True,False,True,False,-12.0,-12.0,-12.0,-12.0,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,33.136,0.999999999999217,0.9999999999992767,"⎛              2                                                   2   
1.0⋅x₁⋅⎜- 0.0469536⋅x₁  + 0.11659⋅x₁⋅x₂ + 5392650000.0⋅x₁ + 0.000162454⋅x₂  + 
       ⎝                                                                      
──────────────────────────────────────────────────────────────────────────────
                                                    x₂                        

                ⎛ 1.0⋅x₂ ⎞⎞
1.00001⋅x₂ + sin⎜────────⎟⎟
                ⎝x₁ - 1.0⎠⎠
───────────────────────────",36.0,7.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,udsr,521,True,True,True,False,True,False,-12.0,-12.0,-12.0,-12.0,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,35.449,0.9999999999999538,0.9999999999999573,"_____________________________________________
                    ⎛x₁     ⎞   ╱                          3                  
5392646565.32489⋅x₁⋅⎜── + x₂⎟⋅╲╱  - 7.51416218747039e-21⋅x₁  + 6.8579359343327
                    ⎝x₂     ⎠                                                 

______________________________________________________________________________
        2                             2                             2         
8e-21⋅x₁ ⋅x₂ + 8.07204739989856e-14⋅x₁  + 1.85950589804711e-23⋅x₁⋅x₂  - 1.7568
                                                                              

______________________________________________________________________________
                                                                      3       
1726551338e-13⋅x₁⋅x₂ - 0.0198023517870646⋅x₁ + 3.87742020589749e-22⋅x₂  + 4.93
                                                                              

_________________________________________________
                   2                             
940311651732e-12⋅x₂  + 0.0631773836043766⋅x₂ + 1",56.0,6.0,False
g0424,424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,2,y,8000,1000,1000,1000,41,4,16941495369.3246 * x0 ** 2 / (np.pi * x1),g0424,udsr,522,True,True,True,False,True,False,-12.0,-12.0,-12.0,-12.0,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,43.838,0.9999999999994624,0.9999999999994967,"⎛     ⎛      x₁           ⎞   0.911733914786965⋅x₁⎞ ⎛            2            
⎜- x₁⋅⎜-x₁ + ── + x₂ - 1.0⎟ - ────────────────────⎟⋅⎝0.0514992⋅x₁  - 0.127877⋅
⎝     ⎝      x₂           ⎠            x₂         ⎠                           

                                        2               ⎞
x₁⋅x₂ - 5914710000.0⋅x₁ - 0.000178181⋅x₂  - 0.0353549⋅x₂⎠",43.0,7.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,dso,520,True,True,True,False,True,False,-0.023855107181541567,0.0133690887273817,0.009676906687020832,-7.104397713125886e-06,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1761.293,-0.02288188005421543,-0.0019056697223442942,"x₁ - x₃        
              x₃⋅ℯ               
      ───────────────────────────
         ⎛               x₃     ⎞
      sin⎜x₁ - x₂ + ────────────⎟
         ⎜                 ⎛ x₂⎞⎟
         ⎜                 ⎝ℯ  ⎠⎟
         ⎝          -x₁ + ℯ     ⎠
x₃ + ℯ",30.0,12.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,dso,521,True,True,True,False,True,False,-0.02879342589374576,-0.026026108497887755,0.03017408379455985,2.970793768080634,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,1679.433,-0.07231569456322418,-935.7586385477907,"⎛                ⎛        ⎛       x₁ + log(x₂)⎞⎞⎞        
⎜                ⎜        ⎜       ────────────⎟⎟⎟        
⎜                ⎜        ⎜            x₃     ⎟⎟⎟        
⎜                ⎜        ⎜ x₁ + ℯ            ⎟⎟⎟        
⎜                ⎜        ⎝ℯ                  ⎠⎟⎟        
⎜                ⎜ -x₂ + ℯ                     ⎟⎟        
⎜       x₂⋅x₃    ⎝ℯ                            ⎠⎟        
⎝-x₂ + ℯ      + ℯ                               ⎠⋅sin(x₂)",30.0,13.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,dso,522,True,True,True,False,True,False,-0.022331239816857362,-0.011125762929289629,0.01677423065081476,2.0111293098626244,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3602.136,-0.039735348729830866,-101.79293075591688,x2*(x2 + exp(x1 - x2 + x3*(-x3 + exp(x1))/log(x2) + 2*x3) + sin(log(x2))),28.0,8.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,imcts,520,True,True,True,False,True,False,-0.40374497525284503,-0.3531695427054791,-0.3448502061637114,-0.1844253882400376,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.438,0.5478335112725046,0.3447477054643947,4.7121431240195872e+26*x0*x1*exp(-cos(x2)/(x2 - 0.034162278482876354)),14.0,6.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,imcts,521,True,True,True,False,True,False,-1.0123267708755825,-0.783345823479842,-0.9792714554023902,-0.8373160339964817,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.401,0.8950754480802195,0.8542804220694682,1.250891408152885e+26*x0*x1*x2*exp(0.005900276098063405*x2),9.0,4.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,imcts,522,True,True,True,False,True,False,-0.9949011608754899,-0.7778200051903683,-0.9654465744631954,-0.6494213053905598,False,valid_finite_result,none,ok,done,budget_exhausted_with_output,,1,1,1,3601.967,0.8916816578976414,0.77539850987953,6.717976997522782e+27*x0*x1*exp(-x2/(x2 + 1.580566211197192))*exp(-10.0/(x2 + 1.580566211197192)),21.0,6.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,pyoperon,520,True,True,True,False,True,False,-0.1210782759776064,-0.06568090503106164,-0.0845107765662725,-0.09044083042892555,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.182,0.17654892268411526,0.18643340489889082,(0.174 + (182451001008062464.000 * (((-1.220) * X3) * sin(sin(((-1.084) * X1)))))),10.0,6.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,pyoperon,521,True,True,True,False,True,False,-0.04341089739877816,-0.038467572099572994,-0.03645051614333989,-0.016137401262805467,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.34,0.08019013626555593,0.03462391180653335,(0.043 + ((-1945773979276935168.000) * ((((0.491 * X1) * ((-2.512) * X1)) - ((-0.988) * X1)) * log(sin(cos((sin(sqrt((0.183 * X2))) - sin(tanh((-0.584)))))))))),24.0,10.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,pyoperon,522,True,True,True,False,True,False,-0.1203158222778092,-0.06599858654260302,-0.08452713479800204,-0.0883797654675801,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,6.68,0.17657993838986163,0.18256322264513014,(0.153 + (585211902787846144.000 * (tanh((0.285 * X1)) * (0.263 + (1.392 * X3))))),13.0,5.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,udsr,520,True,True,True,False,True,False,-11.270614202637246,-11.270759535397879,-11.270733558634593,-11.26996637726527,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,164.215,0.999999999994637,0.999999999994619,"⎛           2                     2                    2               
2⋅x₂ + ⎝0.562035⋅x₁ ⋅x₂ - 1007920000.0⋅x₁ ⋅x₃ - 110524000.0⋅x₁  - 335923000.0⋅

     2                                                               2        
x₁⋅x₂  - 2.39379e+17⋅x₁⋅x₂⋅x₃ - 3.34414e+16⋅x₁⋅x₂ - 2.43771e+26⋅x₁⋅x₃  - 2.616

                                              3                 2             
44e+25⋅x₁⋅x₃ - 2.77713e+24⋅x₁ + 1.70362e+16⋅x₂  + 1.47698e+26⋅x₂ ⋅x₃ + 1.19712

       2                    2                                                 
e+24⋅x₂  + 1.56629e+23⋅x₂⋅x₃  + 1.89652e+34⋅x₂⋅x₃ + 2.5521e+23⋅x₂ - 8.94887e+1

    3                 2                                         ⎞           
5⋅x₃  + 5.69505e+16⋅x₃  + 6.95294e+15⋅x₃ + sin(x₁) - 5.74315e+15⎠⋅sin(x₁⋅x₂)",100.0,6.0,False
g0425,425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,3,y,8000,1000,1000,1000,48,5,6.03682463024449e+33 * np.pi * x0 * x1 ** 2 * x2,g0425,udsr,521,True,True,True,False,True,False,-11.27080213107225,-11.270802130826866,-11.270802131018158,-11.27080213152677,False,valid_finite_result,none,ok,done,not_timeout,,1,1,1,47.12,0.9999999999946377,0.9999999999946293,"2 ⎛          2               2                2                        
- x₁⋅x₂ ⋅⎝94.7969⋅x₁ ⋅x₃ + 8.4043⋅x₁  + 36.8125⋅x₁⋅x₂  + 24863800000.0⋅x₁⋅x₂⋅x

                                          2                            ⎛    2 
₃ + 2855270000.0⋅x₁⋅x₂ + 2.40447e+19⋅x₁⋅x₃  + 2.3734e+18⋅x₁⋅x₃ + x₁⋅sin⎝2⋅x₃  

    ⎞                                    3                 2                  
+ x₃⎠ - 1.50758e+18⋅x₁ - 39141200000.0⋅x₂  - 1.15089e+19⋅x₂ ⋅x₃ - 6.71036e+18⋅

  2                    2                                                      
x₂  + 2.12497e+26⋅x₂⋅x₃  - 2.12544e+27⋅x₂⋅x₃ - 7.04804e+26⋅x₂ - 1.47238e+17⋅x₃

3                 2                               ⎞     
  + 1.64432e+19⋅x₃  - 1.89652e+34⋅x₃ + 8.28556e+20⎠ + x₁",101.0,9.0,False
