dataset_id,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,method_norm,n_expected_seeds,n_observed_rows,n_finished_seeds,n_evaluable_seeds,n_valid_finite_seeds,n_valid_extreme_seeds,n_valid_total_seeds,n_invalid_seeds,n_timeout_seeds,n_not_finished_seeds,n_wrong_dataset_seeds,completion_rate,evaluable_rate,valid_rate,valid_rate_over_expected,invalid_rate,timeout_rate,extreme_error_rate,median_log_train_nmse,median_log_valid_nmse,median_log_id_nmse,median_log_ood_nmse,iqr_log_id_nmse,iqr_log_ood_nmse,median_id_r2,median_ood_r2,median_runtime,p95_runtime,median_complexity,iqr_complexity,median_tree_depth,dominant_run_outcome_class,dominant_failure_reason
g0415,feynman-i.48.2,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2,feynman-i.48.2,feynman-i.48.2,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.8059846913208744,-3.6726857021507007,-3.8753538245085606,-2.3786962621723426,0.16134861164076053,0.08870394306853235,0.9997647705227775,0.7800262962697704,3601.532,3601.7839999999997,20.0,4.0,10.0,valid_finite_result,none
g0416,feynman-i.8.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14,feynman-i.8.14,feynman-i.8.14,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.5778035440898242,-0.593906866067112,-0.5848421953677188,-0.2867078120227098,0.006040130582234959,0.05994931806508841,0.09573709374488315,-1.2370722107337881,1505.198,3392.5573999999997,14.0,3.5,8.0,valid_finite_result,none
g0416,feynman-i.8.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14,feynman-i.8.14,feynman-i.8.14,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.7887619467697997,-0.7679790686904356,-0.7832306893672744,-0.6276417673544199,0.664232944218083,0.5690566175512874,0.42732764052129457,-0.02034266699419529,3602.22,3602.3523,22.0,8.5,6.0,valid_finite_result,none
g0416,feynman-i.8.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14,feynman-i.8.14,feynman-i.8.14,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.6312469688827347,-0.6350578632273949,-0.654125695590003,-0.29299669147283874,0.0739745007252981,0.1571373822423478,0.2290766218358421,-1.204911301649863,6.427,6.5089,23.0,8.0,9.0,valid_finite_result,none
g0416,feynman-i.8.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14,feynman-i.8.14,feynman-i.8.14,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,1.0472041194607495,1.0,1.0,76.533,86.1531,34.0,7.0,6.0,valid_finite_result,none
g0417,feynman-ii.11.3,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3,feynman-ii.11.3,feynman-ii.11.3,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.15767029855083595,0.8117746407525755,2.2570833937215817,1.9161605692192436,0.8751839560820045,2.0712841244510147,-180.00141365198073,-81.50212611551582,1808.181,3422.9961,20.0,4.5,8.0,valid_finite_result,none
g0417,feynman-ii.11.3,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3,feynman-ii.11.3,feynman-ii.11.3,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0014366151895832075,0.15468620513150336,0.09335790411247517,0.6268465711380278,1.6088883344618259,-0.42983122876946833,-0.24068769665247536,3602.489,3603.3404,45.0,18.5,7.0,valid_finite_result,none
g0417,feynman-ii.11.3,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3,feynman-ii.11.3,feynman-ii.11.3,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.001514217343644678,0.025024729039950403,1.7155283183947971,4.456491551806112,0.10543864350786691,0.585155531485559,-51.0147950333033,-28627.337154590554,6.453,6.9777,9.0,5.5,4.0,valid_finite_result,none
g0417,feynman-ii.11.3,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3,feynman-ii.11.3,feynman-ii.11.3,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.47634938343570055,-0.7650356148050858,-2.9811603519267504,-1.526018909842681,7.3953245463358135,7.865646494395289,0.9989542250827119,0.9701952377679033,3601.771,3603.4963000000002,25.0,6.5,6.0,valid_finite_result,none
g0418,feynman-ii.21.32,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32,feynman-ii.21.32,feynman-ii.21.32,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.2506423206249812,-0.17918656302197997,-0.2306582303912287,-0.8127514914690346,0.009024744486953784,0.8731318334010808,0.41182643274567243,0.8460165457910656,1883.375,3430.5838999999996,18.0,9.0,6.0,valid_finite_result,none
g0418,feynman-ii.21.32,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32,feynman-ii.21.32,feynman-ii.21.32,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.6235880677392527,-2.7300486802237285,-2.6853142559607797,-1.4504110495006244,0.0782005023102208,0.16810742185686744,0.9979353355611925,0.9645338130000286,3601.409,3601.8752,16.0,3.0,5.0,valid_finite_result,none
g0418,feynman-ii.21.32,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32,feynman-ii.21.32,feynman-ii.21.32,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.595636606720732,-1.7239238537872272,-1.5812797204144478,-0.6626526096489214,0.5490316077066002,0.34061923777439373,0.9737648221155335,0.7824430611261817,6.324,6.723599999999999,8.0,7.0,4.0,valid_finite_result,none
g0418,feynman-ii.21.32,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.21.32,feynman-ii.21.32,feynman-ii.21.32,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.42350061269886,-2.3274863440491975,-2.3752379824937226,-3.1827652142195784,5.207766256454249e-05,0.00021841866244143304,0.9957837558545778,0.9993431588770644,3601.572,3602.0688,86.0,7.0,5.0,valid_finite_result,none
g0419,feynman-ii.34.2,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2,feynman-ii.34.2,feynman-ii.34.2,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,180.342,250.86239999999998,8.0,3.0,4.0,valid_finite_result,none
g0419,feynman-ii.34.2,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2,feynman-ii.34.2,feynman-ii.34.2,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.5115633514443125,3.4440574830664517,0.9999999999999071,0.9999999999999887,30.316,91.6933,15.0,6.5,4.0,valid_finite_result,none
g0419,feynman-ii.34.2,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2,feynman-ii.34.2,feynman-ii.34.2,pyoperon,3,3,3,3,1,0,1,0,0,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,5.157070714962047,4.893496218205383,5.109300793901021,0.873547751220884,0.0,0.0,-128618.18623727025,-6.507039322121116,6.323,6.7352,9.0,0.0,6.0,partial_output,metric_incomplete
g0419,feynman-ii.34.2,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2,feynman-ii.34.2,feynman-ii.34.2,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.04333293079592693,0.04338154754473145,0.999999999999997,0.999999999999997,220.28,222.7253,12.0,11.5,5.0,valid_finite_result,none
g0420,feynman-ii.34.29a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a,feynman-ii.34.29a,feynman-ii.34.29a,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.10647433153635047,-0.10704576202006717,-0.10740530691929419,1.0634682029820326,0.0812838210129741,1.8098108211645818,0.2190025549325222,-10.580076008306037,1732.497,3415.4799,18.0,6.5,10.0,valid_finite_result,none
g0420,feynman-ii.34.29a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a,feynman-ii.34.29a,feynman-ii.34.29a,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,300.924,1640.7603,6.0,11.5,3.0,valid_finite_result,none
g0420,feynman-ii.34.29a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a,feynman-ii.34.29a,feynman-ii.34.29a,pyoperon,3,3,3,3,2,0,2,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012646610871547281,-0.0005601616526853537,6.336,6.7653,11.0,2.0,6.0,valid_finite_result,none
g0420,feynman-ii.34.29a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.29a,feynman-ii.34.29a,feynman-ii.34.29a,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.3645999374264157,0.3645999374309419,0.9999999999995611,0.9999999999995609,115.894,163.62279999999998,41.0,11.5,8.0,valid_finite_result,none
g0421,feynman-ii.34.2a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,feynman-ii.34.2a,feynman-ii.34.2a,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.46511690536292194,-0.4651169053630928,-0.4651169053628934,-0.4651169053633603,2.3198425479489817,1.4311659790503823,0.6569749153628739,0.6571782449915977,3602.372,3603.0335,19.0,6.0,7.0,valid_finite_result,none
g0421,feynman-ii.34.2a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,feynman-ii.34.2a,feynman-ii.34.2a,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-10.89042865178902,0.0,1.8800963209316333,0.9999999999999133,0.9999999999871247,27.839,130.67389999999997,18.0,40.0,7.0,valid_finite_result,none
g0421,feynman-ii.34.2a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,feynman-ii.34.2a,feynman-ii.34.2a,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.2122272246087684,-0.22103334976533678,-0.23796132566645276,0.464823121096235,0.11956135596972635,0.2290752291959286,0.4212627186185818,-1.9174834448056899,6.327,6.8436,9.0,5.0,5.0,valid_finite_result,none
g0421,feynman-ii.34.2a,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.34.2a,feynman-ii.34.2a,feynman-ii.34.2a,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.999999999999872,0.9999999999998721,34.574,226.41979999999998,24.0,4.0,6.0,valid_finite_result,none
g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,73.977,83.27579999999999,8.0,0.0,5.0,valid_finite_result,none
g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-10.995765495692769,-10.988977876287464,-10.770569414952313,-12.0,0.0002949616318552728,0.0,0.9999999999830398,0.9999999999998498,31.562,77.91379999999998,5.0,0.5,2.0,valid_finite_result,none
g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,pyoperon,3,3,3,3,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.957,13.3218,,,,partial_output,metric_incomplete
g0422,feynman-ii.37.1,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.37.1,feynman-ii.37.1,feynman-ii.37.1,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,402.78,669.3069,16.0,9.0,5.0,valid_finite_result,none
g0423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.09455728034568572,-0.08033023903579396,-0.014542107703336,-0.29969889699459124,0.0165993559229536,1.486083278707214,0.032901463674831266,0.4982979129454842,1756.276,3417.7912,32.0,4.0,11.0,valid_finite_result,none
g0423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.14019302176760537,-0.16581773490741902,-0.08010719977526203,-0.21769766446725977,5.438037643242406,5.452415063820838,0.16841693981519024,0.3940355584295342,3601.412,3601.844,15.0,6.0,4.0,valid_finite_result,none
g0423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.001005505319726223,0.0003000757732228375,0.002314760861404248,8.329485596724768e-06,0.002057973019576092,0.0005099084144975605,-0.005373872272846025,-0.00035266659268495815,6.863,13.4096,26.0,7.5,8.0,valid_finite_result,none
g0423,feynman-ii.6.11,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.6.11,feynman-ii.6.11,feynman-ii.6.11,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.1676930386438007,-1.1643611973070127,-1.3201005816394848,-0.011881966286243143,5.340750085298123,5.997058238158158,0.952146660372751,0.026663883890201134,3601.576,3601.6138,84.0,24.5,9.0,valid_finite_result,none
g0424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.10039760996633093,-0.11620539581398637,-0.09239622731199293,-0.020632015617224938,0.007210989757084479,0.010609440215379526,0.10589134185428906,0.025655108801691195,1689.396,3411.4254,28.0,2.5,11.0,valid_finite_result,none
g0424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.999999999999963,0.9999999999999659,244.242,326.0934,11.0,4.0,4.0,valid_finite_result,none
g0424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.9539960146604876,-0.9779956283798203,-0.920140130024002,-0.6060503339993586,2.973613711486139,3.1070135622110335,0.8670628396314671,0.7468986894243459,6.308,6.6472999999999995,19.0,1.0,8.0,valid_finite_result,none
g0424,feynman-ii.8.7,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.8.7,feynman-ii.8.7,feynman-ii.8.7,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,0.9999999999994624,0.9999999999994967,35.449,42.999100000000006,43.0,10.0,7.0,valid_finite_result,none
g0425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.023855107181541567,-0.011125762929289629,0.01677423065081476,2.0111293098626244,0.010248588553769509,1.4854004362391735,-0.039735348729830866,-101.79293075591688,1761.293,3418.0516999999995,30.0,1.0,12.0,valid_finite_result,none
g0425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.9949011608754899,-0.7778200051903683,-0.9654465744631954,-0.6494213053905598,0.31721062461933935,0.326445322878222,0.8916816578976414,0.77539850987953,3601.438,3601.9141,14.0,6.0,6.0,valid_finite_result,none
g0425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,pyoperon,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.1203158222778092,-0.06568090503106164,-0.0845107765662725,-0.0883797654675801,0.024038309327331073,0.03715171458306004,0.17654892268411526,0.18256322264513014,6.34,6.646,13.0,7.0,6.0,valid_finite_result,none
g0425,feynman-iii.13.18,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.13.18,feynman-iii.13.18,feynman-iii.13.18,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-11.270796175712134,-11.270802130826866,-11.270802131018158,-11.270746717414195,3.5924285226585084e-05,0.00041787713074903365,0.9999999999946377,0.9999999999946286,121.975,159.991,100.0,0.5,6.0,valid_finite_result,none
g0426,feynman-iii.14.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14,feynman-iii.14.14,feynman-iii.14.14,dso,3,3,3,3,0,3,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-2.580864265848775e-08,0.00011452800480442392,8.004413915581443e-06,12.0,6.101818325149011e-05,0.0,-0.0010194504637757174,-5.874910866090723e+50,1748.451,3417.0590999999995,26.0,6.5,7.0,valid_extreme_error,none
g0426,feynman-iii.14.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14,feynman-iii.14.14,feynman-iii.14.14,imcts,3,3,3,3,0,3,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.660409862684138,2.3529590183899566e-14,3.2208537382878595e-14,12.0,5.955409188867003e-11,0.0,-0.0010010010003773662,-2.9722665428673745e+42,3601.441,3601.9036,38.0,12.5,6.0,valid_extreme_error,none
g0426,feynman-iii.14.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14,feynman-iii.14.14,feynman-iii.14.14,pyoperon,3,3,3,3,0,3,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-8.434062915429294e-05,1.511214205397386,0.20475609274356843,12.0,0.0,0.0,-0.6039491824593468,-2.5547128356232262e+63,6.461,6.521299999999999,13.0,2.5,6.0,valid_extreme_error,none
g0426,feynman-iii.14.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.14.14,feynman-iii.14.14,feynman-iii.14.14,udsr,3,3,3,3,0,3,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.011652711383056635,3.0242732550885063,1.4820832126947845,12.0,0.19571937885196844,0.0,-29.37510056571368,-7.6359334185173085e+65,3601.777,3601.8264999999997,187.0,3.5,6.0,valid_extreme_error,none
g0427,feynman-iii.15.12,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12,feynman-iii.15.12,feynman-iii.15.12,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.485865382343903,-2.7593302039756225,-2.084572398895279,-4.819003327795611,5.2453745347236236e-08,6.252750591073664e-06,0.9915177356840789,0.9997282128965647,1672.128,3410.0883,16.0,1.5,6.0,valid_finite_result,none
g0427,feynman-iii.15.12,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12,feynman-iii.15.12,feynman-iii.15.12,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,4.966380904771129,3.7305607395377542,0.9999999999999583,0.9999999999992074,2774.16,3519.1070999999997,13.0,4.5,5.0,valid_finite_result,none
g0427,feynman-iii.15.12,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12,feynman-iii.15.12,feynman-iii.15.12,pyoperon,3,3,3,3,0,1,1,0,0,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12.0,12.0,12.0,12.0,0.0,0.0,-4.072788376142112e+45,-2.5225975835880997e+43,6.392,6.5522,9.0,0.0,6.0,partial_output,metric_incomplete
g0427,feynman-iii.15.12,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.12,feynman-iii.15.12,feynman-iii.15.12,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.4862951834948195,-2.7587780934325354,-2.073477189427866,-3.8193203226003116,0.07768734675679534,1.126012174230755,0.9912982418063152,0.9972841120363137,3601.563,3601.9716,11.0,7.5,5.0,valid_finite_result,none
g0428,feynman-iii.15.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14,feynman-iii.15.14,feynman-iii.15.14,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0003290482618203986,-0.000309325305988083,-0.0003294935570645991,0.8162424415889796,0.0001720837523624856,1.1211915885991237,-0.10459038302107326,-5.604201013797601,2181.26,3460.3840999999998,21.0,3.5,9.0,valid_finite_result,none
g0428,feynman-iii.15.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14,feynman-iii.15.14,feynman-iii.15.14,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-10.595066578971377,-10.594328491983822,-10.594975018957948,-12.0,4.810082274720303,5.78483458938867,0.9999999999719097,0.9999999999996737,2280.725,3469.7285,34.0,13.5,8.0,valid_finite_result,none
g0428,feynman-iii.15.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14,feynman-iii.15.14,feynman-iii.15.14,pyoperon,3,3,3,3,1,1,2,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,6.0,6.0,6.0,6.0,6.0,6.0,-1.2151085291668715e+44,-7.512681454957893e+48,6.324,6.6732,11.0,2.0,6.0,partial_output,none
g0428,feynman-iii.15.14,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.15.14,feynman-iii.15.14,feynman-iii.15.14,udsr,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-11.755629298565408,-11.755629298431549,-11.755629298482797,-11.755629300260566,0.049894358630421465,0.058806483828854894,0.9999999999980596,0.9999999999982301,1455.957,2024.6642999999997,58.0,4.5,7.0,valid_finite_result,none
g0429,feynman-iii.17.37,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37,feynman-iii.17.37,feynman-iii.17.37,dso,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,24.668,25.3457,10.0,3.5,6.0,valid_finite_result,none
g0429,feynman-iii.17.37,srsd,srsd-feynman_medium,medium non-dummy,sim-datasets-data/srsd/srsd-feynman_medium/feynman-iii.17.37,feynman-iii.17.37,feynman-iii.17.37,imcts,3,3,3,3,3,0,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-12.0,-12.0,-12.0,-12.0,0.0,0.0,1.0,1.0,6.103,7.1605,1.0,0.0,1.0,valid_finite_result,none
