x0,x1,x2,y
2.266289442777633667e-01,4.388848831426487439e-27,7.612258789062500000e+03,4.547474050965727432e-13
1.918481290340423584e-01,2.732724916657387160e-27,1.168138916015625000e+03,3.258776983070671429e-13
7.111122012138366699e-01,-5.114875598136385139e-28,-1.525255175781250000e+04,4.477295704324868453e-12
9.431964159011840820e-01,8.856906539233755359e-27,-1.025245483398437500e+03,7.876691486552456212e-12
2.891436219215393066e-01,1.886859181384435315e-27,2.632421630859375000e+03,7.402300885965551469e-13
1.204951927065849304e-01,2.953334125107620207e-28,1.254252441406250000e+03,1.285520355529673475e-13
1.274226188659667969e+00,-1.446159610010987142e-27,7.727930664062500000e+03,1.437581824415001819e-11
2.086986541748046875e+00,-3.427604485045185069e-27,-1.207816210937500000e+04,3.856370778265727495e-11
9.847770690917968750e+00,2.960561658706419407e-28,3.511792724609375000e+03,8.586484856465403936e-10
1.347184062004089355e+00,2.001095330849775333e-27,-3.113823828125000000e+04,1.606916856522477843e-11
8.405299186706542969e-01,5.782289961069762774e-27,-1.810597851562500000e+04,6.255267137600384331e-12
4.630554616451263428e-01,9.137589258212817848e-27,-5.815465234375000000e+04,1.898477902662065731e-12
6.341246604919433594e+00,-2.443076801194207650e-27,-2.844398242187500000e+04,3.560318151407670939e-10
3.095010042190551758e+00,-1.733718524818743989e-28,-6.244816406250000000e+04,8.481323976461396796e-11
2.293417930603027344e+00,3.520924264942501950e-27,7.290876562500000000e+04,4.656996316354522492e-11
5.187180638313293457e-01,-1.788220055203093804e-28,1.541555175781250000e+03,2.382331961911510199e-12
6.502239704132080078e-01,2.407262400541377051e-27,-1.959375488281250000e+03,3.743393182237264583e-12
3.488057851791381836e+00,-3.291817035057406054e-28,3.336323974609375000e+03,1.077226086110272263e-10
9.052522659301757812e+00,1.303327108286639618e-28,-8.440524414062500000e+03,7.255689937757381358e-10
4.801908135414123535e-01,-1.047851177086836016e-28,-1.443192187500000000e+04,2.041583698972337935e-12
2.167356759309768677e-01,-1.628752405806474444e-27,1.126094482421875000e+03,4.159109580174902288e-13
7.474059462547302246e-01,-1.104226444714080173e-27,4.363713378906250000e+03,4.945982859383413199e-12
7.045613765716552734e+00,-2.663939076839133180e-28,1.422883422851562500e+03,4.395185326799833092e-10
6.323885440826416016e+00,4.690584564703127338e-28,-2.785167187500000000e+04,3.540849835559356507e-10
1.145424917340278625e-01,-5.436254564991310992e-28,-3.757419531250000000e+04,1.161643210009083438e-13
1.068255454301834106e-01,-1.622284097865876998e-28,3.691672363281250000e+03,1.010391721461764702e-13
8.716985583305358887e-01,-8.446644942480386378e-27,-1.324128662109375000e+03,6.727786296817361844e-12
8.662714362144470215e-01,-2.933981418061445068e-28,-6.689044433593750000e+03,6.644274106598624385e-12
6.815837621688842773e-01,-1.532611234837127482e-28,-1.822870117187500000e+04,4.113182884568633568e-12
1.090236082673072815e-01,1.829158898029577045e-27,-6.213086718750000000e+04,1.052399473447894473e-13
2.380217075347900391e+00,2.439133700374317833e-28,1.125571411132812500e+03,5.016175322336557940e-11
3.016146183013916016e+00,-3.182943974559952562e-28,3.080086718750000000e+04,8.054606287499765926e-11
1.320680081844329834e-01,1.580120074705271816e-27,-1.774086791992187500e+03,1.544311011535126621e-13
9.871531486511230469e+00,2.903278965111752899e-28,-3.055409667968750000e+03,8.627969450003547536e-10
9.903791427612304688e+00,-4.316406902498305950e-27,-4.204648046875000000e+04,8.684453156604377000e-10
1.929591655731201172e+00,-5.171675605538739596e-28,9.307874218750000000e+04,3.296631023719243103e-11
1.989375710487365723e+00,-2.104978355009570105e-28,5.466514843750000000e+04,3.504073073368196845e-11
1.317620158195495605e+00,7.166863916656084837e-28,2.759953515625000000e+04,1.537163278608755235e-11
1.383634924888610840e+00,7.005269727637246007e-28,5.077519140625000000e+04,1.695050176608869918e-11
1.386756777763366699e+00,8.920917132051398408e-28,8.079300781250000000e+04,1.702707766448874338e-11
2.568809390068054199e-01,-5.000024595536299497e-27,5.876111328125000000e+03,5.842561677515956120e-13
2.596372961997985840e-01,-3.399938886580051303e-27,-2.477004101562500000e+04,5.968616443099983293e-13
1.111630350351333618e-01,1.214847816266799787e-27,-2.296840625000000000e+04,1.094108256684961367e-13
2.058488875627517700e-01,-5.140166428683592224e-28,3.401273046875000000e+04,3.751773197668839543e-13
5.965880393981933594e+00,-4.829010779455959915e-28,5.887038574218750000e+03,3.151291450009807704e-10
7.974162101745605469e+00,1.407015565373802671e-28,9.258551562500000000e+04,5.630015897928331015e-10
4.595594882965087891e+00,1.743039062784606017e-28,1.080322021484375000e+03,1.869919913355388985e-10
9.184026718139648438e+00,3.360725797354360549e-27,-3.295574218750000000e+03,7.468025087220553360e-10
2.652043998241424561e-01,-2.341243255384732554e-27,1.245443237304687500e+03,6.227317381375663263e-13
1.358366459608078003e-01,3.070596969777061985e-27,4.109757812500000000e+03,1.633704158282914265e-13
1.409760564565658569e-01,-1.262243026268225274e-27,-1.639359375000000000e+04,1.759665953530650806e-13
1.111683025956153870e-01,8.831391048958535504e-27,-1.793563671875000000e+04,1.094211933517705293e-13
3.052138090133666992e+00,3.336135909010413199e-27,1.424411254882812500e+03,8.247984933928975693e-11
3.380955159664154053e-01,-1.664801577319525848e-27,9.725398437500000000e+03,1.012088199706107083e-12
6.795801520347595215e-01,-2.474109551129362230e-28,-4.811204101562500000e+03,4.089035533783036414e-12
4.304554462432861328e-01,-3.030213878110155985e-28,-1.450506225585937500e+03,1.640574503504466097e-12
2.000026404857635498e-01,-2.476482778303333401e-28,-5.335954101562500000e+03,3.541693576868815141e-13
4.857087433338165283e-01,-3.206741487176530394e-28,-1.665351196289062500e+03,2.088773598529769515e-12
1.248987168073654175e-01,6.963406173622089538e-27,-4.546804199218750000e+03,1.381196453867014617e-13
5.700018882751464844e+00,2.037073676289121895e-28,3.829387695312500000e+03,2.876683613539654516e-10
7.177742958068847656e+00,-5.112211074058325398e-28,-4.992256835937500000e+03,4.561580002615528429e-10
4.888760149478912354e-01,2.906082107997559911e-27,2.429792187500000000e+04,2.116103733212915117e-12
6.227665543556213379e-01,1.974799092649225197e-28,-1.781866406250000000e+04,3.433918947803871191e-12
2.086153030395507812e+00,3.142753861073474163e-27,6.261124023437500000e+03,3.853291297151173467e-11
3.485765159130096436e-01,1.383288397348443583e-27,2.167544921875000000e+04,1.075810447670466630e-12
1.378725647926330566e+00,5.908467068783298093e-28,8.564834960937500000e+03,1.683043114597548850e-11
1.267491132020950317e-01,-1.121883851926708448e-27,-2.983564843750000000e+04,1.422425003304306212e-13
8.306795120239257812e+00,2.530803295347035120e-27,1.600383984375000000e+04,6.109511230256714498e-10
2.067062854766845703e+00,6.077355910059498018e-27,-3.533019140625000000e+04,3.783091548359429623e-11
3.955365896224975586e+00,-1.323383405689748025e-27,-8.142433105468750000e+03,1.385201120474022218e-10
5.172295570373535156e-01,1.620676596363669887e-27,-9.249929687500000000e+03,2.368679037634269235e-12
5.933151245117187500e+00,1.031171540432848836e-28,-7.212446777343750000e+03,3.116810143310999592e-10
1.739891022443771362e-01,4.876289470695749974e-28,-6.331434765625000000e+04,2.680301184991573660e-13
2.318638712167739868e-01,-5.581126963564504867e-27,1.897255859375000000e+03,4.759986350390266185e-13
5.943948268890380859e+00,-2.951798099680474167e-27,1.541104614257812500e+03,3.128164671739597225e-10
7.041473388671875000e+00,4.112606921713193039e-27,-2.092837109375000000e+04,4.390021124400789176e-10
6.202810406684875488e-01,-4.514137122470688048e-28,-2.893374511718750000e+03,3.406563876470758423e-12
8.310533761978149414e-01,3.251578339988080486e-28,-6.633544531250000000e+04,6.115012576163314506e-12
2.726522982120513916e-01,-5.195834663354127521e-27,-1.483394897460937500e+03,6.581998943273881242e-13
5.028939723968505859e+00,-1.642937770589485715e-28,3.114868164062500000e+03,2.239197299802597740e-10
7.944040775299072266e+00,3.360234011143061268e-28,1.131408984375000000e+04,5.587563189912714279e-10
3.794349133968353271e-01,-1.292994494135002098e-28,-1.339413208007812500e+03,1.274718069814440025e-12
1.073752641677856445e-01,-2.993108141429613744e-27,-6.531791992187500000e+03,1.020817274027113752e-13
4.970551967620849609e+00,-1.321264304971938749e-27,-2.935655273437500000e+03,2.187503234107879280e-10
1.135903954505920410e+00,3.643965862410077629e-28,2.230249804687500000e+04,1.142411859555991782e-11
2.655059397220611572e-01,-1.306784393278057755e-28,-3.116700390625000000e+04,6.241486277466790078e-13
2.390497207641601562e+00,-6.471412539667798358e-28,-1.883482421875000000e+04,5.059597532608428594e-11
8.527169227600097656e-01,3.051175940366109708e-28,-1.045114160156250000e+04,6.437975152984165561e-12
4.217982769012451172e+00,-5.500072661111012536e-27,3.695159375000000000e+04,1.575248681495722280e-10
4.020833671092987061e-01,1.418830784470753790e-28,-2.865124511718750000e+03,1.431435265458746997e-12
9.807051658630371094e+00,9.896579760368361380e-27,5.601359863281250000e+03,8.515622651472654070e-10
1.623707413673400879e-01,-2.873745310897060734e-28,-3.760176757812500000e+03,2.334291343119437867e-13
8.525335311889648438e+00,-3.928783697424485342e-28,6.740669921875000000e+03,6.435206811872262733e-10
1.399225234985351562e+00,2.542995491156475736e-28,2.342767089843750000e+03,1.733463893260900335e-11
2.431096553802490234e+00,-1.548168608038395915e-27,-4.505527734375000000e+04,5.232917918429613735e-11
6.763975143432617188e+00,2.375659864232175507e-28,2.800134179687500000e+04,4.050825230805799038e-10
2.968581676483154297e+00,-1.961743767261083136e-27,-8.508809570312500000e+03,7.802567619785705233e-11
1.864636659622192383e+00,-3.497911328037018869e-27,-1.025864062500000000e+04,3.078420504620815734e-11
4.152839183807373047e+00,-3.704454988620905836e-28,2.391899902343750000e+03,1.526967441378701551e-10
4.532890319824218750e-01,-4.523022592862112999e-27,1.642291210937500000e+04,1.819239854247700627e-12
6.240530610084533691e-01,-6.615622514636620243e-27,2.246201171875000000e+04,3.448121128901693311e-12
6.008204817771911621e-01,-2.077071148632912961e-27,-2.587847070312500000e+04,3.196163386037786935e-12
3.203292787075042725e-01,4.739242221783098658e-28,-3.432815185546875000e+03,9.085164803628031915e-13
1.013362258672714233e-01,-1.516489949348142466e-27,1.356338085937500000e+04,9.092200056000018793e-14
2.841410636901855469e-01,-4.699787139459895648e-27,-1.047940551757812500e+03,7.148379110866187602e-13
2.711630821228027344e+00,-7.410849003509820740e-27,1.079044799804687500e+03,6.510295080808248258e-11
7.551150321960449219e-01,1.424071215775307154e-27,1.274921679687500000e+04,5.048539277602293041e-12
2.795430123805999756e-01,-7.988666890610868118e-28,-2.909926757812500000e+04,6.918896336936819491e-13
2.337987422943115234e-01,-3.943896999328826688e-27,8.147275878906250000e+03,4.839760319938490873e-13
4.041719436645507812e-01,4.863016635594513680e-27,5.485468359375000000e+04,1.446344888474115908e-12
9.888204574584960938e+00,7.690370001546428848e-27,3.374529687500000000e+04,8.657138339529524274e-10
4.420571804046630859e+00,2.578085212519482028e-28,-8.480592187500000000e+04,1.730200288596606129e-10
2.640425205230712891e+00,1.642627960683806724e-27,1.493935546875000000e+03,6.172871935827828338e-11
4.556621074676513672e+00,-3.399090707032543165e-27,-6.772340332031250000e+03,1.838337954085389470e-10
1.213490813970565796e-01,-1.711274459470584287e-27,3.260973876953125000e+03,1.303804612017012143e-13
2.660716772079467773e-01,-2.361036037423200177e-28,-5.358594726562500000e+03,6.268113198620861581e-13
4.514022171497344971e-01,-1.043919631846612523e-28,-4.746967187500000000e+04,1.804126075963252696e-12
7.225100040435791016e+00,5.003708995816409499e-28,4.510833007812500000e+03,4.621971416707282287e-10
5.593877792358398438e+00,1.048107686881304091e-28,-2.090707763671875000e+03,2.770546292385489551e-10
1.019983887672424316e-01,-6.776501991053096970e-28,2.256725000000000000e+04,9.211410117743873416e-14
2.180418968200683594e+00,-6.242760551473306995e-27,4.792892968750000000e+04,4.209392556742130864e-11
9.959853172302246094e+00,-1.217027391184862822e-27,2.572240429687500000e+04,8.783050398086800215e-10
7.566606998443603516e-01,-2.993210215716666267e-27,3.662552734375000000e+03,5.069228457138530430e-12
1.663164347410202026e-01,-3.335567181897835648e-28,1.821290625000000000e+04,2.449118924156834520e-13
2.236344814300537109e+00,-2.687417848049914924e-28,-5.021134277343750000e+03,4.428096084252430842e-11
1.178119540214538574e+00,2.681958558881306255e-27,-1.384949462890625000e+03,1.228904651651152591e-11
4.000299930572509766e+00,-5.772897585916975103e-27,8.954272460937500000e+03,1.416852607460938884e-10
5.182596445083618164e-01,-5.199319440995501786e-27,-2.447399658203125000e+03,2.378123089077921470e-12
9.346556067466735840e-01,-2.872963383339639516e-28,-1.330494531250000000e+04,7.734687022808994783e-12
3.111349344253540039e+00,-2.313332919371915781e-28,-1.648588134765625000e+03,8.571109794131004378e-11
1.650383472442626953e+00,-5.510607883092799594e-27,-5.453464843750000000e+03,2.411621943809727497e-11
2.771956920623779297e-01,1.408803309844680122e-28,-1.947286499023437500e+03,6.803188112684821487e-13
2.293216943740844727e+00,-2.127064245536322391e-27,2.144802539062500000e+04,4.656180302431423002e-11
3.683837354183197021e-01,1.062101012374735650e-28,2.303090087890625000e+03,1.201546024134914070e-12
6.686717033386230469e+00,6.038222265444013237e-28,5.688461425781250000e+03,3.958816607863013814e-10
8.930976986885070801e-01,4.267792867731575000e-28,-5.502730468750000000e+03,7.062158149939712359e-12
2.001741647720336914e+00,-1.485532744015056476e-27,9.904950781250000000e+04,3.547770757728052615e-11
1.726493388414382935e-01,-6.728905039889996920e-28,-4.040513427734375000e+03,2.639182275498974661e-13
1.192534923553466797e+00,-2.123726416349704872e-27,-1.377358276367187500e+03,1.259162305672356652e-11
3.455825746059417725e-01,-9.860487833210544580e-27,-4.182033984375000000e+04,1.057409585239477146e-12
8.383426070213317871e-01,-4.070610093345884974e-27,-1.278986718750000000e+04,6.222753215490151035e-12
9.547775268554687500e+00,1.892598476692833583e-28,2.336204687500000000e+04,8.071307511237080234e-10
7.654311060905456543e-01,5.424043687661409820e-28,5.965478027343750000e+03,5.187424274855079176e-12
1.914946138858795166e-01,4.891538887698910889e-27,1.033336035156250000e+04,3.246778117627774352e-13
4.940711975097656250e+00,4.177871198628134958e-28,4.222778125000000000e+04,2.161317791404826494e-10
1.091239690780639648e+00,4.351973339670796692e-28,-1.061343627929687500e+03,1.054338040484825711e-11
3.401784300804138184e-01,-1.280085419052011943e-27,-1.258038085937500000e+04,1.024596965430724094e-12
7.792946815490722656e+00,-1.635388365948730799e-28,-3.449165234375000000e+04,5.377035483533632032e-10
3.948828220367431641e+00,1.479047030482586630e-28,2.099871093750000000e+04,1.380625891389541948e-10
5.148387908935546875e+00,-2.221393597910487061e-28,3.061782226562500000e+03,2.346832173039103964e-10
3.382503986358642578e+00,8.135619197227502988e-28,-2.162525195312500000e+04,1.013015643591685944e-10
6.129353046417236328e+00,3.494658865695186314e-28,-1.926543701171875000e+03,3.326356412536313201e-10
2.214929580688476562e+00,5.960338139975479516e-28,-4.049547656250000000e+04,4.343695889086340856e-11
3.705611467361450195e+00,-2.447144172643759053e-27,1.240328735351562500e+03,1.215792050368591504e-10
6.802634596824645996e-01,-4.268051905309095084e-28,-6.518483398437500000e+03,4.097262893548725415e-12
1.095290780067443848e-01,1.362192555183727861e-28,-3.786651367187500000e+03,1.062180671109608232e-13
3.293367624282836914e-01,1.981405586063332427e-27,-2.664982812500000000e+04,9.603288216725180959e-13
1.151726171374320984e-01,-9.976577112468373996e-28,9.987313476562500000e+03,1.174459428364763025e-13
2.427215337753295898e+00,1.775343793151531146e-27,-7.490053906250000000e+04,5.216222939696812944e-11
7.606933116912841797e-01,-5.126241955185672508e-27,9.928396875000000000e+04,5.123405606016762093e-12
6.153413653373718262e-01,6.498049884135623778e-27,6.807239843750000000e+04,3.352522903385390940e-12
3.570249080657958984e+00,-6.174710898376295035e-27,-6.060466406250000000e+04,1.128590831900311287e-10
3.628599345684051514e-01,1.285360348576694143e-28,-1.031930419921875000e+03,1.165782531273307221e-12
4.290211200714111328e+00,-2.000185256728679449e-28,3.098362792968750000e+03,1.629659324153820421e-10
1.761464715003967285e+00,1.186042356164080436e-27,3.278370361328125000e+03,2.747181822304600729e-11
9.142189979553222656e+00,3.130644961734128295e-27,6.325844238281250000e+03,7.400141055491360476e-10
3.163142800331115723e-01,5.524427200815755766e-27,-1.882961718750000000e+04,8.858845731637976506e-13
1.767960309982299805e+00,4.365264182217013007e-28,-3.187018750000000000e+04,2.767480515586395740e-11
3.565236926078796387e-01,-1.333612597403371950e-28,-1.881333862304687500e+03,1.125424406445141301e-12
1.017258644104003906e+00,5.688637765664044657e-27,-1.697617382812500000e+04,9.162253421235444506e-12
2.445734262466430664e+00,-1.135969525760973375e-27,-4.689269531250000000e+03,5.296123262166219092e-11
1.395729780197143555e+00,-6.483980580705886143e-27,-2.137688476562500000e+04,1.724813694647941986e-11
1.542422890663146973e+00,-1.097319867340513106e-27,-6.659447753906250000e+03,2.106427358927742688e-11
1.498651862144470215e+00,4.322746389799748195e-28,9.538349609375000000e+03,1.988570592914573609e-11
1.153604239225387573e-01,-2.904665008744479783e-27,2.176609863281250000e+03,1.178292760670857087e-13
1.211547493934631348e+00,2.655972708365418427e-28,-6.452463867187500000e+03,1.299632103324288579e-11
1.046209037303924561e-01,-3.212179350374507754e-28,-6.436236718750000000e+04,9.691175000079571555e-14
1.568178385496139526e-01,1.654607052344900892e-27,5.693280273437500000e+03,2.177361074643183181e-13
5.729434490203857422e-01,-5.337568470193450737e-27,-1.920227148437500000e+04,2.906451121442721330e-12
4.548354625701904297e+00,-6.103357697645675650e-28,-1.469853637695312500e+03,1.831673701602198889e-10
3.373793363571166992e-01,-2.315855406116576963e-28,1.980628540039062500e+03,1.007804950603485850e-12
3.997254848480224609e+00,-6.750941530313675673e-28,1.138471191406250000e+04,1.414696138013482596e-10
3.388136148452758789e+00,-6.673381924040771201e-27,1.300525585937500000e+04,1.016391970587449123e-10
7.789817810058593750e+00,-7.561617732904253357e-27,8.772779687500000000e+04,5.372718936413889423e-10
2.667221724987030029e-01,6.282378085987319068e-27,-2.171771240234375000e+03,6.298798830607632571e-13
2.731265068054199219e+00,1.656253650224979064e-28,4.292127343750000000e+04,6.604914531971317615e-11
7.914028167724609375e-01,5.216566625129975579e-28,-3.906209228515625000e+03,5.545423495401102798e-12
1.186983346939086914e+00,-3.816687352423856763e-28,9.457704101562500000e+03,1.247466106107930628e-11
1.112779900431632996e-01,1.116641181728594734e-28,8.029059082031250000e+03,1.096372409634290002e-13
6.846078395843505859e+00,4.166311478212431111e-27,1.455019238281250000e+04,4.149762478089513706e-10
7.130520343780517578e-01,8.958174246825569485e-28,-1.287285156250000000e+03,4.501756606378748415e-12
1.064363360404968262e+00,5.645608638846545033e-27,-4.794893554687500000e+03,1.003042440772539123e-11
4.951608657836914062e+00,3.402560847606340086e-27,3.807364453125000000e+04,2.170861407302382418e-10
1.596766710281372070e+00,3.195741297557919648e-28,1.307906250000000000e+03,2.257472334066257247e-11
6.535905599594116211e-01,5.150525620668462288e-27,-1.087537988281250000e+04,3.782257059631310980e-12
1.552194952964782715e+00,-2.644610203176019832e-28,3.642058349609375000e+03,2.133202468834749510e-11
1.982279300689697266e+00,2.735787530454951742e-27,-1.357673242187500000e+04,3.479118382276880084e-11
2.696183443069458008e+00,-4.652393855388414548e-28,-7.260381347656250000e+03,6.436331329018329939e-11
2.230474352836608887e-01,1.348399285663269526e-28,6.393734765625000000e+04,4.404879239139347646e-13
5.028123855590820312e+00,-3.749810638811225240e-27,-1.002034472656250000e+04,2.238470797610858654e-10
1.359089463949203491e-01,-8.439129193465409629e-27,6.281648828125000000e+04,1.635443760668667257e-13
2.064259767532348633e+00,1.086683919222634596e-27,3.231129150390625000e+03,3.772838291782321107e-11
1.694984883069992065e-01,6.551239446967732703e-28,-1.275470410156250000e+04,2.543731013587152701e-13
1.054017543792724609e+00,8.601287872550948358e-27,-3.411425390625000000e+04,9.836376504979149615e-12
1.841263413429260254e+00,-2.368111133666901127e-27,1.635259375000000000e+04,3.001728379747881092e-11
1.379795670509338379e+00,-1.871085622546909415e-27,-9.786586914062500000e+03,1.685656648986455508e-11
2.002329230308532715e-01,-2.936574393842070823e-27,4.703209472656250000e+03,3.549853824520027290e-13
2.267458885908126831e-01,2.104663561760160012e-27,-1.282404980468750000e+04,4.552168646372589667e-13
2.633091807365417480e-01,3.909576542533857268e-27,2.543997070312500000e+03,6.138631269969607729e-13
1.962863504886627197e-01,3.920985366338418375e-27,1.785015429687500000e+04,3.411298478937785372e-13
1.362567245960235596e-01,1.958204196912791055e-28,-3.068987304687500000e+03,1.643824236886165524e-13
2.295214176177978516e+00,-9.888503950925556823e-27,-1.334269238281250000e+04,4.664294644962652114e-11
1.238400042057037354e-01,-9.799781750991481151e-27,-9.508833984375000000e+03,1.357880144046627602e-13
1.271378099918365479e-01,3.281911014388450306e-28,4.286757031250000000e+04,1.431162453087095332e-13
1.904165267944335938e+00,-7.214048237328599922e-27,-6.921585156250000000e+04,3.210323673563664215e-11
6.228915214538574219e+00,-1.473609167284609270e-28,1.646312255859375000e+03,3.435297601939168999e-10
4.093508720397949219e+00,-5.771424634695507745e-28,-1.810761962890625000e+03,1.483648065514486802e-10
1.603609323501586914e-01,-2.078494218268820690e-27,-3.076710937500000000e+04,2.276861696143966940e-13
1.226472020149230957e+00,-1.268816032575424471e-27,6.536771484375000000e+04,1.331848607094565651e-11
1.129929065704345703e+00,-5.904487616035707967e-28,1.378427343750000000e+04,1.130425267281687240e-11
3.145887851715087891e-01,-1.240526336511812022e-27,-1.319507031250000000e+04,8.762459074301842676e-13
1.957921266555786133e+00,-1.873933109969685943e-27,-5.385716015625000000e+04,3.394141911972070602e-11
1.632592916488647461e+00,1.929091743576936378e-27,-3.726033984375000000e+04,2.359909316573816085e-11
2.166720151901245117e+00,2.064498677955953085e-27,3.197608007812500000e+04,4.156666677523901399e-11
1.601695895195007324e+00,1.765399470550806398e-28,-8.828673828125000000e+03,2.271431306932747418e-11
1.159216642379760742e+00,3.062531464059459899e-28,-5.081112890625000000e+04,1.189785683169963804e-11
6.086843013763427734e-01,2.249167048452506511e-27,6.371346191406250000e+03,3.280376404540819024e-12
1.129315495491027832e-01,-1.636464840417021740e-28,1.025782714843750000e+03,1.129197917896368475e-13
3.260248005390167236e-01,-2.506945934457435456e-28,2.364847656250000000e+03,9.411109044843435356e-13
2.194455713033676147e-01,-3.820677542230886848e-27,-4.098131640625000000e+04,4.263764363278410574e-13
4.086248874664306641e+00,6.422221014807242896e-27,3.386586425781250000e+03,1.478390604381374374e-10
1.133700236678123474e-01,1.665311780235918331e-28,-2.180621679687500000e+04,1.137983479150561639e-13
1.150346100330352783e-01,8.006818780336717816e-27,7.734625000000000000e+03,1.171646465828249384e-13
2.397221326828002930e+00,-8.105328171062180543e-28,6.988440917968750000e+03,5.088101467931593902e-11
1.334558129310607910e+00,-1.317013729436427510e-28,2.145290039062500000e+03,1.576937538882994261e-11
4.219812154769897461e-01,7.912845436112773127e-28,1.881659912109375000e+03,1.576615357365418468e-12
4.651820957660675049e-01,-2.720435365089257769e-27,-3.337052734375000000e+03,1.915955892203835553e-12
3.362286567687988281e+00,-4.153998237705985757e-27,1.609886230468750000e+03,1.000942106976765444e-10
2.855968952178955078e+00,-3.414298716541899753e-28,-7.414918750000000000e+04,7.221816894498189754e-11
8.152099609375000000e+00,-1.244792849117613066e-27,-2.352507568359375000e+03,5.884078779772039525e-10
5.313902378082275391e+00,-2.889370621277117427e-28,1.201998046875000000e+03,2.500153417628325769e-10
5.934218168258666992e-01,1.676624283469135772e-27,6.041433593750000000e+03,3.117931260399053883e-12
1.430708169937133789e+00,9.634035449605537879e-27,3.827113769531250000e+03,1.812348188190426868e-11
4.983941316604614258e-01,-1.330692285754573280e-28,-9.089424804687500000e+03,2.199304323727280241e-12
7.883133888244628906e-01,-1.636303664154800833e-28,-2.605170312500000000e+04,5.502211967295389528e-12
1.292557597160339355e+00,1.644267119659474700e-27,2.278556640625000000e+03,1.479242249524670427e-11
2.349022388458251953e+00,7.514631012644032403e-28,3.368286328125000000e+04,4.885554114042456320e-11
3.601610422134399414e+00,2.678059513708894296e-27,1.667349414062500000e+04,1.148505179848768876e-10
5.973369121551513672e+00,1.870124439059914355e-28,1.430350195312500000e+04,3.159207895286897383e-10
4.863590300083160400e-01,-4.798586960420971970e-27,-1.737510156250000000e+04,2.094370466984574186e-12
3.854222893714904785e-01,4.751227187530523208e-27,-3.199630615234375000e+03,1.315264737400401174e-12
3.545547127723693848e-01,5.148469112673845597e-27,1.366942285156250000e+04,1.113027855645376540e-12
3.565722227096557617e+00,2.978907104391680022e-28,2.201246337890625000e+03,1.125730827999937844e-10
1.113399267196655273e+00,1.087541343233875794e-27,1.600761352539062500e+03,1.097593023413612201e-11
6.318854689598083496e-01,-6.351642326803758838e-28,-1.298621386718750000e+04,3.535218125183536841e-12
1.569436550140380859e+00,9.733028248747041802e-27,2.545487109375000000e+04,2.180856363553917987e-11
1.103386953473091125e-01,3.412901454367246814e-28,1.519768457031250000e+04,1.077941447040486889e-13
4.070955753326416016e+00,2.001498018727022399e-28,-3.196634765625000000e+03,1.467345273065134847e-10
1.066203042864799500e-01,1.471579092678479294e-27,-1.051675537109375000e+03,1.006512920427062030e-13
2.274335473775863647e-01,-2.400311767520332126e-28,-1.952776733398437500e+03,4.579821764882918700e-13
8.196640014648437500e-01,-1.070141529151309311e-27,6.485403320312500000e+03,5.948551980855532051e-12
1.290459185838699341e-01,9.022900900396535708e-28,1.016349731445312500e+03,1.474443126186358866e-13
1.409060955047607422e-01,1.354689300639265324e-27,-5.202971484375000000e+04,1.757919981457134462e-13
4.115954399108886719e+00,5.526610049814724259e-28,-1.153639160156250000e+04,1.499963347972865790e-10
3.444733023643493652e-01,-1.489797932544020753e-28,1.592150634765625000e+03,1.050632020618835760e-12
1.137440279126167297e-01,-8.571375869398681321e-27,-1.940600390625000000e+04,1.145504318570550462e-13
7.229058742523193359e+00,3.820439497289760586e-27,-3.418449218750000000e+03,4.627037364368646877e-10
4.992626607418060303e-01,-1.640391089349898169e-28,1.308685351562500000e+04,2.206976571980656665e-12
7.575621008872985840e-01,5.367245895078491409e-27,2.845137451171875000e+03,5.081313841914791851e-12
4.628710746765136719e+00,-1.980378680216985153e-27,-1.153862304687500000e+04,1.896966056458282424e-10
1.768011450767517090e+00,-7.730163277167866257e-28,-1.136524804687500000e+04,2.767640283618533203e-11
1.319749712944030762e+00,-1.531870618477013371e-27,5.941299804687500000e+03,1.542135863452642752e-11
1.409902453422546387e+00,6.698849651253370253e-27,-4.017987060546875000e+03,1.760020254537586482e-11
1.249657750129699707e+00,-3.858460050693886763e-28,-2.477088476562500000e+04,1.382680081540854644e-11
1.577755331993103027e+00,-4.678781021556464066e-27,1.700357421875000000e+04,2.204036779474005669e-11
5.273504853248596191e-01,-2.893543726280615689e-27,9.774033203125000000e+03,2.462284499557543249e-12
1.223362535238265991e-01,-9.390425148718979732e-28,1.748566162109375000e+03,1.325103763695489878e-13
9.027115106582641602e-01,-8.682551523589395581e-28,8.603210937500000000e+03,7.215018946876705641e-12
1.354144364595413208e-01,1.188278360829514017e-27,9.969777343750000000e+03,1.623564157464743585e-13
6.438516139984130859e+00,1.038149329066109620e-27,8.209198437500000000e+04,3.670380666065398145e-10
1.013542890548706055e+00,5.381070412812297427e-28,3.281363525390625000e+03,9.095441413919935769e-12
1.627439260482788086e+00,1.673910648177494157e-27,4.112949218750000000e+04,2.345033542350272171e-11
5.645605921745300293e-01,-2.322374919719570804e-28,1.452013183593750000e+04,2.822023647749971609e-12
1.932938337326049805e+00,9.941477039231916622e-28,1.844246948242187500e+03,3.308076382269042881e-11
6.131635665893554688e+00,7.228231266921553624e-28,-2.207775390625000000e+03,3.328834430327276550e-10
