host_label,method,seed,dataset_dir,dataset_name,result_status,result_path,formatted_formula,raw_equation_kind,normalization_mode,artifact_valid,ast_node_count,tree_depth,operator_set,canonical_validation_errors
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.21,feynman-ii.35.21,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.35.21/experiments/feynman-ii.35.21_llmsr_seed1314_20260416-130204/result.json,c0 + c1*sin(x0) + c2*cos(x1) + c3*x2**2 + c4*x3**3,python_function,llmsr_python_return,True,20,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.36.38,feynman-ii.36.38,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.36.38/experiments/feynman-ii.36.38_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0**2 + c2*x1**3 + c3*sin(x2) + c4*x3**2*x4 + c5*cos(x0*x1) + c6*x0*x1 + c7*x2**2 + c8*exp(x3) + c9*log(x4),python_function,llmsr_python_return,True,45,5,"['add', 'cos', 'exp', 'log', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15a,feynman-ii.6.15a,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.6.15a/experiments/feynman-ii.6.15a_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4,python_function,llmsr_python_return,True,17,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.6.15b,feynman-ii.6.15b,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.6.15b/experiments/feynman-ii.6.15b_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2,python_function,llmsr_python_return,True,11,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.10.19,feynman-iii.10.19,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-iii.10.19/experiments/feynman-iii.10.19_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3,python_function,llmsr_python_return,True,14,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.21.20,feynman-iii.21.20,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-iii.21.20/experiments/feynman-iii.21.20_llmsr_seed1314_20260416-130204/result.json,c0*sin(x0) + c1*cos(x1) + c2*x2**2 + c3*x3**3 + c4*x0*x1 + c5*x0*x2 + c6*x0*x3 + c7*x1*x2 + c8*x1*x3 + c9*x2*x3,python_function,llmsr_python_return,True,43,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard/feynman-iii.4.33,feynman-iii.4.33,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-iii.4.33/experiments/feynman-iii.4.33_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1,python_function,llmsr_python_return,True,8,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.1,feynman-bonus.1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.1/experiments/feynman-bonus.1_llmsr_seed1314_20260416-130205/result.json,c0 + c1*sin(x0) + c2*cos(x1) + c3*x2**2 + c4*x3**3 + c5*x4**4,python_function,llmsr_python_return,True,25,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.10,feynman-bonus.10,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.10/experiments/feynman-bonus.10_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4,python_function,llmsr_python_return,True,17,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.11,feynman-bonus.11,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.11/experiments/feynman-bonus.11_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0**2 + c2*x1**3 + c3*sin(x2) + c4*cos(x3) + c5*x4**2 + c6*x5**3 + c7*x6**2,python_function,llmsr_python_return,True,35,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.12,feynman-bonus.12,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.12/experiments/feynman-bonus.12_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0**2 + c2*x1**3 + c3*sin(x2) + c4*x3**2*x4 + c5*cos(x5) + c6*x0*x1 + c7*x2*x3 + c8*x4*x5 + c9*x0*x2*x3,python_function,llmsr_python_return,True,43,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.14,feynman-bonus.14,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.14/experiments/feynman-bonus.14_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6 + c8*x7,python_function,llmsr_python_return,True,26,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.15,feynman-bonus.15,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.15/experiments/feynman-bonus.15_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.16,feynman-bonus.16,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.16/experiments/feynman-bonus.16_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.17,feynman-bonus.17,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.17/experiments/feynman-bonus.17_llmsr_seed1314_20260416-130205/result.json,c0 + c1*sin(x0) + c2*cos(x1) + c3*x2**2 + c4*x3**3 + c5*x4**4 + c6*x5**5 + c7*x6**6,python_function,llmsr_python_return,True,35,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.19,feynman-bonus.19,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.19/experiments/feynman-bonus.19_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6,python_function,llmsr_python_return,True,23,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.2,feynman-bonus.2,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.2/experiments/feynman-bonus.2_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6 + c8*x7,python_function,llmsr_python_return,True,26,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.20,feynman-bonus.20,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.20/experiments/feynman-bonus.20_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.3,feynman-bonus.3,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.3/experiments/feynman-bonus.3_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.4,feynman-bonus.4,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.4/experiments/feynman-bonus.4_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6 + c8*x7,python_function,llmsr_python_return,True,26,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.5,feynman-bonus.5,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.5/experiments/feynman-bonus.5_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.6,feynman-bonus.6,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.6/experiments/feynman-bonus.6_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6 + c8*x7,python_function,llmsr_python_return,True,26,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.7,feynman-bonus.7,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.7/experiments/feynman-bonus.7_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0**2 + c2*x1**3 + c3*sin(x2) + c4*x3**2*x4 + c5*cos(x0*x1),python_function,llmsr_python_return,True,28,5,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-bonus.9,feynman-bonus.9,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-bonus.9/experiments/feynman-bonus.9_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4,python_function,llmsr_python_return,True,17,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.15.3t,feynman-i.15.3t,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.15.3t/experiments/feynman-i.15.3t_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4,python_function,llmsr_python_return,True,17,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.15.3x,feynman-i.15.3x,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.15.3x/experiments/feynman-i.15.3x_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3,python_function,llmsr_python_return,True,14,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.29.16,feynman-i.29.16,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.29.16/experiments/feynman-i.29.16_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.30.3,feynman-i.30.3,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.30.3/experiments/feynman-i.30.3_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0**2 + c2*x1**2 + c3*x2**2 + c4*x3**2 + c5*sin(x0) + c6*cos(x1) + c7*sin(x2) + c8*cos(x3) + c9*x0*x1*x2*x3,python_function,llmsr_python_return,True,44,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.32.17,feynman-i.32.17,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.32.17/experiments/feynman-i.32.17_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6,python_function,llmsr_python_return,True,23,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.37.4,feynman-i.37.4,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.37.4/experiments/feynman-i.37.4_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.39.22,feynman-i.39.22,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.39.22/experiments/feynman-i.39.22_llmsr_seed1314_20260416-130205/result.json,c0 + c1*sin(x0) + c2*cos(x1) + c3*x2**2 + c4*x3**3 + c5*x4**4,python_function,llmsr_python_return,True,25,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.40.1,feynman-i.40.1,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.40.1/experiments/feynman-i.40.1_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6,python_function,llmsr_python_return,True,23,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.41.16,feynman-i.41.16,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.41.16/experiments/feynman-i.41.16_llmsr_seed1314_20260416-130205/result.json,c0 + c1*sin(x0) + c2*cos(x1) + c3*x2**2 + c4*x3**3 + c5*x4**4,python_function,llmsr_python_return,True,25,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.44.4,feynman-i.44.4,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.44.4/experiments/feynman-i.44.4_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.50.26,feynman-i.50.26,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.50.26/experiments/feynman-i.50.26_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1**2 + c3*sin(x2) + c4*cos(x3) + c5*x4**3 + c6*x5 + c7*x6**2 + c8*exp(x4) + c9*x0*x1,python_function,llmsr_python_return,True,39,4,"['add', 'cos', 'exp', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.6.20,feynman-i.6.20,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.6.20/experiments/feynman-i.6.20_llmsr_seed1314_20260416-130204/result.json,c0*sin(c1*x0 + c2*x1) + c3*exp(c4*x2) + c5*x3**2 + c6*cos(c7*x0*x1) + c8*tan(c9*x2*x3),python_function,llmsr_python_return,True,36,6,"['add', 'cos', 'exp', 'mul', 'pow', 'sin', 'tan']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.6.20a,feynman-i.6.20a,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.6.20a/experiments/feynman-i.6.20a_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0**2 + c2*x1**3 + c3*sin(x2) + c4*cos(x3) + c5*x0*x1 + c6*x0*x2 + c7*x0*x3 + c8*x1*x2 + c9*x1*x3,python_function,llmsr_python_return,True,40,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-i.9.18,feynman-i.9.18,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-i.9.18/experiments/feynman-i.9.18_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c10*x9 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6 + c8*x7 + c9*x8,python_function,llmsr_python_return,True,32,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.17,feynman-ii.11.17,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.11.17/experiments/feynman-ii.11.17_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.20,feynman-ii.11.20,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.11.20/experiments/feynman-ii.11.20_llmsr_seed1314_20260416-130205/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.11.27,feynman-ii.11.27,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.11.27/experiments/feynman-ii.11.27_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1 + c3*x2,python_function,llmsr_python_return,True,11,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.23,feynman-ii.13.23,timed_out,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.13.23/experiments/feynman-ii.13.23_llmsr_seed1314_20260416-130204/result.json,c0 + c1*x0 + c2*x1,python_function,llmsr_python_return,True,8,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.13.34,feynman-ii.13.34,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.13.34/experiments/feynman-ii.13.34_llmsr_seed1314_20260416-140208/result.json,c0 + c1*x0 + c2*x1**2 + c3*x1*x2 + c4*x0*x2 + c5*x2**2 + c6*x0 + c7*x1 + c8*x0*x1 + c9,python_function,llmsr_python_return,True,34,4,"['add', 'mul', 'pow']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.24.17,feynman-ii.24.17,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.24.17/experiments/feynman-ii.24.17_llmsr_seed1314_20260416-140208/result.json,c0 + c1*x0 + c2*x1 + c3*x2,python_function,llmsr_python_return,True,11,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18,feynman-ii.35.18,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.35.18/experiments/feynman-ii.35.18_llmsr_seed1314_20260416-140208/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21,feynman-ii.35.21,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.35.21/experiments/feynman-ii.35.21_llmsr_seed1314_20260416-140208/result.json,c0 + c1*sin(x0) + c2*cos(x1) + c3*x2**2 + c4*x3**3 + c5*x4**4 + c6*x5**5 + c7*x6**6,python_function,llmsr_python_return,True,35,4,"['add', 'cos', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38,feynman-ii.36.38,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.36.38/experiments/feynman-ii.36.38_llmsr_seed1314_20260416-140209/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5 + c7*x6 + c8*x7,python_function,llmsr_python_return,True,26,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a,feynman-ii.6.15a,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.6.15a/experiments/feynman-ii.6.15a_llmsr_seed1314_20260416-140215/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b,feynman-ii.6.15b,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-ii.6.15b/experiments/feynman-ii.6.15b_llmsr_seed1314_20260416-140215/result.json,c0 + c1*sin(x0) + c2*cos(x1) + c3*x2**2 + c4*x3**3 + c5*exp(x4) + c6*x5**4,python_function,llmsr_python_return,True,29,4,"['add', 'cos', 'exp', 'mul', 'pow', 'sin']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19,feynman-iii.10.19,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-iii.10.19/experiments/feynman-iii.10.19_llmsr_seed1314_20260416-140215/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
anon-node-07,llmsr,1314,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20,feynman-iii.21.20,ok,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/probe_stage1_llmsr_seed1314_20260416-130056/anon-node-07/llmsr/llmsr/feynman-iii.21.20/experiments/feynman-iii.21.20_llmsr_seed1314_20260416-140216/result.json,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3 + c5*x4 + c6*x5,python_function,llmsr_python_return,True,20,3,"['add', 'mul']",[]
