E_n,h,omega,kb,T
23.232147216796875,4.0545535087585449,2.3309173583984375,4.3805475234985352,5.4733700752258301
23.659616470336914,2.6853985786437988,4.0097880363464355,4.5998263359069824,5.3277039527893066
10.005093574523926,2.2720348834991455,4.368380069732666,3.7882235050201416,2.8445045948028564
3.8340842723846436,1.4165682792663574,4.4506106376647949,3.806854248046875,1.1338410377502441
21.791383743286133,4.3656792640686035,4.8307638168334961,4.8465981483459473,4.8342323303222656
19.031942367553711,3.9663171768188477,3.912757396697998,3.0733988285064697,6.5861334800720215
12.378487586975098,2.6921253204345703,4.9803519248962402,2.1247379779815674,6.3147420883178711
8.9389591217041016,2.5688683986663818,1.0608435869216919,1.4875668287277222,6.1537456512451172
10.890934944152832,4.9356441497802734,4.8450956344604492,3.0904414653778076,4.1091246604919434
21.585643768310547,4.0052661895751953,3.2838749885559082,4.4903020858764648,5.0366687774658203
4.6793422698974609,1.996406078338623,2.2127161026000977,2.1113483905792236,2.3788948059082031
19.344057083129883,2.2268426418304443,2.8945050239562988,1.0049303770065308,19.755165100097656
0.75581574440002441,4.7936859130859375,1.5197608470916748,3.7637615203857422,0.33131289482116699
22.026210784912109,2.1297628879547119,1.097779393196106,4.1317954063415527,5.3758091926574707
12.119746208190918,3.0651488304138184,3.4325535297393799,2.1966795921325684,5.8902311325073242
5.6718015670776367,4.7641291618347168,3.7666893005371094,2.941727876663208,2.3805813789367676
0.3943687379360199,1.0998339653015137,2.749685525894165,3.8356192111968994,0.15730570256710052
13.516332626342773,3.3731863498687744,3.8847823143005371,3.9963092803955078,3.6369040012359619
6.0899596214294434,3.2741861343383789,1.1613209247589111,2.3262827396392822,2.7459113597869873
15.20682430267334,1.8418223857879639,1.3463817834854126,1.5303597450256348,10.065160751342773
6.9545917510986328,3.1561613082885742,4.5980782508850098,4.6991672515869141,1.7139893770217896
2.4018869400024414,1.6845390796661377,3.2018685340881348,1.672358512878418,1.6798291206359863
12.231813430786133,1.43818199634552,4.7464408874511719,1.6011989116668701,7.9736037254333496
13.632758140563965,3.6730408668518066,4.1379518508911133,1.3668793439865112,10.83441162109375
10.995219230651855,2.4491913318634033,1.7685084342956543,1.0745145082473755,10.550261497497559
11.123578071594238,3.0697710514068604,4.9727435111999512,1.6253031492233276,7.5668177604675293
14.225918769836426,1.3889189958572388,2.5327024459838867,3.9714701175689697,3.6520605087280273
12.733928680419922,1.5408726930618286,3.5549159049987793,2.1395142078399658,6.1532740592956543
3.4518399238586426,2.0912907123565674,4.6708846092224121,1.4166368246078491,2.9514307975769043
4.9726223945617676,1.4878095388412476,2.8522717952728271,3.9255990982055664,1.3509159088134766
3.6692509651184082,1.9394019842147827,2.1766407489776611,1.0431128740310669,3.8306190967559814
16.668987274169922,3.8155970573425293,1.7937794923782349,4.7745475769042969,3.6040892601013184
12.786844253540039,2.749596118927002,4.5856871604919434,2.0973007678985596,6.563603401184082
10.459325790405273,3.490959644317627,3.7017631530761719,3.5774357318878174,3.2025539875030518
19.145008087158203,4.7584657669067383,1.1375031471252441,4.6889853477478027,4.174161434173584
8.006474494934082,3.4478943347930908,3.0889463424682617,3.9086441993713379,2.25830078125
13.718109130859375,3.575115442276001,2.5576357841491699,2.5224251747131348,5.722083568572998
2.0809285640716553,2.4906265735626221,4.8941335678100586,1.3366072177886963,2.2034943103790283
17.873685836791992,4.732661247253418,1.1311163902282715,3.1452608108520508,5.8171248435974121
16.713699340820312,3.168269157409668,3.5314524173736572,1.3336915969848633,13.188235282897949
19.240251541137695,4.7126374244689941,1.8339546918869019,3.7169463634490967,5.3592667579650879
21.175376892089844,1.2945460081100464,3.3772323131561279,3.1391329765319824,6.8558464050292969
18.194828033447266,1.6677795648574829,2.7742617130279541,2.1729393005371094,8.5416955947875977
20.23284912109375,3.019366979598999,2.1789281368255615,2.2892565727233887,9.0649452209472656
8.4746017456054688,4.6247692108154297,4.0814933776855469,4.0342364311218262,2.4542081356048584
8.4199810028076172,4.4071836471557617,2.0131628513336182,4.5765633583068848,1.9900927543640137
22.585533142089844,2.3568580150604248,3.3097031116485596,1.1824311017990112,19.621219635009766
21.884843826293945,2.8361353874206543,4.171750545501709,1.7602995634078979,12.959966659545898
13.255889892578125,1.9484150409698486,3.4269111156463623,2.5036740303039551,5.5040726661682129
8.9673423767089844,3.4947760105133057,4.2605085372924805,1.8940970897674561,5.3354964256286621
20.739910125732422,2.1933901309967041,2.3355183601379395,1.9098784923553467,11.071353912353516
7.950291633605957,3.3402724266052246,3.1831510066986084,3.0974798202514648,2.8310790061950684
3.9484317302703857,4.8558840751647949,1.4552541971206665,3.0457763671875,1.4732873439788818
15.400777816772461,2.4457738399505615,3.3032522201538086,4.2676959037780762,3.7573184967041016
1.3316928148269653,1.5611573457717896,1.990821361541748,3.2765121459960938,0.47795331478118896
9.2630014419555664,1.2195233106613159,4.58734130859375,4.0757412910461426,2.3802733421325684
19.36480712890625,2.3295643329620361,2.5043995380401611,2.7946884632110596,7.0939755439758301
7.2856974601745605,2.6168103218078613,3.6381731033325195,2.0027709007263184,4.0041847229003906
22.279451370239258,2.6234557628631592,1.2009159326553345,3.2915887832641602,6.8444862365722656
22.857166290283203,2.8549761772155762,4.4263758659362793,4.0293946266174316,5.918673038482666
19.556972503662109,1.5902385711669922,2.371845006942749,2.6566967964172363,7.4737958908081055
23.607177734375,1.7198454141616821,1.1452391147613525,1.0834165811538696,21.933919906616211
12.837892532348633,2.719386100769043,1.0495942831039429,1.4629354476928711,8.9297924041748047
13.743869781494141,2.4068758487701416,4.6772570610046387,3.4935426712036133,4.185272216796875
20.036663055419922,2.9381201267242432,3.3969352245330811,4.5870404243469238,4.5390481948852539
11.943148612976074,3.2977256774902344,4.0764107704162598,2.9166603088378906,4.4515066146850586
9.9139986038208008,3.9695084095001221,4.5283608436584473,4.5961194038391113,2.4551262855529785
14.817642211914062,3.3453044891357422,3.6220366954803467,1.2123364210128784,13.001516342163086
15.828994750976562,4.8299417495727539,3.204723596572876,4.596867561340332,3.7049274444580078
18.026706695556641,3.9180219173431396,3.1524229049682617,1.6026504039764404,11.850766181945801
16.077465057373047,1.7814170122146606,1.7857900857925415,1.1069070100784302,14.752199172973633
17.904747009277344,2.9174666404724121,4.6954679489135742,3.368403434753418,5.6329345703125
16.22735595703125,2.102679967880249,4.3050217628479004,4.4695682525634766,3.7895128726959229
11.651805877685547,1.3080301284790039,1.3245809078216553,4.9106721878051758,2.4007189273834229
3.5076346397399902,4.9253988265991211,2.3552381992340088,3.30633544921875,1.3204654455184937
18.841037750244141,1.1711959838867188,3.9434208869934082,1.563048243522644,12.287671089172363
1.0525448322296143,2.0229923725128174,1.9031341075897217,1.3461005687713623,0.99218058586120605
23.721658706665039,2.3647017478942871,3.8116328716278076,1.9933484792709351,12.256712913513184
19.85496711730957,4.7385025024414062,4.5054354667663574,3.3395130634307861,6.4408063888549805
16.141342163085938,2.2240328788757324,4.3205771446228027,4.3219208717346191,3.909019947052002
23.111316680908203,1.1099447011947632,2.2813928127288818,1.2754116058349609,18.27821159362793
14.763821601867676,3.1705002784729004,4.256864070892334,2.3699028491973877,6.6726460456848145
1.6572391986846924,1.2451344728469849,1.0429741144180298,3.4163365364074707,0.51474964618682861
13.512460708618164,1.6864607334136963,2.6469433307647705,3.4337337017059326,4.0377788543701172
6.8611288070678711,3.4213311672210693,2.1991870403289795,1.1581116914749146,6.4275617599487305
9.0361413955688477,1.0712751150131226,1.8120253086090088,3.1054739952087402,2.9592099189758301
11.160104751586914,4.4147119522094727,3.9372515678405762,2.5238094329833984,4.9497780799865723
18.585464477539062,1.2841957807540894,1.6628280878067017,2.9227344989776611,6.4168953895568848
12.181784629821777,1.5684685707092285,2.6952509880065918,3.0963664054870605,4.0418915748596191
11.515917778015137,1.8090205192565918,3.3696329593658447,4.7465405464172363,2.5269904136657715
7.4449443817138672,4.9761748313903809,2.5173165798187256,3.6701595783233643,2.289381742477417
13.052583694458008,4.5631809234619141,1.8711550235748291,1.6748697757720947,8.1921806335449219
6.1819581985473633,3.2195708751678467,1.2329418659210205,3.4742119312286377,1.8688331842422485
6.4790277481079102,4.1845345497131348,1.8896126747131348,2.368959903717041,2.9927279949188232
18.176689147949219,2.5602798461914062,1.8335524797439575,4.3544921875,4.2594518661499023
8.4013566970825195,4.9329323768615723,3.1410224437713623,3.7728826999664307,2.5395791530609131
1.5385993719100952,4.9419980049133301,1.3614047765731812,2.0587692260742188,0.98460847139358521
8.4279928207397461,3.2711434364318848,2.6607921123504639,4.3500723838806152,2.0926229953765869
15.379080772399902,4.6635599136352539,3.9931480884552002,2.3743476867675781,7.0829939842224121
19.513820648193359,3.1763467788696289,4.2780756950378418,4.9597682952880859,4.148627758026123
23.001235961914062,3.2202389240264893,1.2445290088653564,1.1109668016433716,20.989559173583984
17.916500091552734,2.6518552303314209,3.5629398822784424,1.3753249645233154,13.566452980041504
10.435671806335449,4.5632209777832031,4.1524386405944824,3.5126523971557617,3.3820075988769531
7.3776984214782715,2.0364048480987549,1.4421037435531616,1.6122270822525024,4.7195596694946289
3.3825979232788086,1.6878796815872192,2.5735068321228027,2.5578117370605469,1.4534130096435547
15.122488021850586,3.9829587936401367,4.7324962615966797,4.6895527839660645,3.5349323749542236
12.345703125,2.8281111717224121,2.3747155666351318,1.240111231803894,10.380316734313965
16.301412582397461,4.1704535484313965,3.8250703811645508,1.8980237245559692,9.2413187026977539
5.9165983200073242,1.0157824754714966,3.0569555759429932,2.4884016513824463,2.4756448268890381
7.9557843208312988,1.5313756465911865,3.2051622867584229,2.2522373199462891,3.7031083106994629
7.2121343612670898,2.8751521110534668,3.6448192596435547,3.7494106292724609,2.138247013092041
19.128810882568359,2.2597987651824951,1.5678637027740479,4.769378662109375,4.0695853233337402
4.363163948059082,3.2660360336303711,4.6891312599182129,3.9488203525543213,1.3908027410507202
14.66957950592041,1.6376857757568359,2.0438418388366699,1.1073976755142212,13.485990524291992
1.5375467538833618,3.6497058868408203,4.416083812713623,1.2344791889190674,2.1171855926513672
13.280173301696777,4.2186641693115234,2.8563618659973145,4.2019414901733398,3.3835628032684326
1.8335790634155273,4.7536716461181641,2.5842750072479248,4.5363225936889648,0.59386122226715088
4.4726953506469727,2.4929215908050537,3.200941801071167,3.076507568359375,1.6516373157501221
2.9912021160125732,4.6717548370361328,2.4252603054046631,4.1680121421813965,0.91703140735626221
8.4998407363891602,1.4489333629608154,4.6534643173217773,3.8768384456634521,2.3281254768371582
8.4292688369750977,3.7785153388977051,1.1687833070755005,3.0605642795562744,2.8674495220184326
19.806900024414062,1.2401785850524902,1.7039510011672974,3.9301817417144775,5.0823583602905273
5.6468071937561035,4.6360387802124023,4.4975218772888184,2.6935245990753174,2.6651577949523926
2.3632938861846924,3.6814272403717041,2.6611177921295166,1.3453220129013062,2.2874362468719482
14.552657127380371,4.439180850982666,1.7222708463668823,3.1145401000976562,4.8652200698852539
16.531215667724609,4.378105640411377,3.5659129619598389,4.3601083755493164,4.0697588920593262
7.2764434814453125,2.9307284355163574,2.9799349308013916,1.6311309337615967,4.8746457099914551
14.536211967468262,4.7918157577514648,1.1774877309799194,3.0140354633331299,4.9703221321105957
18.619779586791992,2.8743090629577637,4.2637410163879395,4.0465636253356934,4.8383855819702148
8.51934814453125,4.8814330101013184,2.1113672256469727,2.876481294631958,3.2384896278381348
12.71036434173584,2.7075743675231934,1.5125572681427002,1.5170136690139771,8.5915822982788086
3.7833890914916992,3.0238187313079834,3.8720688819885254,1.1558798551559448,4.0255856513977051
0.88442528247833252,4.7132821083068848,1.9294756650924683,2.8524158000946045,0.52340751886367798
23.459259033203125,3.2850494384765625,2.5560293197631836,2.9448201656341553,8.1910867691040039
7.3921141624450684,4.7469472885131836,4.1289100646972656,4.8251242637634277,1.8363218307495117
6.9011497497558594,1.6422927379608154,4.5793652534484863,1.1791131496429443,6.346869945526123
23.267791748046875,4.0132594108581543,1.3334983587265015,1.4950608015060425,15.846254348754883
17.492523193359375,3.8257889747619629,3.6968393325805664,3.5682697296142578,5.211296558380127
14.123330116271973,2.5465447902679443,1.5576745271682739,4.7463359832763672,3.0416491031646729
16.811071395874023,4.1076622009277344,1.5628961324691772,4.1427478790283203,4.1800575256347656
17.061002731323242,1.0330168008804321,4.2169599533081055,3.3888857364654541,5.1360116004943848
18.319934844970703,4.2245869636535645,2.4090554714202881,1.3699368238449097,13.955667495727539
1.9107815027236938,3.5599119663238525,1.3865017890930176,1.0359269380569458,2.2019524574279785
10.058053016662598,4.8783292770385742,2.4897291660308838,4.530820369720459,2.4269943237304688
7.2836728096008301,4.4977917671203613,1.4521188735961914,2.839078426361084,2.7445056438446045
1.9904624223709106,3.5279662609100342,1.4424225091934204,3.7904732227325439,0.62589055299758911
10.05257511138916,2.4129276275634766,4.5446419715881348,2.5051524639129639,4.351806640625
14.85111141204834,2.6823561191558838,2.4126017093658447,2.0679824352264404,7.4276928901672363
4.534477710723877,3.0148887634277344,4.2637467384338379,3.3377506732940674,1.6460435390472412
7.5169458389282227,4.7011890411376953,1.8648909330368042,4.259636402130127,1.9238327741622925
15.393190383911133,2.3640191555023193,4.0301952362060547,2.0656330585479736,7.8133387565612793
13.982532501220703,2.4381172657012939,4.032649040222168,1.6528263092041016,8.9247808456420898
20.805530548095703,1.4068198204040527,4.4687800407409668,3.9804487228393555,5.3516325950622559
18.977462768554688,2.542001485824585,1.9886047840118408,1.366469144821167,14.180301666259766
23.087844848632812,1.1595306396484375,2.0758881568908691,4.0600371360778809,5.7336587905883789
14.403721809387207,3.1626291275024414,4.529778003692627,1.7604105472564697,8.8137617111206055
16.7908935546875,2.8598709106445312,4.054656982421875,4.5654873847961426,3.8763928413391113
20.610378265380859,3.3653461933135986,3.8421120643615723,4.9120073318481445,4.4020700454711914
20.126838684082031,4.0234494209289551,2.329578161239624,2.9174020290374756,7.1515088081359863
17.268316268920898,4.5686154365539551,4.3373937606811523,1.9410312175750732,9.6861648559570312
12.118778228759766,4.4173870086669922,4.3810939788818359,1.8295426368713379,7.4339675903320312
6.7669072151184082,3.1235268115997314,2.2961456775665283,1.231737494468689,5.9451146125793457
21.004243850708008,1.6100490093231201,1.5076465606689453,1.6059145927429199,13.199221611022949
18.633895874023438,4.3459286689758301,1.5596874952316284,1.945801854133606,9.8510732650756836
20.077680587768555,1.7818772792816162,2.9582293033599854,4.9572033882141113,4.1342434883117676
3.6456389427185059,1.093572735786438,1.5480296611785889,1.9642044305801392,1.9238086938858032
7.7476186752319336,2.5529298782348633,4.823643684387207,3.1521787643432617,2.7570672035217285
10.34217357635498,1.5562235116958618,1.2342798709869385,3.3056066036224365,3.1746928691864014
20.088171005249023,3.1623499393463135,1.5093103647232056,1.3654048442840576,14.988698959350586
21.373630523681641,3.1330687999725342,1.5740790367126465,1.268193244934082,17.161205291748047
7.0423583984375,1.4458664655685425,3.4585652351379395,4.0034565925598145,1.8566943407058716
16.507137298583984,4.264101505279541,4.7350034713745117,2.6692068576812744,6.7683935165405273
2.1612269878387451,4.7419967651367188,3.427177906036377,4.9978699684143066,0.65759742259979248
9.9812545776367188,3.0029363632202148,3.7326240539550781,2.4861829280853271,4.3636331558227539
11.798511505126953,1.6461014747619629,3.6110410690307617,1.242542028427124,9.8712558746337891
18.374076843261719,2.0088388919830322,3.1528472900390625,3.7599458694458008,5.0196466445922852
21.352075576782227,1.5529197454452515,3.2272753715515137,3.435189962387085,6.331078052520752
8.2772760391235352,2.3052036762237549,2.7104732990264893,3.6605806350708008,2.3944540023803711
12.766583442687988,3.0816295146942139,1.6332548856735229,3.0269029140472412,4.3486828804016113
15.588300704956055,1.8672106266021729,2.5735733509063721,2.8063123226165771,5.6899051666259766
8.0746564865112305,3.4357259273529053,1.5860919952392578,2.3080873489379883,3.6831066608428955
23.55755615234375,4.8690547943115234,1.0087894201278687,3.8527684211730957,6.2153496742248535
20.970268249511719,3.2273800373077393,3.756016731262207,1.5848703384399414,13.831268310546875
7.3136677742004395,1.4970074892044067,4.0080852508544922,4.2199945449829102,1.8439311981201172
12.300043106079102,3.7815256118774414,1.5188394784927368,2.4257404804229736,5.2568025588989258
5.7682743072509766,4.894256591796875,1.3481009006500244,1.8614354133605957,3.3730390071868896
12.454616546630859,1.1376467943191528,1.3750162124633789,2.7470409870147705,4.5789952278137207
16.434139251708984,2.6213302612304688,2.1911137104034424,4.6784853935241699,3.6095185279846191
2.3428893089294434,2.6952426433563232,3.2562499046325684,1.8155618906021118,1.6452525854110718
20.836921691894531,1.458797812461853,4.1037845611572266,3.2138521671295166,6.6305999755859375
14.322461128234863,4.6449284553527832,4.8697962760925293,3.0904777050018311,5.1950798034667969
23.653366088867188,2.7361290454864502,3.6281397342681885,2.8662152290344238,8.5251188278198242
0.93026471138000488,1.3917354345321655,1.1546628475189209,1.1830521821975708,0.89004760980606079
19.926620483398438,3.3396701812744141,4.3633365631103516,4.4823603630065918,4.6995234489440918
18.994718551635742,4.1589627265930176,3.2519052028656006,1.290860652923584,15.533602714538574
3.45855712890625,3.5981986522674561,1.7056998014450073,4.8159751892089844,0.81535542011260986
8.2306613922119141,4.8007864952087402,1.8469829559326172,3.7349371910095215,2.3876359462738037
21.182926177978516,2.2104740142822266,1.6337145566940308,4.6057538986206055,4.6613478660583496
12.547732353210449,2.9020230770111084,4.3679327964782715,4.4364943504333496,3.050018310546875
9.7858047485351562,3.77345871925354,1.4711661338806152,1.8317199945449829,5.5801143646240234
21.670860290527344,2.09698486328125,3.3680229187011719,3.1583893299102783,7.0378131866455078
2.5272984504699707,4.5886421203613281,4.3193883895874023,4.8340096473693848,0.8055158257484436
11.479205131530762,3.3413424491882324,4.1929879188537598,3.9029786586761475,3.2183456420898438
15.704410552978516,4.3374238014221191,2.443842887878418,2.5348060131072998,6.5226249694824219
14.671213150024414,1.5453916788101196,2.4976778030395508,3.712127685546875,4.0344176292419434
6.5564041137695312,1.4835151433944702,2.0210390090942383,1.5668491125106812,4.3349442481994629
13.60511302947998,2.8718698024749756,4.680302619934082,4.3861732482910156,3.3397464752197266
17.028833389282227,3.9679234027862549,3.6343438625335693,1.9236890077590942,9.4361543655395508
14.113607406616211,2.7423217296600342,1.53235924243927,3.3330848217010498,4.3339519500732422
16.460773468017578,1.6422226428985596,3.9341681003570557,1.9838230609893799,8.5540456771850586
6.3631725311279297,4.1052517890930176,3.8251867294311523,3.0161693096160889,2.5011632442474365
19.958456039428711,1.3867794275283813,1.7530496120452881,4.8526763916015625,4.1526150703430176
10.926851272583008,2.1499645709991455,3.4832932949066162,3.4839661121368408,3.3044297695159912
23.5972900390625,3.6790602207183838,4.0878262519836426,2.1134247779846191,11.722591400146484
0.87590467929840088,3.4762613773345947,1.1821703910827637,1.165226936340332,1.0064032077789307
9.2916040420532227,1.2867370843887329,4.584479808807373,2.8278858661651611,3.4490442276000977
4.581087589263916,3.676999568939209,4.9121274948120117,1.2808352708816528,4.6080808639526367
13.42353343963623,4.0788207054138184,1.1751534938812256,2.2679357528686523,6.0854697227478027
6.0597224235534668,2.5827772617340088,2.5979411602020264,3.1601953506469727,2.0819096565246582
17.710428237915039,2.537595272064209,4.7478442192077637,1.9458705186843872,9.5858182907104492
21.113853454589844,1.4694068431854248,3.7558848857879639,3.2073664665222168,6.7189245223999023
5.297877311706543,2.8772990703582764,4.2048711776733398,2.3342604637145996,2.6607959270477295
4.1144342422485352,4.6846537590026855,3.6283910274505615,1.445101261138916,3.704679012298584
20.96043586730957,1.8622257709503174,1.8903231620788574,2.7251884937286377,7.7937116622924805
8.8427228927612305,1.6232138872146606,4.8527431488037109,3.8961312770843506,2.4269487857818604
10.570783615112305,3.7496116161346436,3.0154798030853271,2.2520055770874023,5.0830206871032715
5.5355982780456543,2.8367509841918945,1.0779095888137817,3.675764799118042,1.5712404251098633
10.35230541229248,1.9664449691772461,3.1986873149871826,4.0702672004699707,2.6644816398620605
5.7791047096252441,1.0249556303024292,4.9412760734558105,4.8858880996704102,1.2635090351104736
16.023881912231445,4.4907655715942383,4.0173625946044922,3.5692172050476074,4.8806557655334473
12.086255073547363,2.8216748237609863,2.1182568073272705,3.9069693088531494,3.2137150764465332
18.902729034423828,3.1421504020690918,3.1121983528137207,4.8409795761108398,4.0633625984191895
7.6984777450561523,1.8999911546707153,3.9040608406066895,2.4028971195220947,3.4436459541320801
12.244621276855469,4.3948731422424316,3.9778931140899658,1.7451934814453125,7.7861719131469727
6.4443659782409668,1.890398383140564,3.2648711204528809,4.9989609718322754,1.3850681781768799
22.353899002075195,4.3227143287658691,2.9989626407623291,1.8257378339767456,12.80048942565918
12.629793167114258,4.637387752532959,2.0505335330963135,1.8530037403106689,7.216517448425293
4.4157915115356445,3.4746417999267578,4.2376976013183594,1.814702033996582,3.0333569049835205
6.7565064430236816,2.6083910465240479,4.4283761978149414,4.8765802383422852,1.5664392709732056
2.2811527252197266,1.9274247884750366,2.3622035980224609,3.2609925270080566,0.80553078651428223
0.98269903659820557,2.5942642688751221,3.5723562240600586,2.8004465103149414,0.57457530498504639
12.723752975463867,1.8456931114196777,4.7660470008850098,4.3571138381958008,3.0780906677246094
8.2734975814819336,1.7443984746932983,3.390742301940918,3.4774610996246338,2.5121002197265625
23.044530868530273,4.6542935371398926,4.696479320526123,3.3144268989562988,7.4653177261352539
4.3655586242675781,3.8829505443572998,2.1903998851776123,3.4978046417236328,1.4328851699829102
19.040672302246094,3.026017427444458,4.7066679000854492,3.66066575050354,5.5052309036254883
7.7749276161193848,4.6383910179138184,4.3217859268188477,3.4020664691925049,2.7274339199066162
5.5961270332336426,4.6757116317749023,3.1917092800140381,2.0767881870269775,3.2327933311462402
23.1827392578125,3.1090502738952637,2.1937901973724365,1.8385543823242188,12.902183532714844
19.244894027709961,1.4492009878158569,2.7852425575256348,2.3199458122253418,8.4331026077270508
15.191657066345215,1.3651249408721924,1.1407468318939209,4.0711469650268555,3.7618997097015381
16.759159088134766,2.8572626113891602,3.1961688995361328,2.5616981983184814,6.8219637870788574
23.695291519165039,4.6854996681213379,4.4731001853942871,1.9367547035217285,13.076787948608398
14.309768676757812,1.0997054576873779,4.6964116096496582,4.9040608406066895,3.0009689331054688
2.7289736270904541,1.4569540023803711,3.1356849670410156,3.1394381523132324,0.98050284385681152
1.8560225963592529,4.149317741394043,3.2731807231903076,1.1116198301315308,2.5180015563964844
16.039894104003906,2.4477736949920654,1.7779054641723633,4.812098503112793,3.4047036170959473
15.827619552612305,1.3284002542495728,3.2872171401977539,4.4290223121643066,3.6515111923217773
17.962543487548828,3.8220179080963135,4.3675169944763184,2.4474537372589111,7.8695588111877441
2.8911044597625732,2.4593760967254639,4.9253668785095215,3.0322554111480713,1.2443947792053223
22.599710464477539,3.4913303852081299,1.8328450918197632,1.1838163137435913,19.517547607421875
13.318614959716797,1.2853100299835205,3.1872780323028564,4.2184877395629883,3.2338645458221436
15.637972831726074,1.2471925020217896,1.1024757623672485,3.1723701953887939,4.9638400077819824
1.1485565900802612,4.161562442779541,2.9298636913299561,1.4833197593688965,1.3222951889038086
22.978548049926758,3.3174653053283691,3.7123563289642334,1.1760847568511963,20.360118865966797
13.588116645812988,4.8929495811462402,4.7446885108947754,3.2175295352935791,4.7743344306945801
13.606296539306641,4.8893260955810547,3.8738970756530762,1.9133869409561157,7.872591495513916
22.567960739135742,2.0449211597442627,2.7951748371124268,3.1595754623413086,7.2857327461242676
22.233125686645508,3.9133260250091553,4.2940411567687988,2.553992748260498,9.2189121246337891
5.5197839736938477,2.9790823459625244,3.5262541770935059,3.5804569721221924,1.7648372650146484
22.274343490600586,1.1708981990814209,1.3135765790939331,3.9199481010437012,5.713472843170166
17.690235137939453,2.1495249271392822,4.5896306037902832,4.7534661293029785,3.8843619823455811
0.77255362272262573,2.3329970836639404,1.1115247011184692,3.0127196311950684,0.32005509734153748
5.9804768562316895,4.9953155517578125,2.0141162872314453,1.743537425994873,3.8711464405059814
10.061558723449707,2.2167704105377197,1.5985479354858398,4.1252608299255371,2.5067477226257324
14.064980506896973,2.3387854099273682,4.7890100479125977,3.0573513507843018,4.8861126899719238
16.858364105224609,1.5752671957015991,2.1656286716461182,1.4904158115386963,11.492365837097168
5.2819910049438477,4.1960268020629883,2.9398972988128662,4.062169075012207,1.5292388200759888
20.049243927001953,3.4839591979980469,3.7435116767883301,4.0643906593322754,5.1840672492980957
20.261734008789062,1.5486050844192505,2.2821745872497559,4.7286581993103027,4.3440847396850586
15.294851303100586,3.6402201652526855,2.1033265590667725,3.1789076328277588,5.000572681427002
22.03851318359375,1.5526913404464722,2.3523046970367432,2.2099106311798096,10.103530883789062
19.490175247192383,2.1551189422607422,2.7807374000549316,3.4708755016326904,5.751652717590332
5.5510177612304688,2.6603217124938965,3.5612015724182129,1.9325242042541504,3.24692702293396
19.152973175048828,3.3948431015014648,2.2888000011444092,2.3600966930389404,8.3745937347412109
22.79534912109375,2.9064147472381592,1.9685460329055786,3.8418912887573242,6.0511012077331543
3.5706140995025635,3.503922700881958,4.2993669509887695,4.5199413299560547,1.0325862169265747
23.396320343017578,4.3301506042480469,3.402512788772583,4.788022518157959,5.1273999214172363
0.91615229845046997,2.5101547241210938,4.3218231201171875,1.179538369178772,1.3817223310470581
12.635251998901367,4.5433754920959473,1.9720110893249512,2.5047051906585693,5.3241915702819824
18.568784713745117,4.5877189636230469,1.4825937747955322,1.3591897487640381,14.056122779846191
18.958772659301758,3.3973467350006104,2.7456836700439453,2.2011141777038574,8.946263313293457
17.64430046081543,4.1385660171508789,1.8672834634780884,1.8157453536987305,10.052268981933594
12.804592132568359,4.0811405181884766,3.5113348960876465,2.0179307460784912,6.8950910568237305
15.67117977142334,3.4848589897155762,1.4790432453155518,3.9928054809570312,4.0267062187194824
16.825422286987305,3.2225785255432129,2.7839066982269287,2.9476573467254639,5.9469761848449707
11.984021186828613,1.926028847694397,4.2345657348632812,3.5639739036560059,3.5415310859680176
14.368168830871582,4.5765376091003418,1.1081786155700684,4.2816524505615234,3.4491541385650635
20.277120590209961,4.0129294395446777,3.6365721225738525,2.1114468574523926,10.143487930297852
7.7020349502563477,3.5041909217834473,4.0667624473571777,2.9255759716033936,3.0036275386810303
12.659745216369629,4.5053677558898926,1.5811574459075928,3.486461877822876,3.7913875579833984
0.52691590785980225,2.4291234016418457,4.6381139755249023,3.4578530788421631,0.34983915090560913
16.530878067016602,4.3148674964904785,3.7422060966491699,3.9454104900360107,4.5077414512634277
4.9325466156005859,2.717449426651001,4.6029782295227051,3.684967041015625,1.5934450626373291
11.664912223815918,2.9547350406646729,2.6736099720001221,2.6118118762969971,4.7028026580810547
5.2818689346313477,1.0084851980209351,3.1665904521942139,4.9928426742553711,1.1080071926116943
0.8817596435546875,2.1869540214538574,2.7337756156921387,3.3645431995391846,0.38638153672218323
11.71722412109375,4.6415996551513672,3.9924919605255127,2.9611361026763916,4.4363994598388672
10.340961456298828,1.4852423667907715,4.6766958236694336,1.9292615652084351,5.6417202949523926
10.348407745361328,2.6958942413330078,4.1794438362121582,3.5110318660736084,3.1959729194641113
5.2488913536071777,2.9832572937011719,4.743220329284668,1.1847805976867676,5.3242530822753906
22.653980255126953,4.071497917175293,2.668018102645874,4.9961118698120117,4.7052230834960938
0.40970546007156372,2.4383165836334229,3.1189136505126953,4.5003724098205566,0.19562816619873047
21.342014312744141,1.8657839298248291,4.4538722038269043,3.9526002407073975,5.5651149749755859
17.696849822998047,2.0823588371276855,2.005014181137085,4.0800237655639648,4.4183707237243652
4.3830165863037109,4.6926116943359375,2.6691319942474365,4.2282443046569824,1.2576403617858887
11.45726490020752,3.5470871925354004,1.8046199083328247,1.4352927207946777,8.3323907852172852
23.635622024536133,4.3675413131713867,3.0983443260192871,2.023984432220459,12.202082633972168
15.499908447265625,1.3683578968048096,4.1750402450561523,4.3353509902954102,3.6791050434112549
