dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,expected_probe_methods,expected_total_runs,observed_methods,completed_methods,valid_methods,finished_runs,valid_runs,invalid_runs,timeout_runs,valid_extreme_error_runs,wrong_dataset_runs,not_finished_runs,completion_rate,dataset_valid_rate,dataset_invalid_rate,dataset_timeout_rate,dataset_extreme_error_rate,mean_median_log_id_nmse,mean_median_log_ood_nmse,median_log_id_nmse_across_probes,median_log_ood_nmse_across_probes,mean_iqr_log_id_nmse,mean_iqr_log_ood_nmse,max_iqr_log_ood_nmse,id_probe_variance,ood_probe_variance,ood_id_gap_variance,pairwise_gap_mean,pairwise_gap_max,valid_pattern_entropy,rank_entropy,winner_probe,winner_margin,worst_probe,semantic_duplicate_group,formula_hash,operator_group,difficulty_score,instability_raw,norm_id_probe_variance,norm_ood_probe_variance,norm_ood_id_gap_variance,norm_pairwise_gap_mean,norm_valid_pattern_entropy,discrimination_score,stability_score,info_score,difficulty_bin,mean_ood_minus_id_log_nmse,failure_mode,eligible_class,feature_count_bin,total_samples,sample_count_bin,complexity_bin,compatibility_score,selection_info_score,selection_disc_score,selection_stability_score,selection_score_simple,selected_core50,selected_core60,selected_core70,selected_core80,first_core_size
g0292,292,feynman-ii.34.11,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.34.11,feynman-ii.34.11,feynman-ii.34.11,7,y,8000,1000,1000,1000,23,4,x0 * x2 * x4 / (2 * x5),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.054115976203345,-2.9945845010759338,-0.1079901106126236,-0.0052476295866813,0.055529158761621,0.2684091555133693,0.801671299681738,26.68357617215382,27.032750310842705,0.0113226812774174,6.017864613535156,12.032157254869627,0.0,0.0002380613619441,imcts,11.989394412112292,dso,feynman-ii.34.11,e5fdf608d7db4bfc,rational,-3.0243502386396397,0.2788037538940195,0.7803122120310131,0.7568361023931628,0.0019568943608128,0.7259924254422521,0.0,0.6108946867468087,0.8923690717444223,0.5451435245458492,medium,0.0595314751274114,one_method_wins,eligible,high,11000,small,simple,0.9114820150834576,0.5578371016606385,0.6251192688358939,0.8923690717444223,0.6883797246250138,True,True,True,True,50
g0293,293,feynman-ii.34.29b,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.34.29b,feynman-ii.34.29b,feynman-ii.34.29b,6,y,8000,1000,1000,1000,39,4,27992786230.9085 * np.pi * x2 * x4 * x5,4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-2.1662765628128984,-2.297973786101947,5.8669429661141576e-05,1.5978904684067953e-05,0.8420307353289892,0.7020437040068601,2.808072897782844,34.08742928433105,32.69063482845908,0.0520099917668846,7.4040417718557885,14.808072897782845,0.0,0.0001656040284479,imcts,12.000000010011586,pyoperon,feynman-ii.34.29b,be79099142975930,polynomial,-2.232125174457422,1.0108382082251108,0.9968637591892768,0.9152444412280052,0.0090330196571869,0.8941934724867152,0.0,0.7600121703432982,0.5821543255918435,0.442444372467796,medium,-0.1316972232890485,one_method_wins,eligible,high,11000,small,simple,0.20322168123120768,0.45274661675402,0.7777089284593703,0.5821543255918435,0.5630317771883283,False,False,False,False,
g0294,294,feynman-ii.38.14,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.14,feynman-ii.38.14,feynman-ii.38.14,5,y,8000,1000,1000,1000,17,3,x0 / (2 * x3 + 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.450220343061446,-9.192678691914129,-12.0,-12.0,0.0408416421321833,0.0661923522549547,0.264769409019819,19.50412889681308,23.64315878049891,0.1989831062270591,5.614642616171744,11.229285232343488,0.0,1.0986664215768531,imcts,0.0,pyoperon,feynman-ii.38.14,5a5eeabfb827851b,rational,-9.321449517487787,0.0875991511323824,0.5703241974580137,0.6619349848502725,0.0345938188500398,0.6770647961412086,0.0,0.504186266249527,0.973395978275899,0.4907728838692312,easy,0.2575416511473172,all_good,eligible,high,11000,small,simple,0.18523278694514475,0.5022004495776039,0.51592616035574,0.973395978275899,0.6698640267776343,False,False,False,False,
g0295,295,feynman-ii.38.3,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.38.3,feynman-ii.38.3,feynman-ii.38.3,7,y,8000,1000,1000,1000,17,3,x1 * x3 * x4 / x6,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-7.764107380290351,-7.456381219309264,-9.486220354453827,-8.904697962548344,0.7299844969716832,0.82979933751294,3.3074981494286764,23.87413247727502,24.83971440173887,0.2446241422889684,7.023702869747034,11.98387104785963,0.0,0.7005459387290984,dso,0.0,pyoperon,feynman-ii.38.3,1fd6fd5a6e7046d9,rational,-7.610244299799808,1.139416264285248,0.6981402173193126,0.6954359139862331,0.0425314703179097,0.8480425161082833,0.0,0.5789356181154558,0.5276667139972024,0.3054850552269218,easy,0.3077261609810868,all_good,eligible,high,11000,small,simple,0.04459616502033703,0.31259822438575763,0.5924160385591708,0.5276667139972024,0.44383575858444596,False,False,False,False,
g0296,296,feynman-ii.4.23,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.4.23,feynman-ii.4.23,feynman-ii.4.23,5,y,8000,1000,1000,1000,35,3,28235825615.541 * x1 / (np.pi * x4),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.8881001383469336,-2.1561880465815038,-0.5586503410170296,-0.2507860018717601,0.6661948219239076,1.5097877076208557,1.9405651935501496,18.54181771491158,11.878950466716832,0.7490246779072229,4.0732479178002405,8.122939998593376,0.0,0.0094638013147255,imcts,7.836940333205514,dso,feynman-ii.4.23,42eb18d597e20d3e,rational,-2.522144092464218,1.1252670861431535,0.5421780454299938,0.3325629923872026,0.1302541864831119,0.4900293940509213,0.0,0.3747004306135776,0.5336627209879229,0.1999636513565882,medium,0.7319120917654303,one_method_wins,eligible,high,11000,small,simple,0.046628189550425296,0.20461977201905826,0.38342526837974306,0.5336627209879229,0.35554590343029785,False,False,False,False,
g0297,297,feynman-ii.8.31,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-ii.8.31,feynman-ii.8.31,feynman-ii.8.31,3,y,8000,1000,1000,1000,19,2,4.427e-12 * x1 ** 2,4,12,4,4,3,12,9,0,0,0,0,0,1.0,0.75,0.0,0.0,0.0,-8.138042412886497,-8.003139180705713,-12.0,-12.0,0.1521262442535355,0.1757430654019017,0.3200850016152365,29.829432809327106,31.949792817619592,0.0363977641056447,7.993721638588574,11.99058245788286,0.8112781244591328,0.6931874665032338,imcts,0.0,dso,feynman-ii.8.31,d223375e038b9e6d,polynomial,-8.070590796796106,0.1647394753345151,0.8723237783865802,0.8945024921990439,0.0063178222711358,0.9657462104683864,1.0,0.7659114890924774,0.9407061698264336,0.7204976633302447,easy,0.1349032321807843,all_good,eligible,low,11000,small,simple,0.563276694161732,0.7372743326635676,0.7837456118732584,0.9407061698264336,0.8177697315125089,False,False,True,True,70
g0298,298,feynman-iii.12.43,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-iii.12.43,feynman-iii.12.43,feynman-iii.12.43,3,y,8000,1000,1000,1000,22,2,3.313e-34 * x1 / np.pi,4,12,4,4,3,12,7,0,0,0,0,0,1.0,0.5833333333333334,0.0,0.0,0.0,-8.06533381297028,-7.933151871083989,-12.0,-12.0,0.0105715833366092,0.0527865696936438,0.1583597090809315,30.96319600670998,33.07850740733533,0.0349441315216623,8.133696257832023,12.200544386748035,0.8112781244591328,0.6931803647859336,udsr,0.0,dso,feynman-iii.12.43,a9457e5c3a9e0bd6,rational,-7.999242842027135,0.0549008863609657,0.9054846435178122,0.9261040214665318,0.0060650140570904,0.982730964094627,1.0,0.7902388812625466,0.9872525445149344,0.7801653463010841,easy,0.1321819418862917,all_good,eligible,low,11000,small,simple,0.5475957317694812,0.79833136779755,0.8086394633602015,0.9872525445149344,0.8665153987611649,False,False,False,True,80
g0299,299,feynman-iii.15.27,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-iii.15.27,feynman-iii.15.27,feynman-iii.15.27,6,y,8000,1000,1000,1000,26,4,2 * np.pi * x0 / (x1 * x4),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.221780597256435,-6.0609224451908,-6.344381144654063,-6.270092501115978,1.5071530952184138,2.589429027638712,7.953466914240593,33.4178812546866,33.72475674366137,0.0619997642253435,7.960583751368287,12.296495221468758,0.0,0.6826692880833616,imcts,0.2928990769822981,pyoperon,feynman-iii.15.27,b540a11524ef9566,rational,-6.141351521223617,2.927895612947286,0.9772804882194892,0.94419758338385,0.0107703888946208,0.9617252039946927,0.0,0.7703054037948311,0.0,0.0,medium,0.1608581520656358,unstable,limited_quota,high,11000,small,simple,0.0,0.0,0.7882418381552216,0.0,0.15764836763104434,False,False,False,False,
g0300,300,feynman-iii.7.38,srsd,srsd-feynman_easy_dummy,easy dummy,sim-datasets-data/srsd/srsd-feynman_easy_dummy/feynman-iii.7.38,feynman-iii.7.38,feynman-iii.7.38,4,y,8000,1000,1000,1000,38,3,6.03682463024449e+33 * np.pi * x0 * x3,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.249024247630672,-0.0551453213188093,-0.1557007573927563,-6.62323189456494e-05,2.0404442597655508,3.657996134565816,7.210888076340836,0.0806547626486232,0.0508647594506143,0.0456028386000556,0.3093126049979984,0.6185858172302089,0.0,1.3586044083620132,udsr,0.4193919974661499,imcts,feynman-iii.7.38,277a137b79c1465e,polynomial,-0.1520847844747407,3.313464921047604,0.002216846972648,0.0014025732145708,0.0079187209223693,0.033307208996328,0.0,0.0057853261035148,0.0,0.0,hard,0.1938789263118627,unstable,limited_quota,medium,11000,small,simple,0.06923770861524582,0.0,0.005920036468258373,0.0,0.0011840072936516747,False,False,False,False,
g0301,301,feynman-bonus.1,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.1,feynman-bonus.1,feynman-bonus.1,4,y,8000,1000,1000,1000,74,9,3.32662926626791e-57 * x0 ** 2 * x1 ** 2 / (x2 ** 2 * np.sin(x3 / 2) ** 4),4,12,4,4,3,12,9,0,0,2,0,0,1.0,0.75,0.0,0.0,0.1666666666666666,1.4986336743594593,1.1039650607795068,1.321368873297902,2.3242121152355325e-05,2.21640796976376,3.9999639598792336,6.000005287191329,1.6949136607849078,2.4374263800216207,0.4325469408572637,2.207914618234599,3.3118719273518984,0.8112781244591328,0.7704828643233648,imcts,2.3235688417607733e-05,udsr,feynman-bonus.1,39327838c8867d46,trigonometric,1.301299367569483,3.243268235342712,0.0494314873239623,0.0682210564594202,0.0752140254614543,0.2636867421102727,1.0,0.1288291683544293,0.0,0.0,extreme,-0.3946686135799524,unstable,limited_quota,medium,11000,small,complex,0.039879783315092066,0.0,0.13182893430506307,0.0,0.026365786861012614,False,False,False,False,
g0302,302,feynman-bonus.10,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.10,feynman-bonus.10,feynman-bonus.10,2,y,8000,1000,1000,1000,89,8,(-3.33564095198152e-09 * x1 + np.cos(x0)) / (-3.33564095198152e-09 * x1 * np.cos(x0) + 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.435716290323505,-1.064810540411404,-2.194267568197528,-1.350637519960059,0.2484151618763234,0.3084413097512906,0.6750472643925071,0.3020715577334819,0.2844543179980732,0.5853139160940078,0.6500296980075332,1.270511933522748,0.0,1.2998779976088215,dso,0.0192808139255857,udsr,feynman-bonus.10,f18a76ca51333d70,trigonometric,-1.750263415367454,0.3080690091542823,0.0086929545906651,0.0079425677696835,0.1017824627682928,0.0746503890120627,0.0,0.0285548411425722,0.8799673143162852,0.0251273268709574,hard,1.3709057499121005,ood_failure,eligible,low,11000,small,moderate,0.023653403324223374,0.025712412535490843,0.029219735911974,0.8799673143162852,0.3254030928340655,False,False,False,False,
g0303,303,feynman-bonus.11,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.11,feynman-bonus.11,feynman-bonus.11,4,y,8000,1000,1000,1000,89,13,4 * x0 * np.sin(x1 / 2) ** 2 * np.sin(x2 * x3 / 2) ** 2 / (x1 ** 2 * np.sin(x3 / 2) ** 2),4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-9.318391833464007,-9.307702103244596,-12.0,-12.0,0.005007842829749,0.0481419203724949,0.1925676814899799,21.5730670764976,21.74540389462073,0.0003428109964913,5.384595793510809,10.769191587021618,0.0,1.0986948205942788,imcts,0.0,pyoperon,feynman-bonus.11,8187bd527ddbdde7,trigonometric,-9.313046968354302,0.0587718730129438,0.6308375216687006,0.6088020165028877,4.73324627394472e-05,0.6491505312086516,0.0,0.498795991350332,0.9856121338286632,0.491619381379984,easy,0.0106897302194113,all_good,eligible,medium,11000,small,complex,0.11405069022592045,0.5030666576433691,0.510410373793979,0.9856121338286632,0.6734263175383439,False,False,False,False,
g0304,304,feynman-bonus.12,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.12,feynman-bonus.12,feynman-bonus.12,5,y,8000,1000,1000,1000,23,20,numerator / denominator,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.973394104143111,-2.164832488610077,-4.862107874787747e-06,0.0024902176811904,0.956025385150094,1.6965313412509344,5.439463855798149,11.990034982025138,14.218767768471766,0.0966179241631595,4.364654815386819,8.72764662161188,0.0,0.0048102530803215,imcts,8.695974209645836,pyoperon,feynman-bonus.12,0300d2d42f0d1a0b,rational,-2.0691132963765937,1.9577103846900223,0.3505482729379062,0.3980727373800489,0.0167909991119837,0.52538919275762,0.0,0.3170749227538438,0.1808976495937085,0.057358108271277,medium,-0.191438384466966,unstable,limited_quota,high,11000,small,complex,0.0,0.05869368236822044,0.3244579600677232,0.1808976495937085,0.1546179264370418,False,False,False,False,
g0305,305,feynman-bonus.14,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.14,feynman-bonus.14,feynman-bonus.14,5,y,8000,1000,1000,1000,67,11,x0 * (-x2 + x3 ** 3 * (x4 - 1) / (x2 ** 2 * (x4 + 2))) * np.cos(x1),4,12,4,4,4,12,12,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0833333333333333,-0.9848463056166378,-0.3797922442518581,-0.3287589082646339,-0.5285494085589233,0.303488533320672,1.8848325781364368,5.526159810895229,1.979395986274591,1.2301674765313777,0.7026563077672218,1.6378645390053554,2.9217945171560578,0.0,1.0252050527867835,imcts,0.6324810886819185,dso,feynman-bonus.14,73478a4b483c0255,trigonometric,-0.6823192749342479,1.919862700097755,0.0577521666770749,0.0344204589304288,0.1221900408575553,0.1945159152656714,0.0,0.0700405166178267,0.1969363890256954,0.013793526428209,hard,0.6050540613647797,unstable,limited_quota,high,11000,small,complex,0.024203721223588787,0.014114706417547071,0.07167139850271881,0.1969363890256954,0.08961363374743334,False,False,False,False,
g0306,306,feynman-bonus.15,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.15,feynman-bonus.15,feynman-bonus.15,3,y,8000,1000,1000,1000,95,8,x1 * np.sqrt(1 - 1.11265005605362e-17 * x0 ** 2) / (3.33564095198152e-09 * x0 * np.cos(x2) + 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.476433125452451,-2.950763082421375,-4.496202854479543,-2.961654558685289,0.986935114950292,0.8175737282633295,3.234286061987083,0.0099339953706374,0.0068706507055815,0.0003612975352314,0.1159156647797783,0.1848889399355635,0.0,1.3828894520623791,udsr,0.0002479330039637,pyoperon,feynman-bonus.15,95baa5773e079bcc,trigonometric,-3.713598103936913,1.171273726692807,0.0001483710941788,0.0001708348036646,5.054754534990167e-05,0.0098401018919879,0.0,0.0011033143852465,0.5141664551564398,0.0005672872463852,medium,1.5256700430310763,ood_failure,eligible,low,11000,small,moderate,0.0,0.0005804964364131398,0.001129004878851189,0.5141664551564398,0.18044528367691004,False,False,False,False,
g0307,307,feynman-bonus.16,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.16,feynman-bonus.16,feynman-bonus.16,5,y,8000,1000,1000,1000,94,9,x1 * x4 + 8.98755178736818e+16 * np.sqrt(x3 ** 2 + 1.11265005605362e-17 * (x0 - x1 * x2) ** 2),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-0.2187764100438159,1.1511452348582178,-0.2036142433763322,-0.0229390241303594,0.1537991682289512,1.180763006959636,3.5325746540697494,0.0051098636281364,5.569038093199001,5.830520681308472,2.897990904646345,5.79000801310202,0.0,1.0715403447454697,pyoperon,0.5378747942878525,udsr,feynman-bonus.16,a5a7e49c1fc0222a,polynomial,0.4661844124072009,1.2095799672435943,7.272509873400951e-06,0.1558993057795664,1.0,0.3474217490091256,0.0,0.2393094773022164,0.4979333931492962,0.1191601800458771,extreme,1.3699216449020335,ood_failure,limited_quota,high,11000,small,complex,0.0,0.12193480519745457,0.24488175903658396,0.4979333931492962,0.278123701748425,False,False,False,False,
g0308,308,feynman-bonus.17,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.17,feynman-bonus.17,feynman-bonus.17,6,y,8000,1000,1000,1000,71,13,(x0 ** 2 * x2 ** 2 * x3 ** 2 * (x3 * x4 / x5 + 1) + x1 ** 2) / (2 * x0),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.839816694033373,-7.573414351521733,-7.6590676809905185,-9.14509499804195,2.5727470532869456,2.2127547069377607,5.996106314120737,27.969836110437186,24.535020612606168,1.6704663082528064,6.949901295651167,11.996532589996969,0.0,0.7042859486288877,imcts,0.0,pyoperon,feynman-bonus.17,62991a0e2619f097,rational,-7.206615522777553,2.598872556256641,0.8179333770464068,0.6869051571566221,0.2905065194877349,0.8390873100857765,0.0,0.654178195902798,0.0,0.0,easy,-0.7335976574883603,unstable,limited_quota,high,11000,small,complex,0.0,0.0,0.6694106273682982,0.0,0.13388212547365963,False,False,False,False,
g0309,309,feynman-bonus.19,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.19,feynman-bonus.19,feynman-bonus.19,4,y,8000,1000,1000,1000,115,12,-(1872855580.36049 * (8.07760871306249e+33 * x0 / x1 ** 2 + 8.98755178736818e+16 * x2 ** 2 * (1 - 2 * x3))) / np.pi,4,12,4,4,4,12,12,0,0,3,0,0,1.0,1.0,0.0,0.0,0.25,2.1542009292444506,2.443942695787817,-0.0049614012279835,0.6903976541512189,2.079908390654865,3.716804137209268,8.14391254901894,34.20417911649603,33.7528533629704,0.4117524814054965,8.032649586846173,15.605024525151167,0.0,0.1611957636764179,udsr,3.605010206490625,imcts,feynman-bonus.19,50e48e27921c952a,rational,2.299071812516134,3.531485842818469,1.0,0.944984227009707,0.0715975612916447,0.9704697925999471,0.0,0.7885310929071389,0.0,0.0,extreme,0.2897417665433663,unstable,limited_quota,medium,11000,small,complex,0.053077455048409404,0.0,0.8068919094344275,0.0,0.1613783818868855,False,False,False,False,
g0310,310,feynman-bonus.2,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.2,feynman-bonus.2,feynman-bonus.2,6,y,8000,1000,1000,1000,90,14,x0 * x1 * (np.sqrt(1 + 2 * x2 ** 2 * x3 / (x0 * x1 ** 2)) * np.cos(x4 - x5) + 1) / x2 ** 2,4,12,4,4,4,12,11,0,1,0,0,0,1.0,0.9166666666666666,0.0,0.0833333333333333,0.0,-0.4883699860552105,-0.4642674276633716,-0.6387856951010307,-0.6152873157195532,0.0209586345254626,0.0062454502417889,0.0249482547648454,0.0763655586530935,0.0714013653506354,0.0007036005952068,0.3117510505584026,0.6235021011168052,0.0,1.3580444069823785,imcts,0.0097112744460394,pyoperon,feynman-bonus.2,fd30e0d9ab354ff5,trigonometric,-0.476318706859291,0.0200128912881105,0.0020913942188944,0.0019775530706989,0.0001100791121352,0.0336030940453342,0.0,0.0048009528227113,1.0,0.0048009528227113,hard,0.0241025583918388,all_good,eligible,high,11000,small,complex,0.0,0.0049127422178624576,0.0049127422178624576,1.0,0.3531932824416106,False,False,False,False,
g0311,311,feynman-bonus.20,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.20,feynman-bonus.20,feynman-bonus.20,3,y,8000,1000,1000,1000,90,11,7.83707760458308e-29 * x0 ** 2 * (x0 / x1 - np.sin(x2) ** 2 + x1 / x0) / (np.pi * x1 ** 2),4,12,4,4,3,12,9,0,0,0,0,0,1.0,0.75,0.0,0.0,0.0,-1.9447095440239068,-2.3493907500976765,-0.8522152373912191,-2.2728700742748047,0.0275668439865962,0.3807906741754965,1.0637305498060217,3.093354386363242,2.6333206462539747,0.517847686206103,2.6484677025730834,3.972701553859625,0.8112781244591328,0.4227743729489779,imcts,2.10113179066412,udsr,feynman-bonus.20,c028438b681c387e,trigonometric,-2.1470501470607912,0.3705757484287222,0.0903337713299803,0.0737056656281861,0.0900490871723714,0.3171441877330065,1.0,0.1526355847845146,0.853478790255537,0.1302712342518339,medium,-0.4046812060737697,all_good,eligible,low,11000,small,complex,0.07266102026221609,0.1333045784691976,0.15618967921778754,0.853478790255537,0.38994257274413435,False,False,False,False,
g0312,312,feynman-bonus.3,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.3,feynman-bonus.3,feynman-bonus.3,4,y,8000,1000,1000,1000,47,7,x0 * (1 - x1 ** 2) / (x1 * np.cos(x2 - x3) + 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.7947027445569458,-0.9972349472700704,-0.826655694515771,-0.9266770744293896,0.0227164061507427,0.1743978193108669,0.2601483768855606,0.0048173393630413,0.4343821170723068,0.3823757662625089,0.976650240972379,1.769739604200998,0.0,1.1770663678640738,dso,0.7506442311662205,pyoperon,feynman-bonus.3,07796a8edd1859fd,trigonometric,-0.895968845913508,0.1263320843316074,0.0,0.012140216824302,0.0664885158755934,0.1142830701474783,0.0,0.0256506602845925,0.9569820964305128,0.0245472226539762,hard,-0.2025322027131245,all_good,eligible,medium,11000,small,moderate,0.06613628562864989,0.025118800687433957,0.02624793168140307,0.9569820964305128,0.3514967803963054,False,False,False,False,
g0313,313,feynman-bonus.4,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.4,feynman-bonus.4,feynman-bonus.4,5,y,8000,1000,1000,1000,67,9,np.sqrt(2) * np.sqrt((x1 - x2 - x3 ** 2 / (2 * x0 * x4 ** 2)) / x0),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.6799874365213823,-2.4804488172128587,-1.076660419659982,0.6223634525186211,1.4852387268097818,1.6625669752040273,6.341652945040609,23.193937606016505,30.21494414890038,0.5933966928877383,6.4239040841055655,12.833477826111324,0.0,0.0001267881877166,udsr,12.600867939368907,dso,feynman-bonus.4,5532540a90b95244,rational,-3.0802181268671207,2.230405124451689,0.6782455422753297,0.8459305401052911,0.1031881772440596,0.77526193163875,0.0,0.6264660485837011,0.0653376114400289,0.0409317952627321,medium,1.1995386193085236,unstable,limited_quota,high,11000,small,complex,0.0,0.041884885368768124,0.6410532072665807,0.0653376114400289,0.16992700387327192,False,False,False,False,
g0314,314,feynman-bonus.5,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.5,feynman-bonus.5,feynman-bonus.5,3,y,8000,1000,1000,1000,55,5,244808.861301089 * np.pi * x0 ** 1.5 / np.sqrt(x1 + x2),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-0.7798404305641422,-0.2307389752275066,-0.7321809200565242,-0.3212993453723718,0.1367663325752913,0.3224594822207404,0.5454242915475742,0.0520769101687997,0.0555345231024897,0.0573158549402413,0.3239461756507508,0.5924769665340801,0.0,1.3624307777548132,imcts,0.0319946658261776,pyoperon,feynman-bonus.5,ac7c8bfcf0b77de2,rational,-0.5052897028958244,0.2654219177128692,0.0013809878496748,0.0015333163395925,0.0099557877676475,0.0350828708524028,0.0,0.006021661716631,0.8980399017025342,0.0054076924960892,hard,0.5491014553366356,all_good,eligible,low,11000,small,simple,0.0,0.005533609724528005,0.006161875117171542,0.8980399017025342,0.31803646499535887,False,False,False,False,
g0315,315,feynman-bonus.6,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.6,feynman-bonus.6,feynman-bonus.6,7,y,8000,1000,1000,1000,71,12,np.sqrt(2 * x0 * x1 * x2 ** 2 / (x3 * x4 ** 2 * x5 ** 2 * x6 ** 4) + 1),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.0290306370501228,2.709618530446773,-0.0214517535921995,2.650400301870402,0.077993026898213,0.8669984460888779,1.534805012495374,0.0018737270946814,9.511247766366845,9.49375047147586,4.346248911085427,6.925564287590585,0.0,0.6526352399923754,udsr,0.6939453847721477,pyoperon,feynman-bonus.6,b694410a9686ea32,rational,1.3402939466983252,0.6693589863142686,0.0,0.2662725174845399,1.0,0.5231557896484207,0.0,0.295510960084431,0.72686321123883,0.2147960454032392,extreme,2.7386491674968965,ood_failure,limited_quota,high,11000,small,complex,0.054490592829251,0.21979753591630954,0.30239188408187206,0.72686321123883,0.41378939191230424,False,False,False,False,
g0316,316,feynman-bonus.7,srsd,srsd-feynman_hard,hard non-dummy,sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.7,feynman-bonus.7,feynman-bonus.7,3,y,8000,1000,1000,1000,71,6,299792458.0 * np.sqrt(1.98030940509831e-27 * np.pi * x0 - x1 / x2 ** 2),4,12,4,4,3,12,9,0,0,2,0,0,1.0,0.75,0.0,0.0,0.1666666666666666,3.39099820117022,3.86481314200887,-0.1371505975931673,-0.1332737903361473,2.44927113233629,2.4685581505069383,6.766358838658935,37.4592710422512,33.09385337593356,0.4453374376779494,8.181524522424828,12.272286783637243,0.8112781244591328,0.6907704744854923,udsr,0.1390129933010964,imcts,feynman-bonus.7,c6be4a4cb3dfe137,rational,3.6279056715895446,2.83054925440182,1.0,0.92653367487955,0.0774384821045022,0.9885345254464644,1.0,0.8347560110681642,0.0,0.0,extreme,0.47381494083865,unstable,limited_quota,low,11000,small,moderate,0.0,0.0,0.8541931671957271,0.0,0.17083863343914543,False,False,False,False,
